"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"333","666","666","666","0.8757009590230925","0.8757009590230925","0.8757009590230925"
"334","668","668","668","0.8748803953011863","0.8748803953011863","0.8748803953011863"
"335","670","670","670","0.8781437970063878","0.8781437970063878","0.8781437970063878"
"336","672","672","672","0.8752697206651016","0.8752697206651016","0.8752697206651016"
"337","674","674","674","0.8774038405206539","0.8774038405206539","0.8774038405206539"
"338","676","676","676","0.8793516981584131","0.8793516981584131","0.8793516981584131"
"339","678","678","678","0.8730602152881266","0.8730602152881266","0.8730602152881266"
"340","680","680","680","0.876387450883719","0.876387450883719","0.876387450883719"
"341","682","682","682","0.8712625832145131","0.8712625832145131","0.8712625832145131"
"342","684","684","684","0.871957573086645","0.871957573086645","0.871957573086645"
"343","686","686","686","0.8767002759173999","0.8767002759173999","0.8767002759173999"
"344","688","688","688","0.8788174449843155","0.8788174449843155","0.8788174449843155"
"345","690","690","690","0.8787985043775208","0.8787985043775208","0.8787985043775208"
"346","692","692","692","0.8733503056656069","0.8733503056656069","0.8733503056656069"
"347","694","694","694","0.875961872699615","0.875961872699615","0.875961872699615"
"348","696","696","696","0.8792884484995688","0.8792884484995688","0.8792884484995688"
"349","698","698","698","0.8769067356829229","0.8769067356829229","0.8769067356829229"
"350","700","700","700","0.8774492185037739","0.8774492185037739","0.8774492185037739"
"351","702","702","702","0.8746210983029471","0.8746210983029471","0.8746210983029471"
"352","704","704","704","0.8736290025614193","0.8736290025614193","0.8736290025614193"
"353","706","706","706","0.8763053803851968","0.8763053803851968","0.8763053803851968"
"354","708","708","708","0.881317384279318","0.881317384279318","0.881317384279318"
"355","710","710","710","0.880711431549022","0.880711431549022","0.880711431549022"
"356","712","712","712","0.8788123900545862","0.8788123900545862","0.8788123900545862"
"357","714","714","714","0.8787138657910026","0.8787138657910026","0.8787138657910026"
"358","716","716","716","0.878122273109312","0.878122273109312","0.878122273109312"
"359","718","718","718","0.8768455272298222","0.8768455272298222","0.8768455272298222"
"360","720","720","720","0.8741253413992189","0.8741253413992189","0.8741253413992189"
"361","722","722","722","0.8762877997105367","0.8762877997105367","0.8762877997105367"
