"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"135","270","270","270","0.8708837999088722","0.8708837999088722","0.8708837999088722"
"136","272","272","272","0.8736570702159868","0.8736570702159868","0.8736570702159868"
"137","274","274","274","0.8726111329164774","0.8726111329164774","0.8726111329164774"
"138","276","276","276","0.8704101768232659","0.8704101768232659","0.8704101768232659"
"139","278","278","278","0.870512447899391","0.870512447899391","0.870512447899391"
"140","280","280","280","0.8702735928203142","0.8702735928203142","0.8702735928203142"
"141","282","282","282","0.8684202860291498","0.8684202860291498","0.8684202860291498"
"142","284","284","284","0.8683203236753247","0.8683203236753247","0.8683203236753247"
"143","286","286","286","0.8700861084280046","0.8700861084280046","0.8700861084280046"
"144","288","288","288","0.8710779245377958","0.8710779245377958","0.8710779245377958"
"145","290","290","290","0.8720376466698998","0.8720376466698998","0.8720376466698998"
"146","292","292","292","0.8710769951153258","0.8710769951153258","0.8710769951153258"
"147","294","294","294","0.8736392312649097","0.8736392312649097","0.8736392312649097"
"148","296","296","296","0.876433416373375","0.876433416373375","0.876433416373375"
"149","298","298","298","0.8736114028199992","0.8736114028199992","0.8736114028199992"
"150","300","300","300","0.869203170685753","0.869203170685753","0.869203170685753"
"151","302","302","302","0.8686228757744319","0.8686228757744319","0.8686228757744319"
"152","304","304","304","0.8695817270464148","0.8695817270464148","0.8695817270464148"
"153","306","306","306","0.8697353600392362","0.8697353600392362","0.8697353600392362"
"154","308","308","308","0.8709732967678391","0.8709732967678391","0.8709732967678391"
"155","310","310","310","0.866337113096454","0.866337113096454","0.866337113096454"
"156","312","312","312","0.8707750764888806","0.8707750764888806","0.8707750764888806"
"157","314","314","314","0.8733676750613765","0.8733676750613765","0.8733676750613765"
"158","316","316","316","0.8714547631962483","0.8714547631962483","0.8714547631962483"
"159","318","318","318","0.8694682211302834","0.8694682211302834","0.8694682211302834"
"160","320","320","320","0.8738993588833157","0.8738993588833157","0.8738993588833157"
"161","322","322","322","0.8690100494685195","0.8690100494685195","0.8690100494685195"
"162","324","324","324","0.866779961063529","0.866779961063529","0.866779961063529"
"163","326","326","326","0.8771307957540244","0.8771307957540244","0.8771307957540244"
"164","328","328","328","0.8718916792880456","0.8718916792880456","0.8718916792880456"
"165","330","330","330","0.8696486992062145","0.8696486992062145","0.8696486992062145"
"166","332","332","332","0.8695909552502248","0.8695909552502248","0.8695909552502248"
"167","334","334","334","0.8688668351989851","0.8688668351989851","0.8688668351989851"
"168","336","336","336","0.8684151058831465","0.8684151058831465","0.8684151058831465"
"169","338","338","338","0.8692915397876911","0.8692915397876911","0.8692915397876911"
"170","340","340","340","0.8696032245539416","0.8696032245539416","0.8696032245539416"
"171","342","342","342","0.8719137437964827","0.8719137437964827","0.8719137437964827"
"172","344","344","344","0.8720264902835969","0.8720264902835969","0.8720264902835969"
"173","346","346","346","0.8702443581911002","0.8702443581911002","0.8702443581911002"
"174","348","348","348","0.872517029384523","0.872517029384523","0.872517029384523"
"175","350","350","350","0.8720479502148384","0.8720479502148384","0.8720479502148384"
"176","352","352","352","0.872449264113167","0.872449264113167","0.872449264113167"
"177","354","354","354","0.8679329754651648","0.8679329754651648","0.8679329754651648"
"178","356","356","356","0.8723020077822599","0.8723020077822599","0.8723020077822599"
"179","358","358","358","0.8741635811389301","0.8741635811389301","0.8741635811389301"
"180","360","360","360","0.873433325224904","0.873433325224904","0.873433325224904"
"181","362","362","362","0.8733218242020871","0.8733218242020871","0.8733218242020871"
"182","364","364","364","0.8723306851498852","0.8723306851498852","0.8723306851498852"
"183","366","366","366","0.8763576022290545","0.8763576022290545","0.8763576022290545"
"184","368","368","368","0.8706654027644717","0.8706654027644717","0.8706654027644717"
"185","370","370","370","0.8704224376624173","0.8704224376624173","0.8704224376624173"
"186","372","372","372","0.8691170721766202","0.8691170721766202","0.8691170721766202"
"187","374","374","374","0.8717034467824841","0.8717034467824841","0.8717034467824841"
"188","376","376","376","0.8715407651159343","0.8715407651159343","0.8715407651159343"
"189","378","378","378","0.8707945426110912","0.8707945426110912","0.8707945426110912"
"190","380","380","380","0.8731958393719884","0.8731958393719884","0.8731958393719884"
"191","382","382","382","0.873358213983213","0.873358213983213","0.873358213983213"
"192","384","384","384","0.8713833768501","0.8713833768501","0.8713833768501"
"193","386","386","386","0.8718089704809362","0.8718089704809362","0.8718089704809362"
"194","388","388","388","0.8701007189571295","0.8701007189571295","0.8701007189571295"
"195","390","390","390","0.8741720399057469","0.8741720399057469","0.8741720399057469"
"196","392","392","392","0.8728292901255919","0.8728292901255919","0.8728292901255919"
"197","394","394","394","0.8732470965058846","0.8732470965058846","0.8732470965058846"
"198","396","396","396","0.8704383589750138","0.8704383589750138","0.8704383589750138"
"199","398","398","398","0.8753724570104954","0.8753724570104954","0.8753724570104954"
"200","400","400","400","0.870357347328515","0.870357347328515","0.870357347328515"
"201","402","402","402","0.8709843027287615","0.8709843027287615","0.8709843027287615"
"202","404","404","404","0.8724151148535828","0.8724151148535828","0.8724151148535828"
"203","406","406","406","0.871113490948615","0.871113490948615","0.871113490948615"
"204","408","408","408","0.8734437301880386","0.8734437301880386","0.8734437301880386"
"205","410","410","410","0.8707920435746087","0.8707920435746087","0.8707920435746087"
"206","412","412","412","0.8714739242391885","0.8714739242391885","0.8714739242391885"
"207","414","414","414","0.8748752681307956","0.8748752681307956","0.8748752681307956"
"208","416","416","416","0.8691783780084615","0.8691783780084615","0.8691783780084615"
"209","418","418","418","0.8748647020024967","0.8748647020024967","0.8748647020024967"
"210","420","420","420","0.8713035819012217","0.8713035819012217","0.8713035819012217"
"211","422","422","422","0.8721182175420629","0.8721182175420629","0.8721182175420629"
"212","424","424","424","0.8718264051794815","0.8718264051794815","0.8718264051794815"
"213","426","426","426","0.8735982656088069","0.8735982656088069","0.8735982656088069"
"214","428","428","428","0.8722932026862191","0.8722932026862191","0.8722932026862191"
"215","430","430","430","0.8712299293325565","0.8712299293325565","0.8712299293325565"
"216","432","432","432","0.871274676744667","0.871274676744667","0.871274676744667"
"217","434","434","434","0.8736832424768632","0.8736832424768632","0.8736832424768632"
"218","436","436","436","0.8743840844104881","0.8743840844104881","0.8743840844104881"
"219","438","438","438","0.8722889818127828","0.8722889818127828","0.8722889818127828"
"220","440","440","440","0.870600963385509","0.870600963385509","0.870600963385509"
"221","442","442","442","0.8752449365469753","0.8752449365469753","0.8752449365469753"
"222","444","444","444","0.8754239460575111","0.8754239460575111","0.8754239460575111"
"223","446","446","446","0.8745123572194919","0.8745123572194919","0.8745123572194919"
"224","448","448","448","0.8726079018044043","0.8726079018044043","0.8726079018044043"
"225","450","450","450","0.8699101754499488","0.8699101754499488","0.8699101754499488"
"226","452","452","452","0.8754165804803885","0.8754165804803885","0.8754165804803885"
"227","454","454","454","0.8717503366586616","0.8717503366586616","0.8717503366586616"
"228","456","456","456","0.8740844196281389","0.8740844196281389","0.8740844196281389"
"229","458","458","458","0.8715673491775576","0.8715673491775576","0.8715673491775576"
"230","460","460","460","0.8723934247951163","0.8723934247951163","0.8723934247951163"
"231","462","462","462","0.8709656648079469","0.8709656648079469","0.8709656648079469"
"232","464","464","464","0.8736997436404426","0.8736997436404426","0.8736997436404426"
"233","466","466","466","0.8732422482245658","0.8732422482245658","0.8732422482245658"
"234","468","468","468","0.8713323760696852","0.8713323760696852","0.8713323760696852"
"235","470","470","470","0.8738706820298853","0.8738706820298853","0.8738706820298853"
"236","472","472","472","0.8742522231470264","0.8742522231470264","0.8742522231470264"
"237","474","474","474","0.8742444338093968","0.8742444338093968","0.8742444338093968"
"238","476","476","476","0.8688854144157431","0.8688854144157431","0.8688854144157431"
"239","478","478","478","0.8714083623795166","0.8714083623795166","0.8714083623795166"
"240","480","480","480","0.8720282065171805","0.8720282065171805","0.8720282065171805"
"241","482","482","482","0.8713035449866072","0.8713035449866072","0.8713035449866072"
"242","484","484","484","0.8732966864431299","0.8732966864431299","0.8732966864431299"
"243","486","486","486","0.8723545287111504","0.8723545287111504","0.8723545287111504"
"244","488","488","488","0.8715316790992009","0.8715316790992009","0.8715316790992009"
"245","490","490","490","0.8711380118231129","0.8711380118231129","0.8711380118231129"
"246","492","492","492","0.8751506825542141","0.8751506825542141","0.8751506825542141"
"247","494","494","494","0.8731017374903506","0.8731017374903506","0.8731017374903506"
"248","496","496","496","0.8753463711276658","0.8753463711276658","0.8753463711276658"
"249","498","498","498","0.8743758929719547","0.8743758929719547","0.8743758929719547"
"250","500","500","500","0.8714945409263127","0.8714945409263127","0.8714945409263127"
"251","502","502","502","0.8711105730640429","0.8711105730640429","0.8711105730640429"
"252","504","504","504","0.8767273694311927","0.8767273694311927","0.8767273694311927"
"253","506","506","506","0.8705344218504337","0.8705344218504337","0.8705344218504337"
"254","508","508","508","0.8769625182272138","0.8769625182272138","0.8769625182272138"
"255","510","510","510","0.8699848359325443","0.8699848359325443","0.8699848359325443"
"256","512","512","512","0.8664331956893844","0.8664331956893844","0.8664331956893844"
"257","514","514","514","0.8674970453793877","0.8674970453793877","0.8674970453793877"
"258","516","516","516","0.8701598040666492","0.8701598040666492","0.8701598040666492"
"259","518","518","518","0.8712573424550102","0.8712573424550102","0.8712573424550102"
"260","520","520","520","0.8678588280338164","0.8678588280338164","0.8678588280338164"
"261","522","522","522","0.8682275455193801","0.8682275455193801","0.8682275455193801"
"262","524","524","524","0.872868176138116","0.872868176138116","0.872868176138116"
"263","526","526","526","0.8701055388308595","0.8701055388308595","0.8701055388308595"
"264","528","528","528","0.8714513892958627","0.8714513892958627","0.8714513892958627"
"265","530","530","530","0.87032308685204","0.87032308685204","0.87032308685204"
"266","532","532","532","0.8706587625912418","0.8706587625912418","0.8706587625912418"
"267","534","534","534","0.8656278476475765","0.8656278476475765","0.8656278476475765"
"268","536","536","536","0.8708118980206049","0.8708118980206049","0.8708118980206049"
"269","538","538","538","0.8708594924806019","0.8708594924806019","0.8708594924806019"
"270","540","540","540","0.869598531563639","0.869598531563639","0.869598531563639"
"271","542","542","542","0.8764575326289903","0.8764575326289903","0.8764575326289903"
"272","544","544","544","0.8693443415524545","0.8693443415524545","0.8693443415524545"
"273","546","546","546","0.8753031242663408","0.8753031242663408","0.8753031242663408"
"274","548","548","548","0.8719048653766652","0.8719048653766652","0.8719048653766652"
"275","550","550","550","0.8764722487922163","0.8764722487922163","0.8764722487922163"
"276","552","552","552","0.874293734520304","0.874293734520304","0.874293734520304"
"277","554","554","554","0.87597900970175","0.87597900970175","0.87597900970175"
"278","556","556","556","0.8741959005185782","0.8741959005185782","0.8741959005185782"
"279","558","558","558","0.871781845395637","0.871781845395637","0.871781845395637"
"280","560","560","560","0.8721779556458622","0.8721779556458622","0.8721779556458622"
"281","562","562","562","0.8755516929725601","0.8755516929725601","0.8755516929725601"
"282","564","564","564","0.8756472766347383","0.8756472766347383","0.8756472766347383"
"283","566","566","566","0.8741505460459595","0.8741505460459595","0.8741505460459595"
"284","568","568","568","0.8721988779955805","0.8721988779955805","0.8721988779955805"
"285","570","570","570","0.8698890969806881","0.8698890969806881","0.8698890969806881"
"286","572","572","572","0.8730152085006266","0.8730152085006266","0.8730152085006266"
"287","574","574","574","0.8738894693895366","0.8738894693895366","0.8738894693895366"
"288","576","576","576","0.8722820484030522","0.8722820484030522","0.8722820484030522"
"289","578","578","578","0.8773613428831177","0.8773613428831177","0.8773613428831177"
"290","580","580","580","0.8733804602656495","0.8733804602656495","0.8733804602656495"
"291","582","582","582","0.8725327966769987","0.8725327966769987","0.8725327966769987"
"292","584","584","584","0.8726430236692233","0.8726430236692233","0.8726430236692233"
"293","586","586","586","0.8757176462149753","0.8757176462149753","0.8757176462149753"
"294","588","588","588","0.8771050630474252","0.8771050630474252","0.8771050630474252"
"295","590","590","590","0.8777999718067829","0.8777999718067829","0.8777999718067829"
"296","592","592","592","0.875076230203157","0.875076230203157","0.875076230203157"
"297","594","594","594","0.8770397496563113","0.8770397496563113","0.8770397496563113"
"298","596","596","596","0.8752396874526789","0.8752396874526789","0.8752396874526789"
"299","598","598","598","0.8778954343923836","0.8778954343923836","0.8778954343923836"
"300","600","600","600","0.8747391621315725","0.8747391621315725","0.8747391621315725"
"301","602","602","602","0.8724551694969417","0.8724551694969417","0.8724551694969417"
"302","604","604","604","0.8736019353703621","0.8736019353703621","0.8736019353703621"
"303","606","606","606","0.8711921340273094","0.8711921340273094","0.8711921340273094"
"304","608","608","608","0.8748008632500162","0.8748008632500162","0.8748008632500162"
"305","610","610","610","0.8712039893885334","0.8712039893885334","0.8712039893885334"
"306","612","612","612","0.8786578574111757","0.8786578574111757","0.8786578574111757"
"307","614","614","614","0.871005902341952","0.871005902341952","0.871005902341952"
"308","616","616","616","0.8761170423691331","0.8761170423691331","0.8761170423691331"
"309","618","618","618","0.8773629784679721","0.8773629784679721","0.8773629784679721"
"310","620","620","620","0.8747627033070838","0.8747627033070838","0.8747627033070838"
"311","622","622","622","0.875753221823894","0.875753221823894","0.875753221823894"
"312","624","624","624","0.8780402595837248","0.8780402595837248","0.8780402595837248"
"313","626","626","626","0.8748002418809503","0.8748002418809503","0.8748002418809503"
"314","628","628","628","0.8740223281656684","0.8740223281656684","0.8740223281656684"
"315","630","630","630","0.8742920524379705","0.8742920524379705","0.8742920524379705"
"316","632","632","632","0.8742050304490302","0.8742050304490302","0.8742050304490302"
"317","634","634","634","0.8739460026237715","0.8739460026237715","0.8739460026237715"
"318","636","636","636","0.8774373934495684","0.8774373934495684","0.8774373934495684"
"319","638","638","638","0.8760384785377053","0.8760384785377053","0.8760384785377053"
"320","640","640","640","0.8789282840071826","0.8789282840071826","0.8789282840071826"
"321","642","642","642","0.8788297192021333","0.8788297192021333","0.8788297192021333"
"322","644","644","644","0.8775741539396676","0.8775741539396676","0.8775741539396676"
"323","646","646","646","0.8788817237212266","0.8788817237212266","0.8788817237212266"
"324","648","648","648","0.877544528144128","0.877544528144128","0.877544528144128"
"325","650","650","650","0.8827541531616966","0.8827541531616966","0.8827541531616966"
"326","652","652","652","0.8776669524279411","0.8776669524279411","0.8776669524279411"
"327","654","654","654","0.8759876839575247","0.8759876839575247","0.8759876839575247"
"328","656","656","656","0.8813223043615737","0.8813223043615737","0.8813223043615737"
"329","658","658","658","0.8821498638125468","0.8821498638125468","0.8821498638125468"
"330","660","660","660","0.8795197964598881","0.8795197964598881","0.8795197964598881"
"331","662","662","662","0.8786044383088301","0.8786044383088301","0.8786044383088301"
"332","664","664","664","0.8797110380108075","0.8797110380108075","0.8797110380108075"
"333","666","666","666","0.8724631813081677","0.8724631813081677","0.8724631813081677"
"334","668","668","668","0.8745638347835135","0.8745638347835135","0.8745638347835135"
"335","670","670","670","0.8809072143339869","0.8809072143339869","0.8809072143339869"
"336","672","672","672","0.8750856910186601","0.8750856910186601","0.8750856910186601"
"337","674","674","674","0.8712708812562262","0.8712708812562262","0.8712708812562262"
"338","676","676","676","0.8773829388115023","0.8773829388115023","0.8773829388115023"
"339","678","678","678","0.8773177225699326","0.8773177225699326","0.8773177225699326"
"340","680","680","680","0.8806270215670818","0.8806270215670818","0.8806270215670818"
"341","682","682","682","0.8799131559521977","0.8799131559521977","0.8799131559521977"
"342","684","684","684","0.8771854104268317","0.8771854104268317","0.8771854104268317"
"343","686","686","686","0.8749106715584445","0.8749106715584445","0.8749106715584445"
"344","688","688","688","0.8824331637447875","0.8824331637447875","0.8824331637447875"
"345","690","690","690","0.8781126811348181","0.8781126811348181","0.8781126811348181"
"346","692","692","692","0.8775818381978464","0.8775818381978464","0.8775818381978464"
"347","694","694","694","0.8759452204188862","0.8759452204188862","0.8759452204188862"
"348","696","696","696","0.873724962286758","0.873724962286758","0.873724962286758"
"349","698","698","698","0.8763404791569986","0.8763404791569986","0.8763404791569986"
"350","700","700","700","0.8685248174459255","0.8685248174459255","0.8685248174459255"
"351","702","702","702","0.8720611462789905","0.8720611462789905","0.8720611462789905"
"352","704","704","704","0.8721419826994727","0.8721419826994727","0.8721419826994727"
"353","706","706","706","0.8740757701493338","0.8740757701493338","0.8740757701493338"
"354","708","708","708","0.8728425067420454","0.8728425067420454","0.8728425067420454"
"355","710","710","710","0.8739041277621262","0.8739041277621262","0.8739041277621262"
"356","712","712","712","0.8754189038863125","0.8754189038863125","0.8754189038863125"
"357","714","714","714","0.8741150982401897","0.8741150982401897","0.8741150982401897"
"358","716","716","716","0.8817434201991485","0.8817434201991485","0.8817434201991485"
"359","718","718","718","0.8734480535342931","0.8734480535342931","0.8734480535342931"
"360","720","720","720","0.8760969600090566","0.8760969600090566","0.8760969600090566"
"361","722","722","722","0.8766896027078411","0.8766896027078411","0.8766896027078411"
"362","724","724","724","0.8748988777614615","0.8748988777614615","0.8748988777614615"
"363","726","726","726","0.8780668710097156","0.8780668710097156","0.8780668710097156"
"364","728","728","728","0.8753483440524766","0.8753483440524766","0.8753483440524766"
"365","730","730","730","0.8764308663677223","0.8764308663677223","0.8764308663677223"
"366","732","732","732","0.8771158105021489","0.8771158105021489","0.8771158105021489"
"367","734","734","734","0.8794119308003407","0.8794119308003407","0.8794119308003407"
"368","736","736","736","0.8762439433127561","0.8762439433127561","0.8762439433127561"
"369","738","738","738","0.8735147215150995","0.8735147215150995","0.8735147215150995"
"370","740","740","740","0.8749016818081651","0.8749016818081651","0.8749016818081651"
"371","742","742","742","0.8804629005714066","0.8804629005714066","0.8804629005714066"
"372","744","744","744","0.8784558249936658","0.8784558249936658","0.8784558249936658"
