"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"72","144","144","144","0.872383184836596","0.872383184836596","0.872383184836596"
"73","146","146","146","0.8704704139107262","0.8704704139107262","0.8704704139107262"
"74","148","148","148","0.8729423682499952","0.8729423682499952","0.8729423682499952"
"75","150","150","150","0.8747931692313438","0.8747931692313438","0.8747931692313438"
"76","152","152","152","0.8688752385971303","0.8688752385971303","0.8688752385971303"
"77","154","154","154","0.8734656816146493","0.8734656816146493","0.8734656816146493"
"78","156","156","156","0.8716730785605581","0.8716730785605581","0.8716730785605581"
"79","158","158","158","0.8760263941337444","0.8760263941337444","0.8760263941337444"
"80","160","160","160","0.8710506902178562","0.8710506902178562","0.8710506902178562"
"81","162","162","162","0.8705062181038308","0.8705062181038308","0.8705062181038308"
"82","164","164","164","0.8697502363831034","0.8697502363831034","0.8697502363831034"
"83","166","166","166","0.8758210418688602","0.8758210418688602","0.8758210418688602"
"84","168","168","168","0.8703789913305133","0.8703789913305133","0.8703789913305133"
"85","170","170","170","0.8745092323807697","0.8745092323807697","0.8745092323807697"
"86","172","172","172","0.8739111810899292","0.8739111810899292","0.8739111810899292"
"87","174","174","174","0.8717723079672631","0.8717723079672631","0.8717723079672631"
"88","176","176","176","0.8681822686506846","0.8681822686506846","0.8681822686506846"
"89","178","178","178","0.8717208903707404","0.8717208903707404","0.8717208903707404"
"90","180","180","180","0.8704686452098515","0.8704686452098515","0.8704686452098515"
"91","182","182","182","0.8697006602288212","0.8697006602288212","0.8697006602288212"
"92","184","184","184","0.8715985107026991","0.8715985107026991","0.8715985107026991"
"93","186","186","186","0.8653269704303228","0.8653269704303228","0.8653269704303228"
"94","188","188","188","0.8725121694004805","0.8725121694004805","0.8725121694004805"
"95","190","190","190","0.8722645231871623","0.8722645231871623","0.8722645231871623"
"96","192","192","192","0.8682185596690809","0.8682185596690809","0.8682185596690809"
"97","194","194","194","0.876731872351171","0.876731872351171","0.876731872351171"
"98","196","196","196","0.8748825583330888","0.8748825583330888","0.8748825583330888"
"99","198","198","198","0.8723119686688113","0.8723119686688113","0.8723119686688113"
"100","200","200","200","0.8706489258580796","0.8706489258580796","0.8706489258580796"
"101","202","202","202","0.8692082767350815","0.8692082767350815","0.8692082767350815"
"102","204","204","204","0.8713909735646228","0.8713909735646228","0.8713909735646228"
"103","206","206","206","0.8722159856453648","0.8722159856453648","0.8722159856453648"
"104","208","208","208","0.8732200349807181","0.8732200349807181","0.8732200349807181"
"105","210","210","210","0.8711074586656572","0.8711074586656572","0.8711074586656572"
"106","212","212","212","0.8791561175159273","0.8791561175159273","0.8791561175159273"
"107","214","214","214","0.8760405780017115","0.8760405780017115","0.8760405780017115"
"108","216","216","216","0.8736511133362115","0.8736511133362115","0.8736511133362115"
"109","218","218","218","0.8753317990304038","0.8753317990304038","0.8753317990304038"
"110","220","220","220","0.87853997529714","0.87853997529714","0.87853997529714"
"111","222","222","222","0.8780346049138102","0.8780346049138102","0.8780346049138102"
"112","224","224","224","0.8754919233032478","0.8754919233032478","0.8754919233032478"
"113","226","226","226","0.8720808723877759","0.8720808723877759","0.8720808723877759"
"114","228","228","228","0.8703134123761045","0.8703134123761045","0.8703134123761045"
"115","230","230","230","0.873502459542557","0.873502459542557","0.873502459542557"
"116","232","232","232","0.8748424553899572","0.8748424553899572","0.8748424553899572"
"117","234","234","234","0.8712250747585514","0.8712250747585514","0.8712250747585514"
"118","236","236","236","0.8755624137178969","0.8755624137178969","0.8755624137178969"
"119","238","238","238","0.8739489533366901","0.8739489533366901","0.8739489533366901"
"120","240","240","240","0.8779696009609922","0.8779696009609922","0.8779696009609922"
"121","242","242","242","0.876987936792187","0.876987936792187","0.876987936792187"
"122","244","244","244","0.8758699064996915","0.8758699064996915","0.8758699064996915"
"123","246","246","246","0.8778468663153559","0.8778468663153559","0.8778468663153559"
"124","248","248","248","0.8758185877292151","0.8758185877292151","0.8758185877292151"
"125","250","250","250","0.8809365013266761","0.8809365013266761","0.8809365013266761"
"126","252","252","252","0.8771702173188315","0.8771702173188315","0.8771702173188315"
"127","254","254","254","0.8749097898350252","0.8749097898350252","0.8749097898350252"
"128","256","256","256","0.876394944539067","0.876394944539067","0.876394944539067"
"129","258","258","258","0.876317250654233","0.876317250654233","0.876317250654233"
"130","260","260","260","0.876697148982306","0.876697148982306","0.876697148982306"
"131","262","262","262","0.8729542774400009","0.8729542774400009","0.8729542774400009"
"132","264","264","264","0.8713985537024538","0.8713985537024538","0.8713985537024538"
"133","266","266","266","0.8754145011460925","0.8754145011460925","0.8754145011460925"
"134","268","268","268","0.8783300653278691","0.8783300653278691","0.8783300653278691"
"135","270","270","270","0.8745369027391173","0.8745369027391173","0.8745369027391173"
"136","272","272","272","0.8732671883649916","0.8732671883649916","0.8732671883649916"
"137","274","274","274","0.8773899046044701","0.8773899046044701","0.8773899046044701"
"138","276","276","276","0.8786887675268756","0.8786887675268756","0.8786887675268756"
"139","278","278","278","0.8745505229791909","0.8745505229791909","0.8745505229791909"
"140","280","280","280","0.8751569068614812","0.8751569068614812","0.8751569068614812"
"141","282","282","282","0.8738705198035589","0.8738705198035589","0.8738705198035589"
"142","284","284","284","0.8762421409072343","0.8762421409072343","0.8762421409072343"
"143","286","286","286","0.872478068091224","0.872478068091224","0.872478068091224"
"144","288","288","288","0.874692944282183","0.874692944282183","0.874692944282183"
"145","290","290","290","0.8779404756646935","0.8779404756646935","0.8779404756646935"
"146","292","292","292","0.8722573073258774","0.8722573073258774","0.8722573073258774"
"147","294","294","294","0.8751260078812586","0.8751260078812586","0.8751260078812586"
"148","296","296","296","0.8745494154576976","0.8745494154576976","0.8745494154576976"
"149","298","298","298","0.8752561249049384","0.8752561249049384","0.8752561249049384"
"150","300","300","300","0.8777559922704287","0.8777559922704287","0.8777559922704287"
"151","302","302","302","0.8746648610901192","0.8746648610901192","0.8746648610901192"
"152","304","304","304","0.8744740903814048","0.8744740903814048","0.8744740903814048"
"153","306","306","306","0.8691634596169469","0.8691634596169469","0.8691634596169469"
"154","308","308","308","0.8681034489777903","0.8681034489777903","0.8681034489777903"
"155","310","310","310","0.8702662764423823","0.8702662764423823","0.8702662764423823"
"156","312","312","312","0.8760585883833312","0.8760585883833312","0.8760585883833312"
"157","314","314","314","0.8695429430014663","0.8695429430014663","0.8695429430014663"
"158","316","316","316","0.8722059259041965","0.8722059259041965","0.8722059259041965"
"159","318","318","318","0.869859663211155","0.869859663211155","0.869859663211155"
"160","320","320","320","0.8708574073104486","0.8708574073104486","0.8708574073104486"
"161","322","322","322","0.8714041232890019","0.8714041232890019","0.8714041232890019"
"162","324","324","324","0.8734516858670931","0.8734516858670931","0.8734516858670931"
"163","326","326","326","0.8724308925660277","0.8724308925660277","0.8724308925660277"
"164","328","328","328","0.8699742894210607","0.8699742894210607","0.8699742894210607"
"165","330","330","330","0.8727885448333619","0.8727885448333619","0.8727885448333619"
"166","332","332","332","0.8727771915067554","0.8727771915067554","0.8727771915067554"
"167","334","334","334","0.8765778259570478","0.8765778259570478","0.8765778259570478"
"168","336","336","336","0.8681820914592467","0.8681820914592467","0.8681820914592467"
"169","338","338","338","0.8714642449052995","0.8714642449052995","0.8714642449052995"
"170","340","340","340","0.8702824755694443","0.8702824755694443","0.8702824755694443"
"171","342","342","342","0.8703043869138226","0.8703043869138226","0.8703043869138226"
"172","344","344","344","0.8718774817076888","0.8718774817076888","0.8718774817076888"
"173","346","346","346","0.8693005509310716","0.8693005509310716","0.8693005509310716"
"174","348","348","348","0.8748399186669336","0.8748399186669336","0.8748399186669336"
"175","350","350","350","0.8725742021588523","0.8725742021588523","0.8725742021588523"
"176","352","352","352","0.871719051648546","0.871719051648546","0.871719051648546"
"177","354","354","354","0.872093061348453","0.872093061348453","0.872093061348453"
"178","356","356","356","0.8697821496347686","0.8697821496347686","0.8697821496347686"
"179","358","358","358","0.8719020387576226","0.8719020387576226","0.8719020387576226"
"180","360","360","360","0.8734442689416025","0.8734442689416025","0.8734442689416025"
"181","362","362","362","0.8733639197955388","0.8733639197955388","0.8733639197955388"
"182","364","364","364","0.8722895340028901","0.8722895340028901","0.8722895340028901"
"183","366","366","366","0.8731082654985652","0.8731082654985652","0.8731082654985652"
"184","368","368","368","0.8698349907100165","0.8698349907100165","0.8698349907100165"
"185","370","370","370","0.8727988638842837","0.8727988638842837","0.8727988638842837"
"186","372","372","372","0.8759003863905329","0.8759003863905329","0.8759003863905329"
"187","374","374","374","0.874220803806624","0.874220803806624","0.874220803806624"
"188","376","376","376","0.8682026498357782","0.8682026498357782","0.8682026498357782"
"189","378","378","378","0.8739532622574722","0.8739532622574722","0.8739532622574722"
"190","380","380","380","0.8777595561881844","0.8777595561881844","0.8777595561881844"
"191","382","382","382","0.8749679160375596","0.8749679160375596","0.8749679160375596"
"192","384","384","384","0.8762165580357222","0.8762165580357222","0.8762165580357222"
"193","386","386","386","0.8750686343264622","0.8750686343264622","0.8750686343264622"
"194","388","388","388","0.8742850259082634","0.8742850259082634","0.8742850259082634"
"195","390","390","390","0.8746381008287785","0.8746381008287785","0.8746381008287785"
"196","392","392","392","0.8771557349717679","0.8771557349717679","0.8771557349717679"
"197","394","394","394","0.8753604529390471","0.8753604529390471","0.8753604529390471"
"198","396","396","396","0.8725742693277231","0.8725742693277231","0.8725742693277231"
"199","398","398","398","0.8776836387669876","0.8776836387669876","0.8776836387669876"
"200","400","400","400","0.8721623624856072","0.8721623624856072","0.8721623624856072"
"201","402","402","402","0.873495258349791","0.873495258349791","0.873495258349791"
"202","404","404","404","0.8760056802510315","0.8760056802510315","0.8760056802510315"
"203","406","406","406","0.8738201361563449","0.8738201361563449","0.8738201361563449"
"204","408","408","408","0.8718687842191384","0.8718687842191384","0.8718687842191384"
"205","410","410","410","0.8789301357798566","0.8789301357798566","0.8789301357798566"
"206","412","412","412","0.8788015962534163","0.8788015962534163","0.8788015962534163"
"207","414","414","414","0.8709756583110306","0.8709756583110306","0.8709756583110306"
"208","416","416","416","0.8730090253238091","0.8730090253238091","0.8730090253238091"
"209","418","418","418","0.8802402132692926","0.8802402132692926","0.8802402132692926"
"210","420","420","420","0.8740088520000343","0.8740088520000343","0.8740088520000343"
"211","422","422","422","0.8779498514045433","0.8779498514045433","0.8779498514045433"
"212","424","424","424","0.878620183435969","0.878620183435969","0.878620183435969"
"213","426","426","426","0.873908961992277","0.873908961992277","0.873908961992277"
"214","428","428","428","0.8736405525378155","0.8736405525378155","0.8736405525378155"
"215","430","430","430","0.8719303780988646","0.8719303780988646","0.8719303780988646"
"216","432","432","432","0.8751805402222445","0.8751805402222445","0.8751805402222445"
"217","434","434","434","0.8782449931643619","0.8782449931643619","0.8782449931643619"
"218","436","436","436","0.8744067083114004","0.8744067083114004","0.8744067083114004"
"219","438","438","438","0.8728515933143591","0.8728515933143591","0.8728515933143591"
"220","440","440","440","0.873989311233586","0.873989311233586","0.873989311233586"
"221","442","442","442","0.8709633553795496","0.8709633553795496","0.8709633553795496"
"222","444","444","444","0.876612366397751","0.876612366397751","0.876612366397751"
"223","446","446","446","0.8702128528559984","0.8702128528559984","0.8702128528559984"
"224","448","448","448","0.8741453243449273","0.8741453243449273","0.8741453243449273"
"225","450","450","450","0.8738851619385005","0.8738851619385005","0.8738851619385005"
"226","452","452","452","0.8721117749852089","0.8721117749852089","0.8721117749852089"
"227","454","454","454","0.8727934754563715","0.8727934754563715","0.8727934754563715"
"228","456","456","456","0.872816816995367","0.872816816995367","0.872816816995367"
"229","458","458","458","0.8753281200227412","0.8753281200227412","0.8753281200227412"
"230","460","460","460","0.8733128923515706","0.8733128923515706","0.8733128923515706"
"231","462","462","462","0.8776864936328144","0.8776864936328144","0.8776864936328144"
"232","464","464","464","0.87137581098519","0.87137581098519","0.87137581098519"
"233","466","466","466","0.8736352107347072","0.8736352107347072","0.8736352107347072"
"234","468","468","468","0.88020281863809","0.88020281863809","0.88020281863809"
"235","470","470","470","0.8809609260320743","0.8809609260320743","0.8809609260320743"
"236","472","472","472","0.8709783671375829","0.8709783671375829","0.8709783671375829"
"237","474","474","474","0.8782043465319865","0.8782043465319865","0.8782043465319865"
"238","476","476","476","0.8718717445993907","0.8718717445993907","0.8718717445993907"
"239","478","478","478","0.8812593569853465","0.8812593569853465","0.8812593569853465"
"240","480","480","480","0.872278353661465","0.872278353661465","0.872278353661465"
"241","482","482","482","0.8798741452801475","0.8798741452801475","0.8798741452801475"
"242","484","484","484","0.8727605476922554","0.8727605476922554","0.8727605476922554"
"243","486","486","486","0.8738531666770273","0.8738531666770273","0.8738531666770273"
"244","488","488","488","0.8703159738468949","0.8703159738468949","0.8703159738468949"
"245","490","490","490","0.8735860219065977","0.8735860219065977","0.8735860219065977"
"246","492","492","492","0.8778959179044424","0.8778959179044424","0.8778959179044424"
"247","494","494","494","0.8735430473239729","0.8735430473239729","0.8735430473239729"
"248","496","496","496","0.8707141781373525","0.8707141781373525","0.8707141781373525"
"249","498","498","498","0.8730105966783366","0.8730105966783366","0.8730105966783366"
"250","500","500","500","0.8750045428621911","0.8750045428621911","0.8750045428621911"
"251","502","502","502","0.876256801032555","0.876256801032555","0.876256801032555"
"252","504","504","504","0.8758054311427433","0.8758054311427433","0.8758054311427433"
"253","506","506","506","0.8758804780831628","0.8758804780831628","0.8758804780831628"
"254","508","508","508","0.8736296536961059","0.8736296536961059","0.8736296536961059"
"255","510","510","510","0.8784636351533156","0.8784636351533156","0.8784636351533156"
"256","512","512","512","0.8768979519990338","0.8768979519990338","0.8768979519990338"
"257","514","514","514","0.8795350142719575","0.8795350142719575","0.8795350142719575"
"258","516","516","516","0.8775976669393608","0.8775976669393608","0.8775976669393608"
"259","518","518","518","0.8779389304935588","0.8779389304935588","0.8779389304935588"
"260","520","520","520","0.8744761217907447","0.8744761217907447","0.8744761217907447"
"261","522","522","522","0.8752672275907993","0.8752672275907993","0.8752672275907993"
"262","524","524","524","0.8727500495709015","0.8727500495709015","0.8727500495709015"
"263","526","526","526","0.8721165494503685","0.8721165494503685","0.8721165494503685"
