"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"83","166","166","166","0.13076017515418034","0.13076017515418034","0.13076017515418034"
"84","168","168","168","0.13047214001230295","0.13047214001230295","0.13047214001230295"
"85","170","170","170","0.12959038883968135","0.12959038883968135","0.12959038883968135"
"86","172","172","172","0.1269221509323192","0.1269221509323192","0.1269221509323192"
"87","174","174","174","0.12924800321385665","0.12924800321385665","0.12924800321385665"
"88","176","176","176","0.12962711784764064","0.12962711784764064","0.12962711784764064"
"89","178","178","178","0.1287148723710833","0.1287148723710833","0.1287148723710833"
"90","180","180","180","0.12837078697410653","0.12837078697410653","0.12837078697410653"
"91","182","182","182","0.12838525506198253","0.12838525506198253","0.12838525506198253"
"92","184","184","184","0.13665299886841267","0.13665299886841267","0.13665299886841267"
"93","186","186","186","0.1304968955745182","0.1304968955745182","0.1304968955745182"
"94","188","188","188","0.12710747673909187","0.12710747673909187","0.12710747673909187"
"95","190","190","190","0.129374837511866","0.129374837511866","0.129374837511866"
"96","192","192","192","0.13112032105073218","0.13112032105073218","0.13112032105073218"
"97","194","194","194","0.12985418591168413","0.12985418591168413","0.12985418591168413"
"98","196","196","196","0.13116786269361347","0.13116786269361347","0.13116786269361347"
"99","198","198","198","0.12805776453693765","0.12805776453693765","0.12805776453693765"
"100","200","200","200","0.12829221942231095","0.12829221942231095","0.12829221942231095"
"101","202","202","202","0.12832583257348132","0.12832583257348132","0.12832583257348132"
"102","204","204","204","0.12994194069408843","0.12994194069408843","0.12994194069408843"
"103","206","206","206","0.12815742290257331","0.12815742290257331","0.12815742290257331"
"104","208","208","208","0.12740901643102","0.12740901643102","0.12740901643102"
"105","210","210","210","0.12871871319810313","0.12871871319810313","0.12871871319810313"
"106","212","212","212","0.12793248713346192","0.12793248713346192","0.12793248713346192"
"107","214","214","214","0.12954819396595146","0.12954819396595146","0.12954819396595146"
"108","216","216","216","0.12735085120900683","0.12735085120900683","0.12735085120900683"
"109","218","218","218","0.12895248930559336","0.12895248930559336","0.12895248930559336"
"110","220","220","220","0.13264680977301882","0.13264680977301882","0.13264680977301882"
"111","222","222","222","0.12843025711219333","0.12843025711219333","0.12843025711219333"
"112","224","224","224","0.12728427990404517","0.12728427990404517","0.12728427990404517"
"113","226","226","226","0.1277988914664771","0.1277988914664771","0.1277988914664771"
"114","228","228","228","0.12716916360531957","0.12716916360531957","0.12716916360531957"
"115","230","230","230","0.12771588698188857","0.12771588698188857","0.12771588698188857"
"116","232","232","232","0.12659558263552428","0.12659558263552428","0.12659558263552428"
"117","234","234","234","0.12848581530707198","0.12848581530707198","0.12848581530707198"
"118","236","236","236","0.12708409601618115","0.12708409601618115","0.12708409601618115"
"119","238","238","238","0.12657423150647956","0.12657423150647956","0.12657423150647956"
"120","240","240","240","0.12584200188078784","0.12584200188078784","0.12584200188078784"
"121","242","242","242","0.12638783617929703","0.12638783617929703","0.12638783617929703"
"122","244","244","244","0.1265343481547764","0.1265343481547764","0.1265343481547764"
"123","246","246","246","0.1285403805899187","0.1285403805899187","0.1285403805899187"
"124","248","248","248","0.1286813955106632","0.1286813955106632","0.1286813955106632"
"125","250","250","250","0.1278665482735314","0.1278665482735314","0.1278665482735314"
"126","252","252","252","0.12802113603397716","0.12802113603397716","0.12802113603397716"
"127","254","254","254","0.12661213939347452","0.12661213939347452","0.12661213939347452"
"128","256","256","256","0.12538881148423897","0.12538881148423897","0.12538881148423897"
"129","258","258","258","0.12675695276615562","0.12675695276615562","0.12675695276615562"
"130","260","260","260","0.12680281734769894","0.12680281734769894","0.12680281734769894"
"131","262","262","262","0.1272172207634909","0.1272172207634909","0.1272172207634909"
"132","264","264","264","0.131026278287799","0.131026278287799","0.131026278287799"
"133","266","266","266","0.12899259130257582","0.12899259130257582","0.12899259130257582"
"134","268","268","268","0.13051440797580774","0.13051440797580774","0.13051440797580774"
"135","270","270","270","0.12745835080552373","0.12745835080552373","0.12745835080552373"
"136","272","272","272","0.1287158462603739","0.1287158462603739","0.1287158462603739"
"137","274","274","274","0.1276081289657329","0.1276081289657329","0.1276081289657329"
"138","276","276","276","0.1259095479807918","0.1259095479807918","0.1259095479807918"
"139","278","278","278","0.12755191831728888","0.12755191831728888","0.12755191831728888"
"140","280","280","280","0.12789870045804447","0.12789870045804447","0.12789870045804447"
"141","282","282","282","0.12723649792803624","0.12723649792803624","0.12723649792803624"
"142","284","284","284","0.12848785601780432","0.12848785601780432","0.12848785601780432"
"143","286","286","286","0.1287842657169198","0.1287842657169198","0.1287842657169198"
"144","288","288","288","0.1277926243407842","0.1277926243407842","0.1277926243407842"
"145","290","290","290","0.12761546255208925","0.12761546255208925","0.12761546255208925"
"146","292","292","292","0.12954188655644977","0.12954188655644977","0.12954188655644977"
"147","294","294","294","0.12718443730531867","0.12718443730531867","0.12718443730531867"
"148","296","296","296","0.1295587581578124","0.1295587581578124","0.1295587581578124"
"149","298","298","298","0.1291459372395705","0.1291459372395705","0.1291459372395705"
"150","300","300","300","0.1269291894224248","0.1269291894224248","0.1269291894224248"
"151","302","302","302","0.1279833814184451","0.1279833814184451","0.1279833814184451"
"152","304","304","304","0.12896483187930188","0.12896483187930188","0.12896483187930188"
"153","306","306","306","0.12670369084736427","0.12670369084736427","0.12670369084736427"
"154","308","308","308","0.12823403309702294","0.12823403309702294","0.12823403309702294"
"155","310","310","310","0.1275132763839722","0.1275132763839722","0.1275132763839722"
"156","312","312","312","0.12820577172711878","0.12820577172711878","0.12820577172711878"
"157","314","314","314","0.12807201356742937","0.12807201356742937","0.12807201356742937"
"158","316","316","316","0.126483495520537","0.126483495520537","0.126483495520537"
"159","318","318","318","0.12862244444712104","0.12862244444712104","0.12862244444712104"
"160","320","320","320","0.13053833766352596","0.13053833766352596","0.13053833766352596"
"161","322","322","322","0.127537612778809","0.127537612778809","0.127537612778809"
"162","324","324","324","0.12702853949251924","0.12702853949251924","0.12702853949251924"
"163","326","326","326","0.12882311042557532","0.12882311042557532","0.12882311042557532"
"164","328","328","328","0.13004030935449143","0.13004030935449143","0.13004030935449143"
"165","330","330","330","0.128151441683138","0.128151441683138","0.128151441683138"
"166","332","332","332","0.12987415542630115","0.12987415542630115","0.12987415542630115"
"167","334","334","334","0.12955183759373717","0.12955183759373717","0.12955183759373717"
"168","336","336","336","0.12715224596770142","0.12715224596770142","0.12715224596770142"
"169","338","338","338","0.12903598940192226","0.12903598940192226","0.12903598940192226"
"170","340","340","340","0.12857651169765716","0.12857651169765716","0.12857651169765716"
"171","342","342","342","0.12773937830153714","0.12773937830153714","0.12773937830153714"
"172","344","344","344","0.1264646369845438","0.1264646369845438","0.1264646369845438"
"173","346","346","346","0.12648677522152812","0.12648677522152812","0.12648677522152812"
"174","348","348","348","0.12482921649376454","0.12482921649376454","0.12482921649376454"
"175","350","350","350","0.12811988477747244","0.12811988477747244","0.12811988477747244"
"176","352","352","352","0.12696201138748436","0.12696201138748436","0.12696201138748436"
"177","354","354","354","0.1280719878930744","0.1280719878930744","0.1280719878930744"
"178","356","356","356","0.12796962954998747","0.12796962954998747","0.12796962954998747"
"179","358","358","358","0.1282758198635791","0.1282758198635791","0.1282758198635791"
"180","360","360","360","0.12678347532682457","0.12678347532682457","0.12678347532682457"
"181","362","362","362","0.12715512320423164","0.12715512320423164","0.12715512320423164"
"182","364","364","364","0.12881492723452687","0.12881492723452687","0.12881492723452687"
"183","366","366","366","0.12742035660325046","0.12742035660325046","0.12742035660325046"
"184","368","368","368","0.1279636020157517","0.1279636020157517","0.1279636020157517"
"185","370","370","370","0.12584141798949566","0.12584141798949566","0.12584141798949566"
"186","372","372","372","0.1289268996576799","0.1289268996576799","0.1289268996576799"
"187","374","374","374","0.12967697550473803","0.12967697550473803","0.12967697550473803"
"188","376","376","376","0.12702902390299878","0.12702902390299878","0.12702902390299878"
"189","378","378","378","0.12955482772155294","0.12955482772155294","0.12955482772155294"
"190","380","380","380","0.1272682713144957","0.1272682713144957","0.1272682713144957"
"191","382","382","382","0.12840139708671391","0.12840139708671391","0.12840139708671391"
"192","384","384","384","0.12742050816861927","0.12742050816861927","0.12742050816861927"
"193","386","386","386","0.12705578643505697","0.12705578643505697","0.12705578643505697"
"194","388","388","388","0.12698000124025371","0.12698000124025371","0.12698000124025371"
"195","390","390","390","0.12799225228056044","0.12799225228056044","0.12799225228056044"
"196","392","392","392","0.12664212864494612","0.12664212864494612","0.12664212864494612"
"197","394","394","394","0.1260380986319503","0.1260380986319503","0.1260380986319503"
"198","396","396","396","0.1257700270907028","0.1257700270907028","0.1257700270907028"
"199","398","398","398","0.1260642653440676","0.1260642653440676","0.1260642653440676"
"200","400","400","400","0.12936775369551715","0.12936775369551715","0.12936775369551715"
"201","402","402","402","0.12805696789077792","0.12805696789077792","0.12805696789077792"
"202","404","404","404","0.13090673746404602","0.13090673746404602","0.13090673746404602"
"203","406","406","406","0.1274403969472949","0.1274403969472949","0.1274403969472949"
"204","408","408","408","0.12679116285519978","0.12679116285519978","0.12679116285519978"
"205","410","410","410","0.1286756993977019","0.1286756993977019","0.1286756993977019"
"206","412","412","412","0.12845686676859627","0.12845686676859627","0.12845686676859627"
"207","414","414","414","0.1290573541803696","0.1290573541803696","0.1290573541803696"
"208","416","416","416","0.13021903212510672","0.13021903212510672","0.13021903212510672"
"209","418","418","418","0.13075684380733205","0.13075684380733205","0.13075684380733205"
"210","420","420","420","0.12843639751849503","0.12843639751849503","0.12843639751849503"
"211","422","422","422","0.12616880134632844","0.12616880134632844","0.12616880134632844"
"212","424","424","424","0.12744962143988423","0.12744962143988423","0.12744962143988423"
"213","426","426","426","0.1272834295395609","0.1272834295395609","0.1272834295395609"
"214","428","428","428","0.12683601638832875","0.12683601638832875","0.12683601638832875"
"215","430","430","430","0.12490354832823723","0.12490354832823723","0.12490354832823723"
"216","432","432","432","0.1279301558642516","0.1279301558642516","0.1279301558642516"
"217","434","434","434","0.12714847679319302","0.12714847679319302","0.12714847679319302"
"218","436","436","436","0.12914814954320156","0.12914814954320156","0.12914814954320156"
"219","438","438","438","0.1296428652603401","0.1296428652603401","0.1296428652603401"
"220","440","440","440","0.12880349313131192","0.12880349313131192","0.12880349313131192"
"221","442","442","442","0.12854246910582745","0.12854246910582745","0.12854246910582745"
"222","444","444","444","0.13054298809338308","0.13054298809338308","0.13054298809338308"
"223","446","446","446","0.12809619139461392","0.12809619139461392","0.12809619139461392"
"224","448","448","448","0.1288548407971844","0.1288548407971844","0.1288548407971844"
"225","450","450","450","0.12944363927472474","0.12944363927472474","0.12944363927472474"
"226","452","452","452","0.1253112791858135","0.1253112791858135","0.1253112791858135"
"227","454","454","454","0.1294195799492035","0.1294195799492035","0.1294195799492035"
"228","456","456","456","0.12827669018116944","0.12827669018116944","0.12827669018116944"
"229","458","458","458","0.13165451388798052","0.13165451388798052","0.13165451388798052"
"230","460","460","460","0.12827308072226848","0.12827308072226848","0.12827308072226848"
"231","462","462","462","0.1298210094623297","0.1298210094623297","0.1298210094623297"
"232","464","464","464","0.1274641017810025","0.1274641017810025","0.1274641017810025"
"233","466","466","466","0.12627220743442147","0.12627220743442147","0.12627220743442147"
"234","468","468","468","0.1309332836140938","0.1309332836140938","0.1309332836140938"
"235","470","470","470","0.1265024368615937","0.1265024368615937","0.1265024368615937"
"236","472","472","472","0.12772198099369744","0.12772198099369744","0.12772198099369744"
"237","474","474","474","0.13021640192336173","0.13021640192336173","0.13021640192336173"
"238","476","476","476","0.12958750865669658","0.12958750865669658","0.12958750865669658"
"239","478","478","478","0.13141646070176177","0.13141646070176177","0.13141646070176177"
"240","480","480","480","0.12728596001007303","0.12728596001007303","0.12728596001007303"
"241","482","482","482","0.1292727422646286","0.1292727422646286","0.1292727422646286"
"242","484","484","484","0.12758222882928186","0.12758222882928186","0.12758222882928186"
"243","486","486","486","0.13041763116043256","0.13041763116043256","0.13041763116043256"
"244","488","488","488","0.13001951806939202","0.13001951806939202","0.13001951806939202"
"245","490","490","490","0.1295727771893852","0.1295727771893852","0.1295727771893852"
"246","492","492","492","0.12925114650046332","0.12925114650046332","0.12925114650046332"
"247","494","494","494","0.12830736732457138","0.12830736732457138","0.12830736732457138"
"248","496","496","496","0.1318598197829998","0.1318598197829998","0.1318598197829998"
"249","498","498","498","0.12942614727380178","0.12942614727380178","0.12942614727380178"
"250","500","500","500","0.1287183786079092","0.1287183786079092","0.1287183786079092"
"251","502","502","502","0.12809495650333563","0.12809495650333563","0.12809495650333563"
"252","504","504","504","0.12908210064999195","0.12908210064999195","0.12908210064999195"
"253","506","506","506","0.12724547572729367","0.12724547572729367","0.12724547572729367"
"254","508","508","508","0.1280007907669916","0.1280007907669916","0.1280007907669916"
"255","510","510","510","0.1283678619808037","0.1283678619808037","0.1283678619808037"
"256","512","512","512","0.12871296295110368","0.12871296295110368","0.12871296295110368"
"257","514","514","514","0.1298846840811973","0.1298846840811973","0.1298846840811973"
"258","516","516","516","0.12737836284139892","0.12737836284139892","0.12737836284139892"
"259","518","518","518","0.12849279862581958","0.12849279862581958","0.12849279862581958"
"260","520","520","520","0.12943372211391363","0.12943372211391363","0.12943372211391363"
"261","522","522","522","0.1287698386411899","0.1287698386411899","0.1287698386411899"
"262","524","524","524","0.13139521501739695","0.13139521501739695","0.13139521501739695"
"263","526","526","526","0.13363965621480353","0.13363965621480353","0.13363965621480353"
"264","528","528","528","0.12803811489151815","0.12803811489151815","0.12803811489151815"
"265","530","530","530","0.12736372341185342","0.12736372341185342","0.12736372341185342"
"266","532","532","532","0.12871520236373635","0.12871520236373635","0.12871520236373635"
"267","534","534","534","0.1268658346734378","0.1268658346734378","0.1268658346734378"
"268","536","536","536","0.1272424241862005","0.1272424241862005","0.1272424241862005"
"269","538","538","538","0.12759305314676592","0.12759305314676592","0.12759305314676592"
"270","540","540","540","0.12861577974038507","0.12861577974038507","0.12861577974038507"
"271","542","542","542","0.12858629354160084","0.12858629354160084","0.12858629354160084"
"272","544","544","544","0.13223590146320205","0.13223590146320205","0.13223590146320205"
"273","546","546","546","0.13000218710535505","0.13000218710535505","0.13000218710535505"
"274","548","548","548","0.13033809606475677","0.13033809606475677","0.13033809606475677"
"275","550","550","550","0.13215008358643848","0.13215008358643848","0.13215008358643848"
"276","552","552","552","0.12960211052333848","0.12960211052333848","0.12960211052333848"
"277","554","554","554","0.13227228973526903","0.13227228973526903","0.13227228973526903"
"278","556","556","556","0.13010511216738324","0.13010511216738324","0.13010511216738324"
"279","558","558","558","0.12803235658877304","0.12803235658877304","0.12803235658877304"
"280","560","560","560","0.12902863167131068","0.12902863167131068","0.12902863167131068"
"281","562","562","562","0.12920019093819488","0.12920019093819488","0.12920019093819488"
"282","564","564","564","0.12947601505775774","0.12947601505775774","0.12947601505775774"
"283","566","566","566","0.12899925165425108","0.12899925165425108","0.12899925165425108"
"284","568","568","568","0.13024313735405021","0.13024313735405021","0.13024313735405021"
"285","570","570","570","0.12647937363806513","0.12647937363806513","0.12647937363806513"
"286","572","572","572","0.12894852973058762","0.12894852973058762","0.12894852973058762"
"287","574","574","574","0.12575516149062527","0.12575516149062527","0.12575516149062527"
"288","576","576","576","0.1290693970829087","0.1290693970829087","0.1290693970829087"
"289","578","578","578","0.1303798556114357","0.1303798556114357","0.1303798556114357"
"290","580","580","580","0.13178527168095494","0.13178527168095494","0.13178527168095494"
"291","582","582","582","0.1299943512575371","0.1299943512575371","0.1299943512575371"
"292","584","584","584","0.1287476625847763","0.1287476625847763","0.1287476625847763"
"293","586","586","586","0.12993631810736556","0.12993631810736556","0.12993631810736556"
"294","588","588","588","0.12981397156499921","0.12981397156499921","0.12981397156499921"
"295","590","590","590","0.13061422189589864","0.13061422189589864","0.13061422189589864"
"296","592","592","592","0.12910466661576406","0.12910466661576406","0.12910466661576406"
"297","594","594","594","0.1296207774976482","0.1296207774976482","0.1296207774976482"
"298","596","596","596","0.12989224912783934","0.12989224912783934","0.12989224912783934"
"299","598","598","598","0.13053988278356676","0.13053988278356676","0.13053988278356676"
"300","600","600","600","0.13134255471946452","0.13134255471946452","0.13134255471946452"
"301","602","602","602","0.13037302021002597","0.13037302021002597","0.13037302021002597"
"302","604","604","604","0.13029882009660873","0.13029882009660873","0.13029882009660873"
"303","606","606","606","0.12967762415637787","0.12967762415637787","0.12967762415637787"
"304","608","608","608","0.13011041672080872","0.13011041672080872","0.13011041672080872"
"305","610","610","610","0.12991487909374028","0.12991487909374028","0.12991487909374028"
"306","612","612","612","0.1294003407117381","0.1294003407117381","0.1294003407117381"
"307","614","614","614","0.1301828873686828","0.1301828873686828","0.1301828873686828"
"308","616","616","616","0.1294263755930324","0.1294263755930324","0.1294263755930324"
"309","618","618","618","0.12854759571369462","0.12854759571369462","0.12854759571369462"
"310","620","620","620","0.13037371640869103","0.13037371640869103","0.13037371640869103"
"311","622","622","622","0.12950562832878248","0.12950562832878248","0.12950562832878248"
"312","624","624","624","0.1289873487618794","0.1289873487618794","0.1289873487618794"
"313","626","626","626","0.12893188411164233","0.12893188411164233","0.12893188411164233"
"314","628","628","628","0.12844312368972","0.12844312368972","0.12844312368972"
"315","630","630","630","0.13103821564556442","0.13103821564556442","0.13103821564556442"
"316","632","632","632","0.13172354567434427","0.13172354567434427","0.13172354567434427"
"317","634","634","634","0.129981931329585","0.129981931329585","0.129981931329585"
"318","636","636","636","0.12966106706797373","0.12966106706797373","0.12966106706797373"
"319","638","638","638","0.1304532842390367","0.1304532842390367","0.1304532842390367"
"320","640","640","640","0.13110350238418939","0.13110350238418939","0.13110350238418939"
"321","642","642","642","0.12920357781370967","0.12920357781370967","0.12920357781370967"
"322","644","644","644","0.12953855935552872","0.12953855935552872","0.12953855935552872"
"323","646","646","646","0.13060295957219836","0.13060295957219836","0.13060295957219836"
"324","648","648","648","0.13042952295157134","0.13042952295157134","0.13042952295157134"
"325","650","650","650","0.12991051474640855","0.12991051474640855","0.12991051474640855"
"326","652","652","652","0.12993853981502126","0.12993853981502126","0.12993853981502126"
"327","654","654","654","0.12870372785021275","0.12870372785021275","0.12870372785021275"
"328","656","656","656","0.1290212627902346","0.1290212627902346","0.1290212627902346"
"329","658","658","658","0.1310541141428387","0.1310541141428387","0.1310541141428387"
"330","660","660","660","0.13083160005332162","0.13083160005332162","0.13083160005332162"
"331","662","662","662","0.1308906789909575","0.1308906789909575","0.1308906789909575"
"332","664","664","664","0.13141688866592532","0.13141688866592532","0.13141688866592532"
"333","666","666","666","0.13050800468290338","0.13050800468290338","0.13050800468290338"
"334","668","668","668","0.13130599151316394","0.13130599151316394","0.13130599151316394"
"335","670","670","670","0.12959122794125982","0.12959122794125982","0.12959122794125982"
"336","672","672","672","0.13081980875765734","0.13081980875765734","0.13081980875765734"
"337","674","674","674","0.12749290831640062","0.12749290831640062","0.12749290831640062"
"338","676","676","676","0.12954985179473022","0.12954985179473022","0.12954985179473022"
"339","678","678","678","0.13018721282483253","0.13018721282483253","0.13018721282483253"
"340","680","680","680","0.12906838875134807","0.12906838875134807","0.12906838875134807"
"341","682","682","682","0.13072224918667372","0.13072224918667372","0.13072224918667372"
"342","684","684","684","0.12834742359865453","0.12834742359865453","0.12834742359865453"
"343","686","686","686","0.12945355032541145","0.12945355032541145","0.12945355032541145"
"344","688","688","688","0.12900907696149774","0.12900907696149774","0.12900907696149774"
"345","690","690","690","0.12980026744290316","0.12980026744290316","0.12980026744290316"
"346","692","692","692","0.12901465551682076","0.12901465551682076","0.12901465551682076"
"347","694","694","694","0.1290134182405466","0.1290134182405466","0.1290134182405466"
"348","696","696","696","0.13024265739289834","0.13024265739289834","0.13024265739289834"
"349","698","698","698","0.13005697730782675","0.13005697730782675","0.13005697730782675"
"350","700","700","700","0.13074737873454823","0.13074737873454823","0.13074737873454823"
"351","702","702","702","0.12921498387093702","0.12921498387093702","0.12921498387093702"
"352","704","704","704","0.13122508538983071","0.13122508538983071","0.13122508538983071"
"353","706","706","706","0.13046767120084857","0.13046767120084857","0.13046767120084857"
"354","708","708","708","0.12968816760685925","0.12968816760685925","0.12968816760685925"
"355","710","710","710","0.13288551628861675","0.13288551628861675","0.13288551628861675"
"356","712","712","712","0.1322637225216993","0.1322637225216993","0.1322637225216993"
"357","714","714","714","0.13084807689820782","0.13084807689820782","0.13084807689820782"
"358","716","716","716","0.13071041310955353","0.13071041310955353","0.13071041310955353"
"359","718","718","718","0.1309930927541973","0.1309930927541973","0.1309930927541973"
"360","720","720","720","0.1321643474315281","0.1321643474315281","0.1321643474315281"
"361","722","722","722","0.1305049290080622","0.1305049290080622","0.1305049290080622"
"362","724","724","724","0.13184397228221031","0.13184397228221031","0.13184397228221031"
"363","726","726","726","0.13199173428992994","0.13199173428992994","0.13199173428992994"
"364","728","728","728","0.13112375309413873","0.13112375309413873","0.13112375309413873"
"365","730","730","730","0.13027703555951384","0.13027703555951384","0.13027703555951384"
"366","732","732","732","0.13210827271588138","0.13210827271588138","0.13210827271588138"
"367","734","734","734","0.13261859191064326","0.13261859191064326","0.13261859191064326"
"368","736","736","736","0.1297256559899458","0.1297256559899458","0.1297256559899458"
"369","738","738","738","0.13118859774246333","0.13118859774246333","0.13118859774246333"
