"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"154","308","308","308","0.12806121130670492","0.12806121130670492","0.12806121130670492"
"155","310","310","310","0.1273693007656814","0.1273693007656814","0.1273693007656814"
"156","312","312","312","0.12660161776241616","0.12660161776241616","0.12660161776241616"
"157","314","314","314","0.1287992290137347","0.1287992290137347","0.1287992290137347"
"158","316","316","316","0.12861227334898415","0.12861227334898415","0.12861227334898415"
"159","318","318","318","0.1273446686468223","0.1273446686468223","0.1273446686468223"
"160","320","320","320","0.12875224626493725","0.12875224626493725","0.12875224626493725"
"161","322","322","322","0.12819412364325464","0.12819412364325464","0.12819412364325464"
"162","324","324","324","0.12829009199863825","0.12829009199863825","0.12829009199863825"
"163","326","326","326","0.12675667711662644","0.12675667711662644","0.12675667711662644"
"164","328","328","328","0.12792216827855882","0.12792216827855882","0.12792216827855882"
"165","330","330","330","0.12730613994179935","0.12730613994179935","0.12730613994179935"
"166","332","332","332","0.12667848903670897","0.12667848903670897","0.12667848903670897"
"167","334","334","334","0.13151224365254638","0.13151224365254638","0.13151224365254638"
"168","336","336","336","0.12932100652162823","0.12932100652162823","0.12932100652162823"
"169","338","338","338","0.12933823514901943","0.12933823514901943","0.12933823514901943"
"170","340","340","340","0.1285641080400776","0.1285641080400776","0.1285641080400776"
"171","342","342","342","0.12912569026920737","0.12912569026920737","0.12912569026920737"
"172","344","344","344","0.12612025220254638","0.12612025220254638","0.12612025220254638"
"173","346","346","346","0.1286675025140166","0.1286675025140166","0.1286675025140166"
"174","348","348","348","0.1301208056488524","0.1301208056488524","0.1301208056488524"
"175","350","350","350","0.12638038758231623","0.12638038758231623","0.12638038758231623"
"176","352","352","352","0.12738204662312655","0.12738204662312655","0.12738204662312655"
"177","354","354","354","0.1287823075622733","0.1287823075622733","0.1287823075622733"
"178","356","356","356","0.1279232721797264","0.1279232721797264","0.1279232721797264"
"179","358","358","358","0.1283801857253962","0.1283801857253962","0.1283801857253962"
"180","360","360","360","0.1302662683959511","0.1302662683959511","0.1302662683959511"
"181","362","362","362","0.12927272960694663","0.12927272960694663","0.12927272960694663"
"182","364","364","364","0.130344442295563","0.130344442295563","0.130344442295563"
"183","366","366","366","0.13003807782337018","0.13003807782337018","0.13003807782337018"
"184","368","368","368","0.13004140487021706","0.13004140487021706","0.13004140487021706"
"185","370","370","370","0.1284428206298527","0.1284428206298527","0.1284428206298527"
"186","372","372","372","0.1283392961909378","0.1283392961909378","0.1283392961909378"
"187","374","374","374","0.1289438221861221","0.1289438221861221","0.1289438221861221"
"188","376","376","376","0.13295227099037404","0.13295227099037404","0.13295227099037404"
"189","378","378","378","0.13092676355245642","0.13092676355245642","0.13092676355245642"
"190","380","380","380","0.1293883415176929","0.1293883415176929","0.1293883415176929"
"191","382","382","382","0.12798651125834296","0.12798651125834296","0.12798651125834296"
"192","384","384","384","0.12710990303957187","0.12710990303957187","0.12710990303957187"
"193","386","386","386","0.12878833406039053","0.12878833406039053","0.12878833406039053"
"194","388","388","388","0.12966490846384043","0.12966490846384043","0.12966490846384043"
"195","390","390","390","0.12845877542729803","0.12845877542729803","0.12845877542729803"
"196","392","392","392","0.12741011635427726","0.12741011635427726","0.12741011635427726"
"197","394","394","394","0.1281047409217703","0.1281047409217703","0.1281047409217703"
"198","396","396","396","0.1293202788398837","0.1293202788398837","0.1293202788398837"
"199","398","398","398","0.12854090443609373","0.12854090443609373","0.12854090443609373"
"200","400","400","400","0.12932432908897962","0.12932432908897962","0.12932432908897962"
"201","402","402","402","0.12924105709000525","0.12924105709000525","0.12924105709000525"
"202","404","404","404","0.1298435544700099","0.1298435544700099","0.1298435544700099"
"203","406","406","406","0.1285682319521105","0.1285682319521105","0.1285682319521105"
"204","408","408","408","0.13033242224391584","0.13033242224391584","0.13033242224391584"
"205","410","410","410","0.1316468918521765","0.1316468918521765","0.1316468918521765"
"206","412","412","412","0.12943376134361123","0.12943376134361123","0.12943376134361123"
"207","414","414","414","0.13140937753066317","0.13140937753066317","0.13140937753066317"
"208","416","416","416","0.13159674968309487","0.13159674968309487","0.13159674968309487"
"209","418","418","418","0.13229518197407644","0.13229518197407644","0.13229518197407644"
"210","420","420","420","0.12891050619285982","0.12891050619285982","0.12891050619285982"
"211","422","422","422","0.12902602954561745","0.12902602954561745","0.12902602954561745"
"212","424","424","424","0.1286068533665498","0.1286068533665498","0.1286068533665498"
"213","426","426","426","0.12763987819190964","0.12763987819190964","0.12763987819190964"
"214","428","428","428","0.1284585990838931","0.1284585990838931","0.1284585990838931"
"215","430","430","430","0.12777994899138018","0.12777994899138018","0.12777994899138018"
"216","432","432","432","0.13011860787980803","0.13011860787980803","0.13011860787980803"
"217","434","434","434","0.12737389697155785","0.12737389697155785","0.12737389697155785"
"218","436","436","436","0.1279252421357514","0.1279252421357514","0.1279252421357514"
"219","438","438","438","0.1280331634190661","0.1280331634190661","0.1280331634190661"
"220","440","440","440","0.13055398363750378","0.13055398363750378","0.13055398363750378"
"221","442","442","442","0.12950792054392332","0.12950792054392332","0.12950792054392332"
"222","444","444","444","0.1271061612170967","0.1271061612170967","0.1271061612170967"
"223","446","446","446","0.1287517169667118","0.1287517169667118","0.1287517169667118"
"224","448","448","448","0.12816282919047703","0.12816282919047703","0.12816282919047703"
"225","450","450","450","0.12884048364454428","0.12884048364454428","0.12884048364454428"
"226","452","452","452","0.12829931775389847","0.12829931775389847","0.12829931775389847"
"227","454","454","454","0.12960614533797893","0.12960614533797893","0.12960614533797893"
"228","456","456","456","0.13152485136365533","0.13152485136365533","0.13152485136365533"
