"epoch","wurdinger_fnn_testset.yaml - _step","wurdinger_fnn_testset.yaml - _step__MIN","wurdinger_fnn_testset.yaml - _step__MAX","wurdinger_fnn_testset.yaml - ci_val","wurdinger_fnn_testset.yaml - ci_val__MIN","wurdinger_fnn_testset.yaml - ci_val__MAX"
"373","746","746","746","0.8713846713639223","0.868142282150289","0.8736598555470412"
"374","748","748","748","0.8716130400618984","0.8654473362816604","0.8740630221330206"
"375","750","750","750","0.8710281005075962","0.8667664766555038","0.8752211609373661"
"376","752","752","752","0.8710145138037302","0.8695741325491059","0.8731835891230997"
"377","754","754","754","0.8712447860226067","0.8686177269244669","0.8727691136371785"
"378","756","756","756","0.871239588585776","0.8668402260884704","0.8751407328463998"
"379","758","758","758","0.8722759656899262","0.8698781504199956","0.874209606499301"
"380","760","760","760","0.8713710886732937","0.8667785183862573","0.8745951347277594"
"381","762","762","762","0.8713543701747761","0.867856086282353","0.8738097246092472"
"382","764","764","764","0.8713708974710018","0.8670749527794054","0.8786066125129852"
"383","766","766","766","0.8704468189871353","0.8681192841040141","0.8738614711231097"
"384","768","768","768","0.8707769413378837","0.8674574735410854","0.87387691798878"
"385","770","770","770","0.8698943603200113","0.8658340261136068","0.8719240015711488"
"386","772","772","772","0.8700816973265522","0.8665565595321424","0.8739587432575523"
"387","774","774","774","0.8709290856151698","0.866639464382139","0.8742014858537905"
"388","776","776","776","0.8700981700647701","0.8664523882322808","0.8742528486935708"
"389","778","778","778","0.8709971764347454","0.8684378035069108","0.8736258923388391"
"390","780","780","780","0.8713888799970159","0.8668339272335167","0.8738017672908958"
"391","782","782","782","0.8721208764590382","0.8701838037708259","0.8741320606980677"
"392","784","784","784","0.8707300350620114","0.8689837893895638","0.8727797267023716"
"393","786","786","786","0.8715874052435078","0.8689042852324741","0.8787604213637711"
"394","788","788","788","0.8713055593497814","0.8670827426101201","0.8751519795696009"
"395","790","790","790","0.8707688560504154","0.8673380684553427","0.8766750645640476"
"396","792","792","792","0.8710584423569353","0.8690124440596048","0.8750839651891047"
"397","794","794","794","0.8720968785185974","0.8680340491624728","0.8756584054596829"
"398","796","796","796","0.8708384518318402","0.8671456376927853","0.8738849177365048"
"399","798","798","798","0.8704207650449263","0.8660905616683754","0.873862294365191"
"400","800","800","800","0.8709706256670856","0.8675932004591467","0.8744801618945742"
"401","802","802","802","0.8711504530246023","0.8670309583620444","0.8744033659552589"
"402","804","804","804","0.8706265926473314","0.8680143873193116","0.8735846648191806"
"403","806","806","806","0.8712750401864824","0.8689182556238316","0.873782457346586"
"404","808","808","808","0.8713208592198498","0.8665475964176655","0.8741770417247138"
"405","810","810","810","0.8712905689302396","0.8690801467264847","0.8738285139757305"
"406","812","812","812","0.8702587910714612","0.8678328921202623","0.872118465017752"
"407","814","814","814","0.8716365360204745","0.8695096885952892","0.8748698861529192"
"408","816","816","816","0.8713760621103009","0.8685821471067303","0.8747143846933328"
"409","818","818","818","0.8707670299742437","0.8682613291514056","0.8742385284793085"
"410","820","820","820","0.8710250859960296","0.8691309354450856","0.8742925169943396"
"411","822","822","822","0.8705700947129505","0.8681234024503636","0.8731045945966217"
"412","824","824","824","0.8713795970703012","0.8677959429265248","0.8751949319289216"
"413","826","826","826","0.8716711236539132","0.8695062995207127","0.874446877775034"
"414","828","828","828","0.8725282699012397","0.8702011369994043","0.87519767728114"
"415","830","830","830","0.8715161318777207","0.8696281133704984","0.8730795591882197"
"416","832","832","832","0.8712938455875282","0.8687700642457368","0.8740240338396679"
"417","834","834","834","0.8729281619729242","0.8713381622769654","0.8743412986836352"
"418","836","836","836","0.8718428660875824","0.868838046747393","0.8754550566586775"
"419","838","838","838","0.8713920882879241","0.8693463567785813","0.8731799751066069"
"420","840","840","840","0.8728122135126852","0.8702263358126324","0.8787268484588663"
"421","842","842","842","0.8723512795414352","0.8697110690059647","0.875262692915207"
"422","844","844","844","0.8720497961016486","0.8701093687548195","0.8747850882409182"
"423","846","846","846","0.8713704774263974","0.8691449650227833","0.8764250728948425"
"424","848","848","848","0.8715860744246593","0.8680405728561194","0.8753852832217888"
"425","850","850","850","0.8705699242335374","0.8666206045498422","0.8731250950446622"
"426","852","852","852","0.870732507960865","0.8695340742730516","0.8726704985520422"
"427","854","854","854","0.8711362004497119","0.8699643780798858","0.8734564813835519"
"428","856","856","856","0.8715865493161694","0.8678150704649611","0.8744721144613266"
"429","858","858","858","0.8716622736933987","0.8694449686251762","0.8748397461523324"
"430","860","860","860","0.8717281838392387","0.8672790832711976","0.8763716187183397"
"431","862","862","862","0.8714963557466906","0.8669427560541063","0.8762835734471883"
"432","864","864","864","0.8717177026643045","0.8683967988836065","0.8741881407647828"
"433","866","866","866","0.8718425018344181","0.8672086369354199","0.8743447347353244"
"434","868","868","868","0.8709865656709697","0.8669816814431914","0.8744561358164316"
"435","870","870","870","0.8704328802689018","0.8662828476912321","0.8736162414718612"
"436","872","872","872","0.8708918938222023","0.8653941420343226","0.8742320476470998"
"437","874","874","874","0.8713268201999632","0.8686629599734862","0.8744380797826605"
"438","876","876","876","0.8699790040540464","0.8652296131826569","0.8755051445911735"
"439","878","878","878","0.8710078475264462","0.8659875054550262","0.8746099044756488"
"440","880","880","880","0.8715812339918735","0.8686293619028516","0.8759879190798556"
"441","882","882","882","0.870602375807732","0.8669245186933868","0.8728789688286398"
"442","884","884","884","0.8717586873854447","0.8692014622410097","0.873419331386415"
"443","886","886","886","0.8712131028823247","0.8692384323573898","0.8737196571521468"
"444","888","888","888","0.8712978498820098","0.8690255119595947","0.8742526869275369"
"445","890","890","890","0.8710436434779478","0.8689858673156012","0.8736080161290207"
"446","892","892","892","0.8720572039974567","0.8698465898235112","0.8739245418719608"
"447","894","894","894","0.8707888989031257","0.8677506244833957","0.8733554432787873"
"448","896","896","896","0.8715820315934574","0.8678383063247831","0.874338179879066"
"449","898","898","898","0.8709247619780065","0.8676865333042691","0.8740120111589218"
"450","900","900","900","0.8715296618288522","0.8646851006008258","0.8756422082693956"
"451","902","902","902","0.871222507392552","0.8675844523888145","0.8740339948972026"
"452","904","904","904","0.870997250393686","0.8662489144346667","0.8741783288765034"
"453","906","906","906","0.8717427854981329","0.8672616832698008","0.8739564299147085"
"454","908","908","908","0.8711964725108865","0.8634009706563859","0.8783548652151858"
"455","910","910","910","0.8705302262909713","0.8685308968126565","0.8732431183002154"
"456","912","912","912","0.871918599622288","0.8692731323868017","0.8734082141445778"
"457","914","914","914","0.8718613646338094","0.8702711083528649","0.873454109266671"
"458","916","916","916","0.8711942566093089","0.868381656386026","0.8734600678548095"
"459","918","918","918","0.8710822169368753","0.8674178880202604","0.8758530759563309"
"460","920","920","920","0.8704913986144627","0.8658382833998202","0.8726971225265442"
"461","922","922","922","0.8714254426243192","0.8678894382869354","0.8734019913505906"
"462","924","924","924","0.8716350947692385","0.8670513292635766","0.8744009126078679"
"463","926","926","926","0.8717352875111768","0.8669918778403259","0.8751133239011988"
"464","928","928","928","0.8707343038650409","0.867277193308109","0.8730603516235803"
"465","930","930","930","0.8719086852975788","0.8694057828235461","0.8754032086704513"
"466","932","932","932","0.870849643501475","0.869205933229469","0.8732835802615566"
"467","934","934","934","0.8716578436128127","0.8669127191005296","0.8752163033666529"
"468","936","936","936","0.8705610091696883","0.8658204145343724","0.8756913652846012"
"469","938","938","938","0.8709037316371504","0.8653978028151096","0.8756557956219606"
"470","940","940","940","0.8715370066579817","0.8671711030998138","0.8761657224688972"
"471","942","942","942","0.8724702603771849","0.8694113161469785","0.8786440495749684"
"472","944","944","944","0.8713854437483933","0.8685521800821764","0.8753126936019004"
"473","946","946","946","0.8723858612671898","0.8689877528151646","0.8755597187857304"
"474","948","948","948","0.87128490172903","0.8688259582290315","0.8741535882436418"
"475","950","950","950","0.8727125362943348","0.8711321048781123","0.874674767286119"
"476","952","952","952","0.8721517262888504","0.8681562326949408","0.8764963521192272"
"477","954","954","954","0.8726615856197346","0.868650847326526","0.875846306542793"
"478","956","956","956","0.8728974547487397","0.8705490497335424","0.8774291752350605"
"479","958","958","958","0.8722433305988467","0.8668149243972953","0.8755311488946455"
"480","960","960","960","0.8717164054159232","0.8687330027638528","0.8751466255131141"
"481","962","962","962","0.8717011124014373","0.8666793673982135","0.8755195827147161"
"482","964","964","964","0.8719378338537119","0.8652835219390879","0.8768731434504579"
"483","966","966","966","0.8726054501515215","0.8673590309658458","0.8773235710359019"
"484","968","968","968","0.8711067358716724","0.86506197160028","0.8766069871593699"
"485","970","970","970","0.8708948068102151","0.8654691810295245","0.8737447867732506"
"486","972","972","972","0.8719294438732161","0.8676386825285537","0.8761463254004108"
"487","974","974","974","0.8723062641284651","0.86605236019256","0.8764362926476027"
"488","976","976","976","0.8728370941686668","0.8691633602675322","0.8772429975071938"
"489","978","978","978","0.872205986250901","0.8692485102648948","0.8766967576691146"
"490","980","980","980","0.872045568718033","0.8666078239947261","0.8751906259101123"
"491","982","982","982","0.872249298410126","0.8681881058644068","0.875662696314179"
"492","984","984","984","0.8723188588871869","0.8690127235615634","0.8746155270317344"
"493","986","986","986","0.8717947424619975","0.8670316399936312","0.8775029685814676"
"494","988","988","988","0.8720325630091501","0.8690884130387958","0.875056024086982"
"495","990","990","990","0.8723595059186294","0.8686169127723122","0.8751343373084892"
"496","992","992","992","0.8707075176571655","0.8668989650001113","0.8748998476621465"
"497","994","994","994","0.8711658372492298","0.8668881285006603","0.8756683953662003"
"498","996","996","996","0.8722991165783742","0.8675909873133651","0.8779185666636049"
"499","998","998","998","0.872192617164913","0.8676258568331084","0.8744910353554094"
"500","1000","1000","1000","0.8722265077471061","0.8692539476170843","0.8758390001384591"
"501","1002","1002","1002","0.8733538374875497","0.8706714041780995","0.8752913353133667"
"502","1004","1004","1004","0.871435956884631","0.8686899232901881","0.8740319603829787"
"503","1006","1006","1006","0.8718319247601102","0.8676813930565772","0.8763126736751011"
"504","1008","1008","1008","0.8718892263687124","0.8676027727760904","0.8745623474736962"
"505","1010","1010","1010","0.8711692258089327","0.8681028076364318","0.87443600208873"
"506","1012","1012","1012","0.872077701603595","0.8682100055324878","0.8750356349691802"
"507","1014","1014","1014","0.8720817107340586","0.8691901981273951","0.8754879204735112"
"508","1016","1016","1016","0.8721140799819747","0.8690630284306293","0.8738645823456699"
"509","1018","1018","1018","0.8722358179993865","0.870845786812778","0.8738259345742234"
"510","1020","1020","1020","0.872708364784728","0.8700889490964402","0.8759573703677022"
"511","1022","1022","1022","0.8715373201283668","0.8687724632794048","0.8746791958329739"
"512","1024","1024","1024","0.8720081077563453","0.8686492383011071","0.8751967163483669"
"513","1026","1026","1026","0.8727268974549132","0.86984574244915","0.8767472675256001"
"514","1028","1028","1028","0.872122669728553","0.86882580639098","0.8743474957341866"
"515","1030","1030","1030","0.871418792150221","0.8688031315919825","0.8744025885601773"
"516","1032","1032","1032","0.8718851160277428","0.8703606159212484","0.8756149054701622"
"517","1034","1034","1034","0.8724054494138136","0.8700209431879671","0.8760278637408419"
"518","1036","1036","1036","0.8726463180389217","0.8701028018966427","0.8748640522549386"
"519","1038","1038","1038","0.8730576354283738","0.8695347672151388","0.8747718471201733"
"520","1040","1040","1040","0.8720664932267541","0.8681846196446802","0.8751290489732219"
"521","1042","1042","1042","0.8726122037332651","0.8678529662360537","0.8769554039693723"
"522","1044","1044","1044","0.8720319117861667","0.8680658129464284","0.8768650929073467"
"523","1046","1046","1046","0.8728232407314083","0.8696644818737347","0.8750134635748178"
"524","1048","1048","1048","0.8734239013727766","0.8697145704019554","0.8778867129129164"
"525","1050","1050","1050","0.8727481362115291","0.8708411944503089","0.8754980523363248"
"526","1052","1052","1052","0.871873099892327","0.868338112888039","0.8740184654378358"
"527","1054","1054","1054","0.8725009856197786","0.8665970591255495","0.8741184210193761"
"528","1056","1056","1056","0.8735936228360164","0.8699991953734492","0.8794911716607271"
"529","1058","1058","1058","0.8727462975203523","0.8688097612282039","0.8747886180758215"
"530","1060","1060","1060","0.8725618148415519","0.8689924878029145","0.8749815085901061"
"531","1062","1062","1062","0.8722020904391152","0.8678096133555274","0.8755795637238742"
"532","1064","1064","1064","0.8727725612453472","0.8699835834072553","0.8760339860190988"
"533","1066","1066","1066","0.8724589785230454","0.8693137435497993","0.8763555312426746"
"534","1068","1068","1068","0.8730985897425839","0.8697863047411251","0.8759752292075128"
"535","1070","1070","1070","0.8724190971823242","0.8696813654863573","0.8752762103318873"
"536","1072","1072","1072","0.8733947999216471","0.8698561645272814","0.8755470785789917"
"537","1074","1074","1074","0.8727044240541508","0.870010800090521","0.8767372063750449"
"538","1076","1076","1076","0.8723409187600367","0.8696865818949161","0.8765070596279074"
"539","1078","1078","1078","0.8722831106253921","0.869825740954052","0.8787366921065675"
"540","1080","1080","1080","0.8718469799781012","0.8674233795049464","0.8765262883257399"
"541","1082","1082","1082","0.871605007908075","0.8638514791045321","0.875630101109483"
"542","1084","1084","1084","0.8722940013653796","0.8699274826516568","0.8751222147601865"
"543","1086","1086","1086","0.8734680181494051","0.8719015756252765","0.8766372703964991"
"544","1088","1088","1088","0.8725600187911283","0.8705891738912809","0.8743616508116507"
"545","1090","1090","1090","0.8709562241966973","0.8672662510913102","0.8756560694384934"
"546","1092","1092","1092","0.8713497740528791","0.8665605451658651","0.8769099278661955"
"547","1094","1094","1094","0.8723967485273038","0.8647653052479338","0.8766825833180684"
"548","1096","1096","1096","0.8714635687590853","0.8658994247825033","0.8747523015917053"
"549","1098","1098","1098","0.8722776114296753","0.8684232611270108","0.8812252351512628"
"550","1100","1100","1100","0.8722141511719474","0.8700886831177508","0.8752893664541332"
"551","1102","1102","1102","0.8727961482852571","0.8687372432634007","0.8786364057257717"
"552","1104","1104","1104","0.8727174856569411","0.8708567315782575","0.8749217360401526"
"553","1106","1106","1106","0.8734306917896433","0.8704449337208017","0.8775333139091804"
"554","1108","1108","1108","0.8731388147117125","0.8709198672678359","0.8765142721859298"
"555","1110","1110","1110","0.8726842453547174","0.8688026076056063","0.8760308256319203"
"556","1112","1112","1112","0.8733979660210942","0.869438383635802","0.8767275584958059"
"557","1114","1114","1114","0.8727327078659695","0.8690710290878711","0.8778411169759099"
"558","1116","1116","1116","0.8712977730270055","0.8675780498733815","0.8749060054166751"
"559","1118","1118","1118","0.8722385547843953","0.8696905879658572","0.8751137700019262"
"560","1120","1120","1120","0.8724556485670728","0.8692021092956104","0.8742896649056084"
"561","1122","1122","1122","0.8719216865530145","0.8687455525262743","0.8761943384031811"
"562","1124","1124","1124","0.8725238177788344","0.8691720953315542","0.8743109399205607"
"563","1126","1126","1126","0.8727727077680569","0.8678669106419256","0.8776056392503507"
"564","1128","1128","1128","0.8722759315079752","0.8648832596265168","0.874843985335605"
"565","1130","1130","1130","0.8720579627946096","0.8673832781827696","0.8773477656086243"
"566","1132","1132","1132","0.8724158450503054","0.8675643128419379","0.8749461862603491"
"567","1134","1134","1134","0.8719783607744679","0.8672656424276064","0.8761855144366991"
"568","1136","1136","1136","0.8723695413856201","0.8686728028268595","0.8753807780641397"
"569","1138","1138","1138","0.8722480629381948","0.8673176207679681","0.8756566924013592"
"570","1140","1140","1140","0.8717599426140239","0.8659101079455546","0.8754573325985807"
"571","1142","1142","1142","0.8724947252079515","0.8675875080897484","0.8768616921130948"
"572","1144","1144","1144","0.8733127708103761","0.8697053216235828","0.8766101501746332"
"573","1146","1146","1146","0.8726384142684175","0.8678125040344652","0.8758707404107887"
"574","1148","1148","1148","0.8726235779830624","0.8688170600951401","0.8755556735899138"
"575","1150","1150","1150","0.8727368300109305","0.8680248727981373","0.8763689130850363"
"576","1152","1152","1152","0.8724088469647256","0.8666050185377536","0.8768467561475218"
"577","1154","1154","1154","0.8732083187816334","0.8704190095306097","0.876528054226578"
"578","1156","1156","1156","0.8730996020979258","0.8694969835400786","0.8751213283127577"
"579","1158","1158","1158","0.872527568888805","0.8686288659876652","0.8760497360387768"
"580","1160","1160","1160","0.8728628906473999","0.8687757764057187","0.8746636578981526"
"581","1162","1162","1162","0.872625849818451","0.8676890233406079","0.8759339699406549"
"582","1164","1164","1164","0.8729440059884599","0.8703167545575243","0.8738589388493679"
"583","1166","1166","1166","0.8728482058331739","0.8680512611771888","0.8771075882909455"
"584","1168","1168","1168","0.871537162551005","0.8682379573729434","0.8752381998558879"
"585","1170","1170","1170","0.8734030226940028","0.8705868572517149","0.8771254457972265"
"586","1172","1172","1172","0.8723788201499236","0.866906382705498","0.8773796381528728"
"587","1174","1174","1174","0.8714225297320555","0.863941078919519","0.8765322508859364"
"588","1176","1176","1176","0.8728107388410905","0.869271918713588","0.8743126454232197"
"589","1178","1178","1178","0.8729232872160765","0.8690716603361697","0.8768925345374929"
"590","1180","1180","1180","0.871926628992828","0.8687237638892144","0.8749637730048383"
"591","1182","1182","1182","0.8725959135637925","0.8695749944341642","0.877705476828373"
"592","1184","1184","1184","0.8737097477699232","0.8690097775696846","0.8801238773715513"
"593","1186","1186","1186","0.8720659046493852","0.8663050911020004","0.8749497379000831"
"594","1188","1188","1188","0.8729311997413701","0.8709385325049456","0.874883904505827"
"595","1190","1190","1190","0.8726049749517333","0.8697721362958106","0.876483370452782"
"596","1192","1192","1192","0.873198278027394","0.8694806038951707","0.8756793094165016"
"597","1194","1194","1194","0.8715477384534209","0.8676433507913779","0.8745917921801459"
"598","1196","1196","1196","0.8734167019285601","0.8705560153269903","0.8776163436465284"
"599","1198","1198","1198","0.8726909696557259","0.8683653069722926","0.8767895953737723"
"600","1200","1200","1200","0.8732430629249335","0.8700099783361791","0.8774153688312248"
"601","1202","1202","1202","0.8715598727732605","0.8687158052625983","0.8736631715236878"
"602","1204","1204","1204","0.8732127204101487","0.8712201632694636","0.8750229950747017"
"603","1206","1206","1206","0.8725215603690206","0.868972438272385","0.8762637741813928"
"604","1208","1208","1208","0.8741068608982774","0.8693263114297911","0.8775143997065346"
"605","1210","1210","1210","0.8717370308759851","0.8697941276014934","0.8730124297349872"
"606","1212","1212","1212","0.8717184104271579","0.8661547584866235","0.8757813668095483"
"607","1214","1214","1214","0.8726125096739654","0.8700902175328484","0.8757966654460072"
"608","1216","1216","1216","0.873817381156984","0.8691056520866786","0.8790028349166525"
"609","1218","1218","1218","0.8708082204751382","0.8638054366428638","0.8754775067562264"
"610","1220","1220","1220","0.8721120943014077","0.8677173889199999","0.8746571376206015"
"611","1222","1222","1222","0.8725828006233527","0.8690415075631623","0.8762978613002891"
"612","1224","1224","1224","0.8719738757821982","0.8682233204126429","0.8752651906468751"
"613","1226","1226","1226","0.8722998494780956","0.8681912862715222","0.8751736494637758"
"614","1228","1228","1228","0.8730415027718221","0.8710116868756846","0.8758609607165365"
"615","1230","1230","1230","0.8732099692634605","0.8704849033054789","0.8778603338908629"
"616","1232","1232","1232","0.8719485978986519","0.868013651524655","0.8775729582229693"
"617","1234","1234","1234","0.8728847642313078","0.8712680451405626","0.874835301284855"
"618","1236","1236","1236","0.8716343803604772","0.8653002287630234","0.8774412535210907"
"619","1238","1238","1238","0.8728954290789959","0.8702482555068155","0.8764200738711035"
"620","1240","1240","1240","0.8727647016132737","0.8687387440674021","0.877423188602012"
"621","1242","1242","1242","0.8733267917965429","0.870551527276609","0.877697865490429"
"622","1244","1244","1244","0.8723346718602493","0.8670532217499544","0.8774277492342074"
"623","1246","1246","1246","0.8730879839333593","0.8686306683731341","0.87736793451197"
"624","1248","1248","1248","0.8728483597376077","0.869005083935642","0.8757731827073005"
"625","1250","1250","1250","0.8722927899831138","0.8671843306724872","0.875495592807797"
"626","1252","1252","1252","0.8735713916729739","0.870201513615996","0.8769025229006722"
"627","1254","1254","1254","0.8736629535902145","0.8710252502731047","0.8761057147131281"
"628","1256","1256","1256","0.873027555899829","0.8691808232985986","0.8756889810496213"
"629","1258","1258","1258","0.8729880156035955","0.8704514491290833","0.8760926896238811"
"630","1260","1260","1260","0.8739647797392074","0.8709715802545765","0.8778807819446197"
"631","1262","1262","1262","0.8735537481096867","0.870631651100176","0.8778096695510204"
"632","1264","1264","1264","0.8735776064557488","0.8667090615288184","0.8772275421600982"
"633","1266","1266","1266","0.8719790950518579","0.8692386276643236","0.8742974162503167"
"634","1268","1268","1268","0.8735761677179518","0.8714846249614706","0.8766822383010514"
"635","1270","1270","1270","0.8742735132170225","0.8707567862097697","0.8774983723428682"
"636","1272","1272","1272","0.8729351756735116","0.8674003860119944","0.8763980583929369"
"637","1274","1274","1274","0.8730659499235193","0.8667671660775891","0.8768981461536487"
"638","1276","1276","1276","0.871878457878049","0.8666496985797759","0.8749060210203162"
"639","1278","1278","1278","0.8721569995836189","0.8669230558240107","0.8755926270791835"
"640","1280","1280","1280","0.8730258339678294","0.8708124419638804","0.8763186098653675"
"641","1282","1282","1282","0.8725218116159713","0.8709009012615265","0.8759173959746454"
"642","1284","1284","1284","0.8727873079578243","0.8680043114035264","0.8770136874299341"
"643","1286","1286","1286","0.8735754903949369","0.8691431000260104","0.8774995343300882"
"644","1288","1288","1288","0.8724774813711097","0.8698692277938084","0.874769852866805"
"645","1290","1290","1290","0.8733537169319086","0.870103930263447","0.8753350256384871"
"646","1292","1292","1292","0.8729815226646428","0.8705061312986132","0.8767581417891888"
"647","1294","1294","1294","0.872526881816609","0.8683527512027928","0.8747416994302077"
"648","1296","1296","1296","0.8730882735516662","0.870354372446066","0.8768562386666897"
"649","1298","1298","1298","0.8733126884302373","0.8695302812720309","0.8765191213225731"
"650","1300","1300","1300","0.8730309747569492","0.8674632008380205","0.8753916115358984"
"651","1302","1302","1302","0.8725786924059896","0.8657959333557139","0.8763305466251301"
"652","1304","1304","1304","0.8730065912014","0.868299191108694","0.8772779532818754"
"653","1306","1306","1306","0.8723255724167263","0.8655883245176506","0.8753212280110471"
"654","1308","1308","1308","0.8734831793146964","0.8693996841433328","0.8762646821088566"
"655","1310","1310","1310","0.8728313799211996","0.8669999262242805","0.8767974348016693"
"656","1312","1312","1312","0.8726737491580435","0.8676456079062165","0.8758620221971063"
"657","1314","1314","1314","0.8730233432293188","0.8660885419098744","0.8785150545252883"
"658","1316","1316","1316","0.8737085146197918","0.8714864943609713","0.876361307057048"
"659","1318","1318","1318","0.8731294080101337","0.8703724461601721","0.8780325884576374"
"660","1320","1320","1320","0.8728447561989873","0.8709142715846939","0.876930793636685"
"661","1322","1322","1322","0.8729045780231239","0.8702960318534559","0.8763901612834593"
"662","1324","1324","1324","0.8725527342055013","0.8685015694876886","0.8755921112472684"
"663","1326","1326","1326","0.8729563057417842","0.8685637338984774","0.8768418548961359"
"664","1328","1328","1328","0.873544553152335","0.8705629108325559","0.8763073881967767"
"665","1330","1330","1330","0.8733999822107978","0.8711388317077545","0.8763421190258606"
"666","1332","1332","1332","0.8724787921281842","0.8684418766583424","0.8765706050391019"
"667","1334","1334","1334","0.8740263041125929","0.871652673854055","0.8767032164486738"
"668","1336","1336","1336","0.8738850390426636","0.8688391719502321","0.8773329009313975"
"669","1338","1338","1338","0.8732501785134381","0.8687760416187621","0.8754475608715254"
"670","1340","1340","1340","0.8725721577812946","0.8696855674076415","0.8757697712806225"
"671","1342","1342","1342","0.8730438555398402","0.8715085818561883","0.8745208933288084"
"672","1344","1344","1344","0.8733289650030249","0.8688739680260286","0.8754592904479086"
"673","1346","1346","1346","0.8729930924218857","0.8716459951101613","0.8741763335826763"
"674","1348","1348","1348","0.8726867898898503","0.8672351532923613","0.8767611415907236"
"675","1350","1350","1350","0.8726224763123513","0.8676106110439881","0.8757827330993203"
"676","1352","1352","1352","0.8739461316486636","0.8704783480191072","0.8776219980425627"
"677","1354","1354","1354","0.87423340430624","0.8712234886096833","0.8779227901708052"
"678","1356","1356","1356","0.8734795217646267","0.8692531772877548","0.8778289508570186"
"679","1358","1358","1358","0.8728470853617496","0.8705602271700467","0.8784325637497096"
"680","1360","1360","1360","0.8740263325397347","0.8722514824663936","0.8766354371464377"
"681","1362","1362","1362","0.874019139968766","0.870691368444767","0.8792952328105063"
"682","1364","1364","1364","0.8732056314300026","0.8683870806979712","0.8775976760768888"
"683","1366","1366","1366","0.8746203417130956","0.8684884230037073","0.8788609112717336"
"684","1368","1368","1368","0.8733207940262352","0.8693440654565916","0.8768609840028297"
"685","1370","1370","1370","0.8737011951213631","0.8689721829661327","0.8770228480342525"
"686","1372","1372","1372","0.8743817846817711","0.8707650282936399","0.8772172880483916"
"687","1374","1374","1374","0.8724508440897555","0.8702810876679006","0.8756428029351677"
"688","1376","1376","1376","0.8737115359944927","0.8653892299898025","0.8760850758870932"
"689","1378","1378","1378","0.8725732960880702","0.8695900436527131","0.877377824481542"
"690","1380","1380","1380","0.8743551438088977","0.870176847834139","0.8769225460631129"
"691","1382","1382","1382","0.8730557584381373","0.8690899147276322","0.8752729210387171"
"692","1384","1384","1384","0.8733631102518198","0.8718510305174361","0.8771577759612983"
"693","1386","1386","1386","0.8746607798039692","0.8695941279001378","0.8788721031638357"
"694","1388","1388","1388","0.8734741765879909","0.8694465742820835","0.8780425179887816"
"695","1390","1390","1390","0.8745273693553989","0.871172283526728","0.8792397570242665"
"696","1392","1392","1392","0.8730454085919467","0.8699782434346879","0.8760195074578242"
"697","1394","1394","1394","0.8738270948342558","0.8703784694573071","0.8769880974723014"
"698","1396","1396","1396","0.8736202586907927","0.8693229392200292","0.8774722612000515"
"699","1398","1398","1398","0.8729913484674373","0.8686385197707477","0.8762524083601826"
"700","1400","1400","1400","0.8727071483158968","0.8672262152049909","0.875346645630964"
"701","1402","1402","1402","0.8731548682321435","0.8704935991984212","0.875794132318273"
"702","1404","1404","1404","0.8737824905843988","0.8712850980704399","0.8762033959509298"
"703","1406","1406","1406","0.8734329993990892","0.8702439900889256","0.8785077272215024"
"704","1408","1408","1408","0.8723420671294557","0.8686162017891245","0.8762554859184691"
"705","1410","1410","1410","0.8732592810221723","0.8697934106571842","0.8759527476799938"
"706","1412","1412","1412","0.8743498424227389","0.8695813353746032","0.8791289282925355"
"707","1414","1414","1414","0.8740295712103169","0.8721293172525652","0.8774827224810563"
"708","1416","1416","1416","0.8730995920464373","0.8706419631036293","0.8771791011040174"
"709","1418","1418","1418","0.873144950302587","0.8692911272958257","0.8762024771841999"
"710","1420","1420","1420","0.8723295286755057","0.8697259958963383","0.8745647662242944"
"711","1422","1422","1422","0.8717062921302349","0.8678919734537687","0.8743075876515619"
"712","1424","1424","1424","0.8718381754548933","0.8695554588866331","0.8734210614956333"
"713","1426","1426","1426","0.8722265496467786","0.8683526295398857","0.8750337878947498"
"714","1428","1428","1428","0.872212839810499","0.868481060383501","0.8757595012557075"
"715","1430","1430","1430","0.8722173612972679","0.8681459157696938","0.8762857300205106"
"716","1432","1432","1432","0.8723135967145087","0.8689681625579238","0.8756264271838389"
"717","1434","1434","1434","0.8734828184670805","0.8717685402710256","0.8757672808482447"
"718","1436","1436","1436","0.8730426424764325","0.8709955707840422","0.8755669535070841"
"719","1438","1438","1438","0.8726034590236335","0.8687027952871142","0.874337094418126"
"720","1440","1440","1440","0.8736381309192991","0.8708600691366976","0.8764123466168293"
"721","1442","1442","1442","0.873538759758616","0.8697419375167039","0.878649073119413"
"722","1444","1444","1444","0.8728184977609008","0.8689503383932174","0.8771927360364361"
"723","1446","1446","1446","0.8720541941919631","0.8690112734027672","0.8743433561394118"
"724","1448","1448","1448","0.8734450349394887","0.870939931279155","0.8757031954566857"
"725","1450","1450","1450","0.8725600935053412","0.8705056790415433","0.8762023209773016"
"726","1452","1452","1452","0.8730713726727286","0.8709194044731661","0.8763259808577906"
"727","1454","1454","1454","0.8726627969948606","0.8708064796345357","0.8751083881164684"
"728","1456","1456","1456","0.8732860897187317","0.869434743453003","0.8756745465399353"
"729","1458","1458","1458","0.8743516993074568","0.8709798312850033","0.8771566642831352"
"730","1460","1460","1460","0.8727734560178033","0.8687108081861975","0.8757643422562276"
