"epoch","Name: hopfield_prot - _step","Name: hopfield_prot - _step__MIN","Name: hopfield_prot - _step__MAX","Name: hopfield_prot - loss_to_report_val","Name: hopfield_prot - loss_to_report_val__MIN","Name: hopfield_prot - loss_to_report_val__MAX"
"722","1444","1444","1444","0.15148495823981595","0.1493285790256815","0.15437146923534753"
"723","1446","1446","1446","0.15145138612892647","0.1483389051980126","0.15460134998738007"
"724","1448","1448","1448","0.14950466199535342","0.14807035910114602","0.15227332832556384"
"725","1450","1450","1450","0.1497440127463034","0.1473858130089304","0.15224880867106722"
"726","1452","1452","1452","0.14970417506643688","0.14605295653836292","0.15308549429002652"
"727","1454","1454","1454","0.14886430567204728","0.14785166691944265","0.15064078343908144"
"728","1456","1456","1456","0.14882860060034248","0.14610542816446662","0.15253302734008684"
"729","1458","1458","1458","0.1499177888136173","0.14816545295376565","0.15223808293983618"
"730","1460","1460","1460","0.15007990221950449","0.1470650251353754","0.1544368265495998"
"731","1462","1462","1462","0.1499150704138528","0.14745138614529493","0.15205997157946227"
"732","1464","1464","1464","0.15168035595031704","0.14948958545133068","0.15324475385529054"
"733","1466","1466","1466","0.15429652491230322","0.1503815066569842","0.15706035013280772"
"734","1468","1468","1468","0.1510621057275005","0.1493053039876712","0.1526521887743027"
"735","1470","1470","1470","0.1512499923091489","0.14997624202233487","0.1525605801270474"
"736","1472","1472","1472","0.15020145723574135","0.14748653120886204","0.15320379564337322"
"737","1474","1474","1474","0.1503454726754127","0.14740754187213714","0.1557793087450154"
"738","1476","1476","1476","0.15151408501811264","0.14820846587168082","0.1542225135321431"
"739","1478","1478","1478","0.15089727704505992","0.14923977755855902","0.15663779429158609"
"740","1480","1480","1480","0.15068077948619577","0.14772962524733602","0.15416561398198322"
"741","1482","1482","1482","0.1515658631409052","0.1487109689250629","0.15510147986554462"
"742","1484","1484","1484","0.1529266171758918","0.14915381524244517","0.16035883906002274"
"743","1486","1486","1486","0.15087340882652572","0.14725249145821764","0.15522646220064998"
"744","1488","1488","1488","0.15061456240297022","0.14786715255252267","0.15278536246193675"
"745","1490","1490","1490","0.1502398268237976","0.14659032891264326","0.15365761390918303"
"746","1492","1492","1492","0.14953986209426465","0.14748089222034863","0.15100488605291118"
"747","1494","1494","1494","0.15077370768221918","0.14732861411182657","0.15373225717541603"
"748","1496","1496","1496","0.15171569691437684","0.14914440254359798","0.1537886026428242"
"749","1498","1498","1498","0.15156688783272215","0.149089908182674","0.153856525763672"
"750","1500","1500","1500","0.15004050203800146","0.14673127488644624","0.15155058719747963"
"751","1502","1502","1502","0.15109008415644862","0.1495910942376617","0.15263368377264364"
"752","1504","1504","1504","0.15197383285389704","0.14937340245961422","0.1536528911079546"
"753","1506","1506","1506","0.15111394595863906","0.1489730894458622","0.15313879941441624"
"754","1508","1508","1508","0.1515109859646786","0.1495930559812718","0.1532073889518851"
"755","1510","1510","1510","0.14955933690703693","0.14803747101244433","0.15178027595340754"
"756","1512","1512","1512","0.15184407544608156","0.15007576130464878","0.1532630167457254"
"757","1514","1514","1514","0.1501967095593278","0.14672609735802458","0.1532513158475549"
"758","1516","1516","1516","0.15061920739392456","0.14890429490236695","0.15323368412218366"
"759","1518","1518","1518","0.15074376748948404","0.1491157467838812","0.1524021144733072"
"760","1520","1520","1520","0.1514889157985532","0.1486659335071172","0.15789824687996085"
"761","1522","1522","1522","0.15046650653722113","0.14937318760245247","0.15127805296093544"
"762","1524","1524","1524","0.15178522596209035","0.14872470660100934","0.15520204189768927"
"763","1526","1526","1526","0.15193552498166532","0.1505794866975386","0.15433112047583067"
"764","1528","1528","1528","0.1506092467467318","0.14805459688092967","0.152942214560395"
"765","1530","1530","1530","0.15159339421030146","0.148527819237365","0.15316642801362176"
"766","1532","1532","1532","0.15116210047589515","0.14795818874499433","0.15507566700308414"
"767","1534","1534","1534","0.15138565301916865","0.14759226298166284","0.15523914306885117"
"768","1536","1536","1536","0.15282562622406426","0.14852656478274923","0.15534658407706375"
"769","1538","1538","1538","0.15266557422991342","0.15092794651082228","0.1561656334871736"
"770","1540","1540","1540","0.15266957193920447","0.1479684356003768","0.15901964941327865"
"771","1542","1542","1542","0.15280084145374834","0.1497666091511138","0.15658593648162525"
"772","1544","1544","1544","0.15079809530108898","0.14643393082651654","0.1541375243694696"
"773","1546","1546","1546","0.1508444134245053","0.14739866771178792","0.15313176438647516"
"774","1548","1548","1548","0.1502735811557912","0.14743696150534297","0.1526303869774731"
"775","1550","1550","1550","0.15038786851933444","0.1462968801980907","0.15318863134802965"
"776","1552","1552","1552","0.15114211125372312","0.14904210337415605","0.15335790514458944"
"777","1554","1554","1554","0.1532584610336202","0.15158929344680377","0.15674454650685005"
"778","1556","1556","1556","0.14994801278006056","0.14797430164819256","0.15166520555687737"
"779","1558","1558","1558","0.1527739566059904","0.15133463754186538","0.15573205261434447"
"780","1560","1560","1560","0.15027915677373188","0.1469364157378317","0.15284555523611998"
"781","1562","1562","1562","0.15047215559814628","0.14876898834433752","0.15175217538192487"
"782","1564","1564","1564","0.1520293617963336","0.14991648303811198","0.15426685439472393"
"783","1566","1566","1566","0.15263840138957419","0.14939803335531265","0.15572044590860867"
"784","1568","1568","1568","0.15073029909986596","0.14860493038910658","0.15238173400582972"
"785","1570","1570","1570","0.15026280342812964","0.14915486688086854","0.15175494118754934"
"786","1572","1572","1572","0.15205755228963963","0.15068678056217777","0.15385549541460886"
"787","1574","1574","1574","0.15157323253113641","0.14961545071398372","0.15295728061704866"
"788","1576","1576","1576","0.14948100884514148","0.14789557564562422","0.15020512904448685"
"789","1578","1578","1578","0.15153274801112876","0.15104287234302965","0.15253085198087865"
"790","1580","1580","1580","0.15370118917174963","0.14969359770418136","0.15854757642758863"
"791","1582","1582","1582","0.15259201986807552","0.1509242427981938","0.15551575458814357"
"792","1584","1584","1584","0.15040216917661955","0.14786177509198953","0.1525641760336182"
"793","1586","1586","1586","0.15219929826690953","0.1490006323821649","0.15585712439483118"
"794","1588","1588","1588","0.15139822676943665","0.15108913439512842","0.1520453020672015"
"795","1590","1590","1590","0.15093363922233155","0.1500851995884778","0.15133425273955026"
"796","1592","1592","1592","0.15226258434300366","0.1496513501447996","0.15614398350156142"
"797","1594","1594","1594","0.15216364432334548","0.15093258217972447","0.15409268619007893"
"798","1596","1596","1596","0.15237059957025406","0.14926886298229997","0.15553533031952788"
"799","1598","1598","1598","0.15012140808756316","0.14602450012651952","0.15355153449997522"
"800","1600","1600","1600","0.15219047984658124","0.15008068926352527","0.15573943523103415"
"801","1602","1602","1602","0.15086200161891913","0.14859474659421132","0.15467023226652085"
"802","1604","1604","1604","0.14942515642892676","0.14710332913522559","0.15199889375513634"
"803","1606","1606","1606","0.15007533634944906","0.1479279204665142","0.15163223526905467"
"804","1608","1608","1608","0.15008908631835016","0.1474948184089077","0.15433137123541046"
"805","1610","1610","1610","0.15150149500022833","0.14761463513949444","0.1548859782839323"
"806","1612","1612","1612","0.15182649545236815","0.14913931913869263","0.15493994566333802"
"807","1614","1614","1614","0.15117467849773197","0.14923213997021542","0.15307556149527465"
"808","1616","1616","1616","0.149830027365424","0.14700936666717038","0.15345086149977133"
"809","1618","1618","1618","0.1493542242551554","0.14667636652808683","0.15094827491198465"
"810","1620","1620","1620","0.15130493189424515","0.14918763755641332","0.15418199829751025"
"811","1622","1622","1622","0.1501565404468935","0.1492500188306895","0.15184911685422833"
"812","1624","1624","1624","0.1517607730967226","0.1499314159184703","0.15349716628275795"
"813","1626","1626","1626","0.1513889244758106","0.14906187583367161","0.15505819991436845"
"814","1628","1628","1628","0.1509732876841167","0.1492146993980551","0.15361741425031705"
"815","1630","1630","1630","0.15278891944683176","0.15030911364137972","0.15524154487649006"
"816","1632","1632","1632","0.15073345299190244","0.1493413519418046","0.15157355517023044"
"817","1634","1634","1634","0.1512966431190481","0.14873648694636815","0.15460914652706323"
"818","1636","1636","1636","0.15194968057452302","0.14945798944694832","0.15474128875423615"
"819","1638","1638","1638","0.15249011610830773","0.14858201774915797","0.15550092118705322"
"820","1640","1640","1640","0.15195647813704355","0.15004116789773927","0.15446317966965775"
"821","1642","1642","1642","0.15200811478421242","0.14919183502818179","0.15467590825238978"
"822","1644","1644","1644","0.15015174375146226","0.14822339271866328","0.1512919729241927"
"823","1646","1646","1646","0.14999067801180013","0.14610887943775316","0.1520317401225443"
"824","1648","1648","1648","0.1511153976262962","0.14773968024714157","0.15497184014672863"
"825","1650","1650","1650","0.15105516511897582","0.14944768417473042","0.15292811848749652"
"826","1652","1652","1652","0.1522442914037522","0.14863052781521213","0.15604396178506258"
"827","1654","1654","1654","0.15261471135576327","0.14977502237837795","0.1568152253974582"
"828","1656","1656","1656","0.1515254216106332","0.14859137972788344","0.15468804777854528"
"829","1658","1658","1658","0.15055039690024835","0.14787184854407667","0.15357574507881128"
"830","1660","1660","1660","0.1511169976737488","0.14801604055178205","0.15362873730907692"
"831","1662","1662","1662","0.1517415777167837","0.1469542514414184","0.15441712447448971"
"832","1664","1664","1664","0.15164450991063683","0.15111048042151606","0.1524902298594415"
"833","1666","1666","1666","0.1514022751391515","0.14891888053847807","0.15349229457075583"
"834","1668","1668","1668","0.14989629646931496","0.1486260250476537","0.15284226418204008"
"835","1670","1670","1670","0.1514127783216745","0.14749571272213585","0.15329554554409797"
"836","1672","1672","1672","0.151281635427797","0.14864911672544714","0.15366605701337346"
"837","1674","1674","1674","0.1507909216330462","0.14633372083461024","0.15520979914484578"
"838","1676","1676","1676","0.1508064013918328","0.14988018382006163","0.15122169102412913"
"839","1678","1678","1678","0.15231879864396544","0.14939789050549418","0.1542214277047235"
"840","1680","1680","1680","0.1519870737581533","0.15060761193366573","0.1535860798149311"
"841","1682","1682","1682","0.15223479911401389","0.15030856656375008","0.1536805837034167"
"842","1684","1684","1684","0.1497219376663907","0.14892779146527696","0.15130815177521617"
"843","1686","1686","1686","0.15419774462088723","0.15259621617628186","0.15715843067218435"
"844","1688","1688","1688","0.15020023148723605","0.14845388724527245","0.1523654552839857"
"845","1690","1690","1690","0.15046707625353195","0.1473472164916431","0.15448965393783126"
"846","1692","1692","1692","0.15071643599612677","0.14679192501375388","0.15285297482010426"
"847","1694","1694","1694","0.14959784687495054","0.14546609724233603","0.15361793861653747"
"848","1696","1696","1696","0.14975846418401267","0.1444499085221826","0.15316175378124203"
"849","1698","1698","1698","0.15057837074239616","0.1473787503524334","0.1534396380995639"
"850","1700","1700","1700","0.15064516296310246","0.14963462306702566","0.1514849003661864"
"851","1702","1702","1702","0.15318977035696404","0.1488675472411647","0.1568950279233123"
"852","1704","1704","1704","0.15188503302016207","0.1499612909897209","0.1536799573393711"
"853","1706","1706","1706","0.15187379371571458","0.1506613501889781","0.15322826537540762"
"854","1708","1708","1708","0.15113019421523655","0.14948902124328567","0.15345890429335723"
"855","1710","1710","1710","0.15121683236942574","0.1467900141684709","0.15421857205974154"
"856","1712","1712","1712","0.15104781939308967","0.14978138411940925","0.1533226508747985"
"857","1714","1714","1714","0.15185581052736824","0.14916293318857968","0.1548344333119605"
"858","1716","1716","1716","0.15022613079386868","0.1498670185343034","0.15066855397253556"
"859","1718","1718","1718","0.15165670815284063","0.14823186274645117","0.15457108183301918"
"860","1720","1720","1720","0.15211267110193455","0.14744353608311697","0.15823054497199643"
"861","1722","1722","1722","0.151021275670059","0.15028946326155018","0.15205242129822447"
"862","1724","1724","1724","0.1505459776781459","0.14616969593110993","0.15381651685969236"
"863","1726","1726","1726","0.151847671352127","0.1504079809440262","0.1533680370867927"
"864","1728","1728","1728","0.1498109380038203","0.1460129895058903","0.15529525674270614"
"865","1730","1730","1730","0.15033618236851484","0.14936174605893596","0.15148317170939915"
"866","1732","1732","1732","0.1505739625939034","0.1481525161063114","0.15303756964128112"
"867","1734","1734","1734","0.15239384373038747","0.14953657724870187","0.15636934886425757"
"868","1736","1736","1736","0.15145396514728995","0.1483390510175313","0.15430749632501176"
"869","1738","1738","1738","0.1499694855941418","0.14863278864123108","0.15070815567066967"
"870","1740","1740","1740","0.1513733871980052","0.15015596011218946","0.1519069127093683"
"871","1742","1742","1742","0.14942051574656667","0.14637510147899513","0.15299211673856594"
"872","1744","1744","1744","0.14920376432174848","0.14690817985464655","0.15202185982324515"
"873","1746","1746","1746","0.15115706228755502","0.14802637153698228","0.15317595381167756"
"874","1748","1748","1748","0.1510233296592609","0.1501199481645803","0.15219104530378713"
"875","1750","1750","1750","0.1514040023789534","0.1493000940131178","0.1546192268728183"
"876","1752","1752","1752","0.15209980438081305","0.1499784071520978","0.1551808456507539"
"877","1754","1754","1754","0.1517170159576781","0.14928069335400787","0.1543808613839447"
"878","1756","1756","1756","0.150751945000109","0.14885857772084315","0.15279253059664574"
"879","1758","1758","1758","0.1505925365016611","0.14994875398193858","0.15174458347969563"
"880","1760","1760","1760","0.151596360826254","0.149197184547103","0.15297045159095476"
"881","1762","1762","1762","0.15062578057478032","0.14758179691014708","0.1540631175963761"
"882","1764","1764","1764","0.1542611909575733","0.152897769689068","0.15596157159167753"
"883","1766","1766","1766","0.1502557116757323","0.1489033227304691","0.15346926004739062"
"884","1768","1768","1768","0.15241348717589923","0.14956307200277097","0.1549121785254333"
"885","1770","1770","1770","0.1517029614614936","0.14963046416806178","0.1535690249062597"
"886","1772","1772","1772","0.15193617372787488","0.15021652148187878","0.15553296550555737"
"887","1774","1774","1774","0.1525497167017009","0.14842155931835835","0.15556387983242173"
"888","1776","1776","1776","0.1518885014571151","0.1503478362799382","0.15575550767462912"
"889","1778","1778","1778","0.15176439315032744","0.15093075121727226","0.15329393865650873"
"890","1780","1780","1780","0.15176887812194984","0.1483941046469003","0.15491877668558876"
"891","1782","1782","1782","0.15050379464277533","0.14874463144426414","0.15332017640658088"
"892","1784","1784","1784","0.15286471664791548","0.15091275261104659","0.1562958755854096"
"893","1786","1786","1786","0.15058980794684854","0.1488909959903768","0.15234917598272724"
"894","1788","1788","1788","0.15183446190263272","0.14924185305227639","0.15517529312223374"
"895","1790","1790","1790","0.15139053424458923","0.1494297929645692","0.15465289636686605"
"896","1792","1792","1792","0.14978964886197865","0.14744763314019224","0.1523303543470874"
"897","1794","1794","1794","0.15153065395721713","0.14730371383281707","0.1543363861549576"
"898","1796","1796","1796","0.1512097516619768","0.14879689454451578","0.15373643498943124"
"899","1798","1798","1798","0.15229126065187196","0.14958628882680586","0.15516148449125813"
"900","1800","1800","1800","0.15081625264075693","0.1476221480809135","0.153047316956641"
"901","1802","1802","1802","0.15086146742314563","0.14946960700235984","0.1514935149839431"
"902","1804","1804","1804","0.15243978740148512","0.15009959831658112","0.15725739851630602"
"903","1806","1806","1806","0.15199364392620304","0.14964054593371615","0.15543393190750798"
"904","1808","1808","1808","0.15179795654660871","0.14955646838803544","0.15453294621203775"
"905","1810","1810","1810","0.1539356997887461","0.15109588705164603","0.1559332216308049"
"906","1812","1812","1812","0.1514893460092948","0.14883743445509928","0.15302878372493203"
"907","1814","1814","1814","0.15052149270662948","0.14923538411469237","0.15219317682919797"
"908","1816","1816","1816","0.15197338069593033","0.150051133633307","0.15470871996382154"
"909","1818","1818","1818","0.15288735524760305","0.1504372688091135","0.156755341292789"
"910","1820","1820","1820","0.15309293002523852","0.15066238137520307","0.15613936923660157"
"911","1822","1822","1822","0.15165490538277698","0.14839913223290596","0.15435370011793106"
"912","1824","1824","1824","0.1527676919620818","0.15011101642169278","0.15593127110569047"
"913","1826","1826","1826","0.15264451323835848","0.15066312389849382","0.15586893865509474"
"914","1828","1828","1828","0.1512325225213582","0.14892963312948604","0.15374330765868313"
"915","1830","1830","1830","0.1513697107236968","0.14987562209003255","0.15519241695311756"
"916","1832","1832","1832","0.15131786355471508","0.14857290104919116","0.15635046526407978"
"917","1834","1834","1834","0.15020647469814313","0.14713731651705664","0.15269681323646606"
"918","1836","1836","1836","0.15245849649311835","0.14903708534420446","0.15663259514283676"
"919","1838","1838","1838","0.15167600892246216","0.14918382921847007","0.1549694240028245"
"920","1840","1840","1840","0.15287452460661688","0.14949706061043572","0.15708904721699077"
"921","1842","1842","1842","0.15102463793506185","0.14801498095674248","0.15470302925472895"
"922","1844","1844","1844","0.15201900983222122","0.1497407195918711","0.1571389191512052"
"923","1846","1846","1846","0.15227085372641463","0.15056072813683546","0.15632884354420273"
"924","1848","1848","1848","0.15203660572136948","0.14796116502329223","0.15545692857939405"
"925","1850","1850","1850","0.1524650517566831","0.1495044325484443","0.15471326320290432"
"926","1852","1852","1852","0.1521281946999608","0.1489996814484941","0.15854500884707776"
"927","1854","1854","1854","0.15114685254794097","0.15002345381092444","0.1536267029314007"
"928","1856","1856","1856","0.1501125346326265","0.14748048858137525","0.15227659344949576"
"929","1858","1858","1858","0.1533622392395287","0.14905587262381068","0.15774789988333035"
"930","1860","1860","1860","0.15166727380971223","0.1497581445733893","0.15582518020511235"
"931","1862","1862","1862","0.15180145086358204","0.14967908150697307","0.15333431419350788"
"932","1864","1864","1864","0.1522173915420832","0.1493406329097234","0.15602819562441989"
"933","1866","1866","1866","0.15178034592291537","0.1495415304742961","0.15396473560667517"
"934","1868","1868","1868","0.15254608929392063","0.15176323901851244","0.15316395214331716"
"935","1870","1870","1870","0.15189893205663743","0.14911640600726628","0.15555344366833887"
"936","1872","1872","1872","0.14972602690680542","0.1474244645483437","0.15230332623129988"
"937","1874","1874","1874","0.15189954184195784","0.14839905567403283","0.15389664249689022"
"938","1876","1876","1876","0.1511001142711966","0.14708083380132772","0.15304467483619905"
"939","1878","1878","1878","0.15084093370221258","0.14972890327037824","0.15224935905143572"
"940","1880","1880","1880","0.1507978481510934","0.1490236755113923","0.15312338725896638"
"941","1882","1882","1882","0.1515556211479458","0.14948479564515","0.15349499393373436"
"942","1884","1884","1884","0.15132048172860807","0.1485435204912649","0.1533417583412411"
"943","1886","1886","1886","0.15148794990731154","0.14884215026765454","0.1548043430586075"
"944","1888","1888","1888","0.15209481233251582","0.1477731058120007","0.1556150710225574"
"945","1890","1890","1890","0.15070778099472149","0.14877893012325602","0.1544329615076078"
"946","1892","1892","1892","0.15294189757007542","0.14750188408335022","0.154913198354187"
"947","1894","1894","1894","0.1549059570601663","0.15231838175419987","0.1583668616697723"
"948","1896","1896","1896","0.15483197416077468","0.1530092396156628","0.15892009816504096"
"949","1898","1898","1898","0.15275210298367917","0.148086760843578","0.15610925337531947"
"950","1900","1900","1900","0.15290470513892523","0.14918596240184753","0.156442471414672"
"951","1902","1902","1902","0.1535138418630495","0.1496551389547412","0.1592380090211988"
"952","1904","1904","1904","0.15209138399852287","0.14918336688061096","0.15513845776646001"
"953","1906","1906","1906","0.15101150916910672","0.14660190724662833","0.1545298924017409"
"954","1908","1908","1908","0.1534478134719027","0.15049598639545642","0.15607494899564414"
"955","1910","1910","1910","0.15229308842790085","0.14980834166629803","0.15573498350695783"
"956","1912","1912","1912","0.1528136915552631","0.1485458988121191","0.15656823943334736"
"957","1914","1914","1914","0.1496038949957051","0.14513555621384752","0.15207256013710874"
"958","1916","1916","1916","0.15050503437498347","0.1458527166639354","0.15721306665319243"
"959","1918","1918","1918","0.15114841189111067","0.14976987016636953","0.15473941291722085"
"960","1920","1920","1920","0.15226226210079333","0.14927725076228862","0.15644122134276026"
"961","1922","1922","1922","0.1509360196077597","0.146657815344172","0.15369003669993622"
"962","1924","1924","1924","0.15322889046564492","0.1471857140668406","0.1581934027760916"
"963","1926","1926","1926","0.1512864727759195","0.14910427571984644","0.1549336738460584"
"964","1928","1928","1928","0.1518960526977558","0.1505904719853991","0.15321621979075747"
"965","1930","1930","1930","0.15232660005199514","0.15108977108077487","0.15375315225091626"
"966","1932","1932","1932","0.15388203493235314","0.15196673173369346","0.1579802104516331"
"967","1934","1934","1934","0.15249741985246607","0.14968316554419317","0.15629670610863394"
"968","1936","1936","1936","0.1528343233090009","0.1485125201982393","0.15544587239877808"
"969","1938","1938","1938","0.15251430173822897","0.14976942776164995","0.15446288531073682"
"970","1940","1940","1940","0.1526172096379256","0.15145533929826394","0.1538699551771826"
"971","1942","1942","1942","0.15458503834387652","0.14748135674335433","0.15830229772071766"
"972","1944","1944","1944","0.15183505947698533","0.15016183365676775","0.1560317768771907"
"973","1946","1946","1946","0.15069710254846247","0.14740106672303724","0.15278970107525836"
"974","1948","1948","1948","0.15075735017253242","0.14988902684534125","0.15206802589727259"
"975","1950","1950","1950","0.15335839161559733","0.15216330968942002","0.1542487963174788"
"976","1952","1952","1952","0.1526338742385041","0.15112523600061067","0.15497323403195162"
"977","1954","1954","1954","0.1537942592811983","0.15136619733466403","0.1561042243715788"
"978","1956","1956","1956","0.15247492633191148","0.14888228097689296","0.1554226689982878"
"979","1958","1958","1958","0.1532050283515804","0.15045988142645894","0.15680410965273245"
"980","1960","1960","1960","0.15284224315240402","0.15066046411457484","0.1549429728354742"
"981","1962","1962","1962","0.1534116630970394","0.14901026599842418","0.15608759619194862"
"982","1964","1964","1964","0.15358073555990207","0.14899339761788052","0.15811717661934174"
"983","1966","1966","1966","0.1511762569249784","0.14711063111045494","0.15508825822595623"
"984","1968","1968","1968","0.1511347266579645","0.14838545406255188","0.15367140434951448"
"985","1970","1970","1970","0.15247234474038734","0.1494293158084426","0.15559423821094318"
"986","1972","1972","1972","0.15311915279358557","0.15141462671381098","0.15563426101465364"
"987","1974","1974","1974","0.15243994154443566","0.14897660014593234","0.1579064553537432"
"988","1976","1976","1976","0.15219852807629475","0.151045038742869","0.15332580654090344"
"989","1978","1978","1978","0.1520669284412445","0.14926785915769797","0.15316267678984197"
"990","1980","1980","1980","0.15196020078881814","0.14975031281913412","0.15383095916296058"
"991","1982","1982","1982","0.15297982777683525","0.15109997735288963","0.15487425053393758"
"992","1984","1984","1984","0.1521618276591571","0.15021493967416405","0.15451383886683687"
"993","1986","1986","1986","0.152198756580215","0.14996513300829895","0.15622017460778936"
"994","1988","1988","1988","0.15353463062834347","0.1502443908299608","0.15730528069559946"
"995","1990","1990","1990","0.15270348699730793","0.14896360684766072","0.15596471338643766"
"996","1992","1992","1992","0.15184441858402006","0.1495898674398762","0.1571549098243942"
"997","1994","1994","1994","0.1539183364860254","0.15024608144959004","0.1561538191714092"
"998","1996","1996","1996","0.15358099419305654","0.15083348635820976","0.15726632766109525"
"999","1998","1998","1998","0.1518703727596163","0.14836114546968676","0.15342611112148735"
