"epoch","Name: hopfield_mol - _step","Name: hopfield_mol - _step__MIN","Name: hopfield_mol - _step__MAX","Name: hopfield_mol - ci_val","Name: hopfield_mol - ci_val__MIN","Name: hopfield_mol - ci_val__MAX"
"721","1442","1442","1442","0.8737047943581929","0.8691844397597817","0.8787380399568631"
"722","1444","1444","1444","0.8722153713606268","0.8674688990486835","0.8772325162734785"
"723","1446","1446","1446","0.8742666913081365","0.8715533508739987","0.8769927302553711"
"724","1448","1448","1448","0.8753267547115732","0.8747849919137873","0.8764663987902399"
"725","1450","1450","1450","0.8737493133368772","0.8668827861297446","0.8770072646263911"
"726","1452","1452","1452","0.8757837395166701","0.8711260021157902","0.8800425480994025"
"727","1454","1454","1454","0.8750125295299638","0.8701592275995008","0.8798471007162377"
"728","1456","1456","1456","0.8759906184151889","0.8690936226870957","0.8810448271092751"
"729","1458","1458","1458","0.8753945343213079","0.8696204374562205","0.881311874989253"
"730","1460","1460","1460","0.8756116218832564","0.8694766344195801","0.8812755565345624"
"731","1462","1462","1462","0.8751080529955344","0.8702069348809494","0.8788543496024147"
"732","1464","1464","1464","0.8744703901076909","0.8695002464328252","0.8784144359492958"
"733","1466","1466","1466","0.8738073019661039","0.8689453108343024","0.8774228287822525"
"734","1468","1468","1468","0.8711789082740052","0.8686740368155698","0.8742649252917631"
"735","1470","1470","1470","0.8720425592793599","0.8687106522335245","0.8769950749178292"
"736","1472","1472","1472","0.8716662373195414","0.866609896685494","0.8757445298275476"
"737","1474","1474","1474","0.8740856041573231","0.8674606474144011","0.877308961398798"
"738","1476","1476","1476","0.8737202970590647","0.870660202536422","0.8764871252130506"
"739","1478","1478","1478","0.8751525957284644","0.8664492188253634","0.8803902550416095"
"740","1480","1480","1480","0.8741181999133308","0.8701635583554684","0.8784321707627016"
"741","1482","1482","1482","0.8747118704644723","0.872824001083347","0.8795213646845186"
"742","1484","1484","1484","0.8745206605777393","0.8708315493894269","0.8780107693041261"
"743","1486","1486","1486","0.8766718809487409","0.8721152536222673","0.8827440246027594"
"744","1488","1488","1488","0.8722213237813217","0.866877798538805","0.8810012472314415"
"745","1490","1490","1490","0.8754775752620845","0.8704643320983378","0.8814674253247495"
"746","1492","1492","1492","0.8727249668530096","0.8667820677430712","0.8804288120108266"
"747","1494","1494","1494","0.8739695567471364","0.8688105883966061","0.8774051346366982"
"748","1496","1496","1496","0.872241625900906","0.8681205464593459","0.8793289002739074"
"749","1498","1498","1498","0.8755127977350424","0.8686348568793694","0.8845101920252519"
"750","1500","1500","1500","0.8752691827613879","0.8702095231957129","0.8789857163974036"
"751","1502","1502","1502","0.8763415406706979","0.8734556556629172","0.8819537392085678"
"752","1504","1504","1504","0.8765854596269282","0.870178317973856","0.881741004061777"
"753","1506","1506","1506","0.875516567182415","0.8726563803397472","0.8777285945608378"
"754","1508","1508","1508","0.8757100820503172","0.8695115407561482","0.8818691045832701"
"755","1510","1510","1510","0.8768439432328424","0.8750818657451553","0.8793779778327189"
"756","1512","1512","1512","0.8735314864264613","0.8704332978745103","0.8798102509392327"
"757","1514","1514","1514","0.8748391618380829","0.8713903919488837","0.8803167508878308"
"758","1516","1516","1516","0.8744987869388912","0.8733984832022139","0.8756526751276648"
"759","1518","1518","1518","0.8762390224564633","0.8723340945948351","0.8808691113455047"
"760","1520","1520","1520","0.8762795064232474","0.8730439609634285","0.8809470791513245"
"761","1522","1522","1522","0.8761335644279337","0.8729278034420334","0.883363161319694"
"762","1524","1524","1524","0.8744570595195258","0.8690232031230889","0.8768420711316712"
"763","1526","1526","1526","0.8757401383907835","0.8719133006898996","0.8772519453626453"
"764","1528","1528","1528","0.8758914843947755","0.8702089901192551","0.8820596478960806"
"765","1530","1530","1530","0.87492865958043","0.8698696721233468","0.8817443642098339"
"766","1532","1532","1532","0.8742066629825921","0.8699618442825642","0.8773937458010848"
"767","1534","1534","1534","0.8739801029781556","0.8694039036045778","0.8819688690465449"
"768","1536","1536","1536","0.8730364103595087","0.8688983107542003","0.8792367553747459"
"769","1538","1538","1538","0.8723701207278076","0.8699326855123655","0.877779301763677"
"770","1540","1540","1540","0.8715258953586871","0.8679441136394391","0.8773229441315012"
"771","1542","1542","1542","0.8725745328004727","0.8683167654667928","0.8804267685168384"
"772","1544","1544","1544","0.8743949843472952","0.8678351670087447","0.8820902630898251"
"773","1546","1546","1546","0.8742244429581932","0.8678239215393004","0.878826936236434"
"774","1548","1548","1548","0.8735137813917664","0.8702862720930804","0.8777496399797605"
"775","1550","1550","1550","0.8746852639844116","0.8699756846758159","0.879768778732944"
"776","1552","1552","1552","0.8766654029765195","0.873328453915463","0.8809927822494168"
"777","1554","1554","1554","0.8763466395501801","0.8698328412927073","0.8820696765526811"
"778","1556","1556","1556","0.8760589216924956","0.8701298790391734","0.881067873933761"
"779","1558","1558","1558","0.874991453841605","0.8705004375657917","0.8804378997819468"
"780","1560","1560","1560","0.8755345393417734","0.86885089190896","0.8851856368537585"
"781","1562","1562","1562","0.8743962134371378","0.8693104294866573","0.8843616288536059"
"782","1564","1564","1564","0.8743431697849834","0.8674649550241421","0.8830186880756071"
"783","1566","1566","1566","0.874482946376744","0.8681353025408797","0.8797775463138948"
"784","1568","1568","1568","0.8749094838666343","0.8689286784628604","0.8815575327486047"
"785","1570","1570","1570","0.8742269809319186","0.8692723552724227","0.8816554044794696"
"786","1572","1572","1572","0.8743993866789636","0.870861541989796","0.8769926911866756"
"787","1574","1574","1574","0.8755024418219068","0.8701080735110165","0.8824765029727748"
"788","1576","1576","1576","0.875491886105495","0.869676820918487","0.8801525707955641"
"789","1578","1578","1578","0.8773802412125391","0.8724837889508655","0.8803103933184243"
"790","1580","1580","1580","0.8763538805847031","0.8707848986664285","0.8815003093470495"
"791","1582","1582","1582","0.8761373356464327","0.8740136767984131","0.8816842739396513"
"792","1584","1584","1584","0.8763726692359632","0.8708147724336435","0.8830082470660531"
"793","1586","1586","1586","0.8762006341736986","0.8734820673770273","0.8803533509347733"
"794","1588","1588","1588","0.8758252999915367","0.8699019521434248","0.8792384974565524"
"795","1590","1590","1590","0.876380614355386","0.8699808160369836","0.8818981693375082"
"796","1592","1592","1592","0.8766025089509986","0.8693186232184201","0.8831567336075549"
"797","1594","1594","1594","0.8744326226820777","0.8683554586185315","0.8794474557657909"
"798","1596","1596","1596","0.8769330262658066","0.8697953863625386","0.8841051434540373"
"799","1598","1598","1598","0.8761049951902045","0.8701964731504137","0.881057717933154"
"800","1600","1600","1600","0.8763237672357571","0.8718319102674229","0.8801038514505134"
"801","1602","1602","1602","0.8737978773888747","0.8679831546363324","0.877281685044537"
"802","1604","1604","1604","0.8754044605733746","0.8698737185734567","0.8841762530969888"
"803","1606","1606","1606","0.8756786371138003","0.8736181638896183","0.8790254770584804"
"804","1608","1608","1608","0.8753042224672489","0.8709568576584032","0.8810825022106837"
"805","1610","1610","1610","0.8759575909088632","0.8668846218826874","0.8850662605336659"
"806","1612","1612","1612","0.874336726833145","0.8680018014334243","0.8833017506023976"
"807","1614","1614","1614","0.8726941039685787","0.868991940349444","0.8818858843019917"
"808","1616","1616","1616","0.8762636971259573","0.8712146802861148","0.8802556541597453"
"809","1618","1618","1618","0.8750121840593547","0.8700781196174167","0.8775596863725508"
"810","1620","1620","1620","0.8764646813315631","0.8719161932005788","0.8833272559391366"
"811","1622","1622","1622","0.8766521658455779","0.8676125045281925","0.8818034849315467"
"812","1624","1624","1624","0.8769859392923763","0.8720917074783499","0.8808984146829855"
"813","1626","1626","1626","0.8731662604204956","0.8692608581943491","0.877525194024694"
"814","1628","1628","1628","0.8755869657675184","0.8718722972606756","0.8819312207317523"
"815","1630","1630","1630","0.8746110352004057","0.8684179813915042","0.8790513121755122"
"816","1632","1632","1632","0.8740347268609512","0.8698751608249379","0.8779111835110649"
"817","1634","1634","1634","0.8760545465205697","0.8715544862257081","0.8819694208825758"
"818","1636","1636","1636","0.8744424647901736","0.8687912427365649","0.8799018801846753"
"819","1638","1638","1638","0.8753610945757322","0.8710830723686991","0.8766659893978543"
"820","1640","1640","1640","0.8770977641362947","0.8718643590860521","0.8807730059831578"
"821","1642","1642","1642","0.8750051735320055","0.8727905177749549","0.8793513387549373"
"822","1644","1644","1644","0.8763272975564774","0.8711249283388245","0.8793919900467104"
"823","1646","1646","1646","0.8754421732193526","0.8707932868327224","0.8777642882184681"
"824","1648","1648","1648","0.8743817963981708","0.8664799648388717","0.8828729262886732"
"825","1650","1650","1650","0.8754929602101633","0.870595711986754","0.8773796814466484"
"826","1652","1652","1652","0.873408490410706","0.8688538657363644","0.8773196334466165"
"827","1654","1654","1654","0.875259988954855","0.8696059805731445","0.880173070820262"
"828","1656","1656","1656","0.8761635400024046","0.8688568369196324","0.8828198767359517"
"829","1658","1658","1658","0.8746541569410183","0.8677035101587401","0.8817355336722256"
"830","1660","1660","1660","0.8738690321990316","0.871532430270049","0.8780027220611336"
"831","1662","1662","1662","0.8727366334012162","0.8693016398453813","0.8758384181881922"
"832","1664","1664","1664","0.8766070561397887","0.8686819359766309","0.8839894402287005"
"833","1666","1666","1666","0.8758122213150561","0.8702368317661121","0.884435522962662"
"834","1668","1668","1668","0.8753567849322433","0.868881798922199","0.8843878156058587"
"835","1670","1670","1670","0.8756973812430653","0.8713573737479674","0.8852732025311204"
"836","1672","1672","1672","0.8763241387919865","0.8710083615743804","0.8852753465602426"
"837","1674","1674","1674","0.8788971816154902","0.8746609225834597","0.883260213789994"
"838","1676","1676","1676","0.8755047943039118","0.8685957371076103","0.8841123670595593"
"839","1678","1678","1678","0.8776999386906921","0.871480982842063","0.885884704131335"
"840","1680","1680","1680","0.8767093737013447","0.8710431464052655","0.8841373794704137"
"841","1682","1682","1682","0.8760796157274345","0.8720591446658906","0.8812711971622571"
"842","1684","1684","1684","0.8786266568350929","0.8731963390888177","0.8829624286521246"
"843","1686","1686","1686","0.8763650423110846","0.8685871903403113","0.8818478195216999"
"844","1688","1688","1688","0.8776365782002262","0.871043404976712","0.8865506572169424"
"845","1690","1690","1690","0.8765311106846614","0.870574497966355","0.8837853900404398"
"846","1692","1692","1692","0.8758162201995475","0.869659958361804","0.8830906499481673"
"847","1694","1694","1694","0.874981363812724","0.8694733527492688","0.8805425439362483"
"848","1696","1696","1696","0.8748334614109418","0.8675294103564485","0.880899672991575"
"849","1698","1698","1698","0.8750521177227135","0.8679177610704043","0.8803255003490916"
"850","1700","1700","1700","0.8746470693759061","0.8705939674209225","0.8830833367937301"
"851","1702","1702","1702","0.8757312782869546","0.8701068186062032","0.8869077557275836"
"852","1704","1704","1704","0.8763947345117582","0.8729662800927096","0.8840779012444333"
"853","1706","1706","1706","0.8766361436700691","0.8701898167456724","0.8826153737598387"
"854","1708","1708","1708","0.8748243340988795","0.8675805494033939","0.882166164508198"
"855","1710","1710","1710","0.8741294810952173","0.870868584902906","0.8801113261859803"
"856","1712","1712","1712","0.8751140167197698","0.8713461276986648","0.8785619951540709"
"857","1714","1714","1714","0.8743989653583928","0.8687001105798369","0.8804383877012033"
"858","1716","1716","1716","0.8742809858366485","0.8693544652788223","0.8818698606645046"
"859","1718","1718","1718","0.875575267685716","0.8723976737429548","0.8802618195152863"
"860","1720","1720","1720","0.8753499717255092","0.8706040143433892","0.8835344205689437"
"861","1722","1722","1722","0.8750532278276275","0.8702336836326603","0.8834064262074104"
"862","1724","1724","1724","0.8754730359456128","0.8694047868959363","0.8846443650456711"
"863","1726","1726","1726","0.8748435266547554","0.8697368963804215","0.8845713210951581"
"864","1728","1728","1728","0.8723168452962728","0.8682802891659847","0.8763870015176417"
"865","1730","1730","1730","0.8715325905195396","0.8675057090700852","0.874159619278274"
"866","1732","1732","1732","0.8739556230452236","0.8697245090498095","0.8811133605287199"
"867","1734","1734","1734","0.8720980821688098","0.8698178963391955","0.8749161983858635"
"868","1736","1736","1736","0.8736353534796836","0.8704069231846799","0.8793296846670982"
"869","1738","1738","1738","0.8752162390979471","0.8716735318715694","0.8817199637096211"
"870","1740","1740","1740","0.8751822782526109","0.8717188306494811","0.8793582527225348"
"871","1742","1742","1742","0.8769526258587088","0.8745255970541717","0.8792845157964485"
"872","1744","1744","1744","0.8761424460164136","0.8714294219152513","0.8814725830435887"
"873","1746","1746","1746","0.8788835897016293","0.8757298258935386","0.8816075664765227"
"874","1748","1748","1748","0.875905022121534","0.8687800757518848","0.8847250140180556"
"875","1750","1750","1750","0.8753829066694699","0.8676357966191405","0.8825972816089983"
"876","1752","1752","1752","0.8748130379542758","0.8713397966416397","0.8774478933461566"
"877","1754","1754","1754","0.8753800638554992","0.8689926854578877","0.8809184857094787"
"878","1756","1756","1756","0.8763354900946931","0.8739849390617136","0.8817021684742802"
"879","1758","1758","1758","0.8754185821352578","0.8671545083561327","0.8825214224174363"
"880","1760","1760","1760","0.8731858401793847","0.869804353467491","0.8792927890106486"
"881","1762","1762","1762","0.8745160436210826","0.870208893966033","0.8848046416127394"
"882","1764","1764","1764","0.874923191912172","0.8710954877245644","0.8764792968970643"
"883","1766","1766","1766","0.8768016530962687","0.872395732395064","0.8840153890300114"
"884","1768","1768","1768","0.875743622713881","0.8684507461555426","0.8832309323102515"
"885","1770","1770","1770","0.8763881855248062","0.8718170958911052","0.8835423360371538"
"886","1772","1772","1772","0.8762967542317746","0.871786366730669","0.8818391202420749"
"887","1774","1774","1774","0.8779759322049376","0.8747444170386957","0.8820814333643658"
"888","1776","1776","1776","0.8765077698443033","0.8738316792273452","0.8842054935312578"
"889","1778","1778","1778","0.8762474058852614","0.8701146623269712","0.8808504578781096"
"890","1780","1780","1780","0.8769706275133256","0.8714053249348885","0.8836571863229962"
"891","1782","1782","1782","0.8767256415467679","0.8677697382730404","0.8822828263643896"
"892","1784","1784","1784","0.8765999851849132","0.8720574875432324","0.8798400856817051"
"893","1786","1786","1786","0.8776096497475757","0.8761210446493206","0.8801726089255513"
"894","1788","1788","1788","0.8765993924827438","0.8712797714203995","0.8813880529144409"
"895","1790","1790","1790","0.8794033876447938","0.876063586625761","0.8824536667082521"
"896","1792","1792","1792","0.8784149208114591","0.876765036879866","0.8811806562812206"
"897","1794","1794","1794","0.8766298087210667","0.8672391024610532","0.8802084288631395"
"898","1796","1796","1796","0.8769723965339684","0.8673449487968762","0.8819481010079523"
"899","1798","1798","1798","0.8757491671767678","0.8689556065618954","0.8803405813120111"
"900","1800","1800","1800","0.8739815615054379","0.8689638243459491","0.8809617852458383"
"901","1802","1802","1802","0.8767480334289017","0.8682836482563812","0.8826877118030265"
"902","1804","1804","1804","0.8765588556263607","0.8732155238346647","0.8822393959466022"
"903","1806","1806","1806","0.8745638379429785","0.867229097794924","0.8781498256813979"
"904","1808","1808","1808","0.8767373229963621","0.8718376753091757","0.8832576425338214"
"905","1810","1810","1810","0.8749057541550955","0.8717842460929323","0.8775946903954781"
"906","1812","1812","1812","0.876910366478579","0.873850468421006","0.8800190688892794"
"907","1814","1814","1814","0.8777988110558341","0.8732394641830832","0.8821836145247612"
"908","1816","1816","1816","0.8760449609902233","0.873155052379322","0.8790091620659345"
"909","1818","1818","1818","0.874295264443048","0.8679017152546634","0.8791931230832676"
"910","1820","1820","1820","0.8748973586333447","0.8673616066288661","0.8840066080949145"
"911","1822","1822","1822","0.8743314358862022","0.8724317100392048","0.8783429026623168"
"912","1824","1824","1824","0.8750669202834238","0.8693121035087956","0.877415416164876"
"913","1826","1826","1826","0.8713319117578078","0.8621605188313619","0.8764786882691864"
"914","1828","1828","1828","0.8753095073240482","0.8670774213380085","0.8826288034927312"
"915","1830","1830","1830","0.8736574827981061","0.8674531968153374","0.8802077923189238"
"916","1832","1832","1832","0.8760030175949287","0.871461805172542","0.8830689691861565"
"917","1834","1834","1834","0.8773844135098244","0.8741037133798947","0.8801142650444166"
"918","1836","1836","1836","0.8754254477079713","0.8696727482044134","0.8799434129887576"
"919","1838","1838","1838","0.8750819822121676","0.8725626818662491","0.8777694709077363"
"920","1840","1840","1840","0.8752700128736797","0.8695244784833309","0.8820959445138715"
"921","1842","1842","1842","0.8767032864142218","0.8745477132261056","0.8789894116143316"
"922","1844","1844","1844","0.8750634526994394","0.8677044749667095","0.8794167382880749"
"923","1846","1846","1846","0.876887859391244","0.870949762662489","0.8833859284843973"
"924","1848","1848","1848","0.8767408352975933","0.8735281886753989","0.8798405051564004"
"925","1850","1850","1850","0.8795318776959704","0.8748110308825923","0.8823559730557865"
"926","1852","1852","1852","0.87732910348474","0.8710951821620969","0.8811615241718922"
"927","1854","1854","1854","0.8777943373977577","0.8733674613743534","0.8814795917679984"
"928","1856","1856","1856","0.8789312485738094","0.8763015129845085","0.8823739647368865"
"929","1858","1858","1858","0.8768946707900895","0.8707864611044852","0.8825106338493622"
"930","1860","1860","1860","0.879496811217637","0.875564101073855","0.8821500775438014"
"931","1862","1862","1862","0.8782503455398732","0.8727497070321197","0.8817448524114383"
"932","1864","1864","1864","0.8747786112770445","0.8701993449861263","0.8798039856547012"
"933","1866","1866","1866","0.8758565379434617","0.8732454780896298","0.8784081236153769"
"934","1868","1868","1868","0.8758395588150274","0.8722848653248719","0.8803059986740475"
"935","1870","1870","1870","0.8765648989108126","0.871438684920198","0.882993069711482"
"936","1872","1872","1872","0.8753067402351655","0.8706304628873868","0.8817516680139664"
"937","1874","1874","1874","0.8759825062879572","0.8709278900657421","0.8780752966025152"
"938","1876","1876","1876","0.8762738353351789","0.870777527251529","0.8839804273078757"
"939","1878","1878","1878","0.8756544550361735","0.8708074207964606","0.880411583245613"
"940","1880","1880","1880","0.8752443326695838","0.8718039283368711","0.8811072854881014"
"941","1882","1882","1882","0.8760825208334904","0.8720772881431773","0.8807240979818606"
"942","1884","1884","1884","0.8766403178810617","0.8713588684694189","0.8826105793640712"
"943","1886","1886","1886","0.8746466582120205","0.8698393947450949","0.8802542592127456"
"944","1888","1888","1888","0.8737929578416918","0.8688541595779865","0.8816536334602847"
"945","1890","1890","1890","0.8744259919650379","0.8688321268703012","0.8819956289822838"
"946","1892","1892","1892","0.8728036072178489","0.869437167244447","0.8765537192304438"
"947","1894","1894","1894","0.8728394980289671","0.8705328436916911","0.8754340591697907"
"948","1896","1896","1896","0.8751639085401746","0.8680425119148235","0.8788054053701952"
"949","1898","1898","1898","0.873952887956337","0.8669846473517465","0.8820940246389939"
"950","1900","1900","1900","0.8754137290392782","0.8720222749351872","0.8823760029855082"
"951","1902","1902","1902","0.8731156493177183","0.8647189321651393","0.8784587814050783"
"952","1904","1904","1904","0.8731830098438534","0.8686915823841249","0.8779762995690313"
"953","1906","1906","1906","0.8747664269022637","0.869854342470739","0.877743744177804"
"954","1908","1908","1908","0.8734374301539244","0.8630876175045036","0.8796083129502352"
"955","1910","1910","1910","0.8756212359215633","0.8660246469593188","0.8798325796584219"
"956","1912","1912","1912","0.8729809815777095","0.8658713086344285","0.8841818830714439"
"957","1914","1914","1914","0.8744991711044257","0.8690897283215373","0.8769911181508632"
"958","1916","1916","1916","0.87408517172189","0.8676203692180998","0.8825672364329874"
"959","1918","1918","1918","0.8734871011075862","0.8673311449934313","0.8796963198895821"
"960","1920","1920","1920","0.8741211126419246","0.8659871574253039","0.8775092700394035"
"961","1922","1922","1922","0.8780461586461957","0.8726191880769709","0.8806296977856582"
"962","1924","1924","1924","0.8752510527234598","0.8688787226741967","0.8807830783808638"
"963","1926","1926","1926","0.8735904272303614","0.8669993344773209","0.8790338171496673"
"964","1928","1928","1928","0.876022022571863","0.8719290251434295","0.8783263032423035"
"965","1930","1930","1930","0.877215366506201","0.8746853942963094","0.8809361311933211"
"966","1932","1932","1932","0.8760241524241751","0.8706766180277065","0.8808294030720544"
"967","1934","1934","1934","0.8748164986939988","0.8678055282392625","0.878208687202117"
"968","1936","1936","1936","0.8746232437567999","0.8699935473838395","0.8808502187039804"
"969","1938","1938","1938","0.8784719923859641","0.8717855485397712","0.8835291723972338"
"970","1940","1940","1940","0.8775102967819797","0.8755304987956196","0.8805151725705042"
"971","1942","1942","1942","0.878267760661872","0.8758189329995958","0.8825062724688219"
"972","1944","1944","1944","0.873041501390731","0.8715244257843007","0.8747824702941269"
"973","1946","1946","1946","0.8757168338337606","0.8713633812931506","0.8777291804093916"
"974","1948","1948","1948","0.8774891816107113","0.8745662500236061","0.8819230452030359"
"975","1950","1950","1950","0.8776379511376667","0.8751071972848002","0.884142253599714"
"976","1952","1952","1952","0.8756342489996806","0.8720378483453846","0.8804569668382753"
"977","1954","1954","1954","0.8716173970468983","0.8644305344635524","0.8779376977770726"
"978","1956","1956","1956","0.8764020541488682","0.8716176835104457","0.886092716193152"
"979","1958","1958","1958","0.8770286669786038","0.8720151321255563","0.8827008329670362"
"980","1960","1960","1960","0.8758811524278027","0.872959962884363","0.8801832377881288"
"981","1962","1962","1962","0.8749252772724795","0.8686160007754952","0.8826372743625007"
"982","1964","1964","1964","0.8741542359498471","0.8671064250948558","0.8855964714921729"
"983","1966","1966","1966","0.873645905033988","0.8693071291639796","0.8783343356960069"
"984","1968","1968","1968","0.8762362961808767","0.8720431717293982","0.8822292439958953"
"985","1970","1970","1970","0.8736896990785356","0.8680707625523788","0.8770960614528507"
"986","1972","1972","1972","0.8752359458120681","0.8709875380785429","0.8812056173828644"
"987","1974","1974","1974","0.8752563243766629","0.8689300326103755","0.8792603223122918"
"988","1976","1976","1976","0.8741055165548207","0.8676791183567487","0.8801996798937325"
"989","1978","1978","1978","0.8742528114661636","0.8656227038304249","0.8832122029477117"
"990","1980","1980","1980","0.8740688214912298","0.8718705668617115","0.8798130887742092"
"991","1982","1982","1982","0.8748139187084547","0.8649857813741832","0.8828519308141476"
"992","1984","1984","1984","0.875254744984112","0.8724019964348084","0.8789913742435806"
"993","1986","1986","1986","0.8738352060232089","0.8719523628695582","0.8774949249819046"
"994","1988","1988","1988","0.8735467522717878","0.8695074519069592","0.8806480031088961"
"995","1990","1990","1990","0.8736487391473388","0.8633370689186703","0.8816553375557898"
"996","1992","1992","1992","0.8750174862042217","0.8703786498872995","0.8789386579715996"
"997","1994","1994","1994","0.8744905000924398","0.8650258274803438","0.8807575656064084"
"998","1996","1996","1996","0.8755898737985209","0.8692654422504613","0.8830706650962609"
"999","1998","1998","1998","0.8738879000917876","0.8700967319366545","0.8811220121675859"
