"epoch","Name: hopfield_prot - _step","Name: hopfield_prot - _step__MIN","Name: hopfield_prot - _step__MAX","Name: hopfield_prot - loss_to_report_val","Name: hopfield_prot - loss_to_report_val__MIN","Name: hopfield_prot - loss_to_report_val__MAX"
"710","1420","1420","1420","0.15368933629720688","0.15040755671272163","0.15702146192253572"
"711","1422","1422","1422","0.15525622590248517","0.15356524973592398","0.1584571123877024"
"712","1424","1424","1424","0.1524610419026124","0.1511905579218071","0.15374244331889222"
"713","1426","1426","1426","0.15390598860053345","0.1512867401444411","0.15585696414878786"
"714","1428","1428","1428","0.15250274581242584","0.1471362872797146","0.15614741934079993"
"715","1430","1430","1430","0.15416833342542707","0.1506445369708553","0.15721238684118974"
"716","1432","1432","1432","0.15218512596342637","0.14737716492771058","0.15616576977618504"
"717","1434","1434","1434","0.15496318497119882","0.15322894855872812","0.15811275529938848"
"718","1436","1436","1436","0.1521587276965804","0.15083094611603612","0.15317914165144486"
"719","1438","1438","1438","0.15403553965842282","0.1514516795394289","0.15564292786477743"
"720","1440","1440","1440","0.15314411493919913","0.1510727761705957","0.15673462433641847"
"721","1442","1442","1442","0.15551882158214228","0.15287534089520172","0.15763243203246144"
"722","1444","1444","1444","0.1541906030371334","0.15101464998007566","0.16007730430146233"
"723","1446","1446","1446","0.15459757119652107","0.15362209237024538","0.15636012217093329"
"724","1448","1448","1448","0.15242434158956122","0.15047886678885217","0.15415301081592878"
"725","1450","1450","1450","0.1528694935430428","0.15022678561878514","0.154674354555072"
"726","1452","1452","1452","0.15549188336067735","0.15324299619326454","0.1583395922502023"
"727","1454","1454","1454","0.1551093719088572","0.15096768085437398","0.158600690041371"
"728","1456","1456","1456","0.15214490914928125","0.14985742562980503","0.15414220483283594"
"729","1458","1458","1458","0.15238166931360847","0.15019858930403213","0.15345155830236137"
"730","1460","1460","1460","0.15247049428740878","0.14974190202894042","0.15498628439018675"
"731","1462","1462","1462","0.15364947839274073","0.1508418818767981","0.15649071431973868"
"732","1464","1464","1464","0.1537557013209221","0.15213646020140176","0.15475767634107215"
"733","1466","1466","1466","0.15382517218448336","0.1514453516501606","0.15644742819134289"
"734","1468","1468","1468","0.1528976895007415","0.14953232639662695","0.1563490786903705"
"735","1470","1470","1470","0.1533810406371609","0.14959448548052642","0.15664807387458543"
"736","1472","1472","1472","0.152522274618441","0.15124946258018943","0.15438339272599605"
"737","1474","1474","1474","0.15337233575913745","0.15111701712951037","0.1549411439270125"
"738","1476","1476","1476","0.15321057183693884","0.15106236029422795","0.15611305899282563"
"739","1478","1478","1478","0.15335034162248815","0.15205662285301239","0.15546031164115154"
"740","1480","1480","1480","0.1529647723814092","0.1518382768661465","0.15486698600544357"
"741","1482","1482","1482","0.154177056320821","0.15053458754278126","0.15695899081893416"
"742","1484","1484","1484","0.15343135155750742","0.1518917649800244","0.15492853264819142"
"743","1486","1486","1486","0.15480740512901045","0.15258367998363226","0.15871830207404528"
"744","1488","1488","1488","0.1548835154267591","0.15202846880092993","0.15813978381097002"
"745","1490","1490","1490","0.15354107360912211","0.1524095074580778","0.15441222197114657"
"746","1492","1492","1492","0.15578601399784434","0.15327520641798748","0.15779129794342672"
"747","1494","1494","1494","0.15455073754048235","0.15004384088821338","0.15765660155620131"
"748","1496","1496","1496","0.15440483762854296","0.15213794157828534","0.15615539970504694"
"749","1498","1498","1498","0.15343635544044423","0.1514354946708876","0.1549140012072245"
"750","1500","1500","1500","0.15390698235568925","0.15256971617304718","0.15673407200011824"
"751","1502","1502","1502","0.1547087145433411","0.15260514530338412","0.15774816131278696"
"752","1504","1504","1504","0.1548576163978072","0.15329959329166176","0.15753350915582315"
"753","1506","1506","1506","0.1537361798827272","0.1507466617628718","0.15724681024143108"
"754","1508","1508","1508","0.1527932710520829","0.15042613082434458","0.15470148824169913"
"755","1510","1510","1510","0.15305092424345906","0.15128107144683361","0.15528552367301302"
"756","1512","1512","1512","0.15418798363187294","0.14891609204931316","0.15742970427612926"
"757","1514","1514","1514","0.15313874351604417","0.15072245917981272","0.15581818278537676"
"758","1516","1516","1516","0.155202090905135","0.15242122932527705","0.15876494303841254"
"759","1518","1518","1518","0.1544360982702735","0.1505023978688284","0.15629171112354082"
"760","1520","1520","1520","0.1555581112108178","0.1519348367899879","0.15759028264254185"
"761","1522","1522","1522","0.15340172825032142","0.15188799927172505","0.15478056727556344"
"762","1524","1524","1524","0.15354607073558407","0.14981627439328904","0.15605360286634265"
"763","1526","1526","1526","0.15313814772369186","0.15076849103100523","0.1563954391211825"
"764","1528","1528","1528","0.15361194020269123","0.15267260078645628","0.15494857222354405"
"765","1530","1530","1530","0.15506492445686118","0.15375007287400264","0.15707718019718941"
"766","1532","1532","1532","0.15449130960548466","0.15228502957793977","0.15619439555749912"
"767","1534","1534","1534","0.153945754342876","0.15284915471549357","0.15530729106814192"
"768","1536","1536","1536","0.15362906866310247","0.15065112856527926","0.15659380402038975"
"769","1538","1538","1538","0.15469123321095993","0.15099122590234698","0.15685319225167418"
"770","1540","1540","1540","0.15564304962984882","0.15330186157535317","0.15707101191710132"
"771","1542","1542","1542","0.1537670223230304","0.15030695392186147","0.1576713408380576"
"772","1544","1544","1544","0.1550676289037582","0.15061590132437727","0.15716613564923274"
"773","1546","1546","1546","0.15448910723847664","0.15127712180259506","0.15819852247530836"
"774","1548","1548","1548","0.15533474335685313","0.15131342668579756","0.15846988671812873"
"775","1550","1550","1550","0.1554782794184272","0.15229455202790615","0.159971752779531"
"776","1552","1552","1552","0.1531527762469051","0.15051102168890648","0.15559420559425782"
"777","1554","1554","1554","0.15658875813959833","0.15315049840183478","0.1591542307246613"
"778","1556","1556","1556","0.15500886885844833","0.1531020851588678","0.1587812085566069"
"779","1558","1558","1558","0.15350994594537168","0.1513175969492092","0.15539643962328908"
"780","1560","1560","1560","0.15516414475468926","0.15198478527161405","0.15849869442906495"
"781","1562","1562","1562","0.1551024691468018","0.15146469591035627","0.15919514582155367"
"782","1564","1564","1564","0.1551799643486215","0.15215731694155601","0.15787366268154068"
"783","1566","1566","1566","0.15535068176698094","0.15172781332327828","0.15844551436762658"
"784","1568","1568","1568","0.15494361933515383","0.15055522790941336","0.16142694864925258"
"785","1570","1570","1570","0.15384672082831258","0.1502145063840993","0.156888141812461"
"786","1572","1572","1572","0.1567794617917594","0.1550002411629689","0.15788764575122544"
"787","1574","1574","1574","0.15659986447225877","0.15448300471415966","0.15866685078295"
"788","1576","1576","1576","0.15625855464000823","0.15380534369121682","0.15941290818340761"
"789","1578","1578","1578","0.15547235067468193","0.15181546866557333","0.15992606652697366"
"790","1580","1580","1580","0.15499984532286382","0.15062116530065678","0.1576959019838881"
"791","1582","1582","1582","0.15642457549954109","0.15350167131612688","0.15952832000721257"
"792","1584","1584","1584","0.1555488098199614","0.15122920726344286","0.1602972333790409"
"793","1586","1586","1586","0.15560459043710753","0.15314476350421644","0.15892433922365845"
"794","1588","1588","1588","0.15531307162777805","0.15225679649306023","0.1595261440318269"
"795","1590","1590","1590","0.15506801102983522","0.15387467254012396","0.1564284277917693"
"796","1592","1592","1592","0.15646386823877764","0.15350512128642202","0.1588679955353897"
"797","1594","1594","1594","0.15526993865177946","0.15406970489840946","0.15720232547386254"
"798","1596","1596","1596","0.15626797032321543","0.15495938172816556","0.15789254402095415"
"799","1598","1598","1598","0.1548287815184068","0.15097717617342601","0.1591734025599193"
"800","1600","1600","1600","0.15318738688490297","0.1507967109362818","0.15507695715300351"
"801","1602","1602","1602","0.15363179012393796","0.14766310645353567","0.15646680985674435"
"802","1604","1604","1604","0.15288354794644715","0.1515006982280623","0.1550750591969641"
"803","1606","1606","1606","0.15525294157362896","0.1527600824843335","0.1588838883735846"
"804","1608","1608","1608","0.15262818096506622","0.14921898392822944","0.1574307151500822"
"805","1610","1610","1610","0.15327480318759273","0.1512182208588053","0.15670698293326812"
"806","1612","1612","1612","0.1537723756592078","0.1508616008583491","0.1562711147119928"
"807","1614","1614","1614","0.1536105830128632","0.14963045233303093","0.1582664049888958"
"808","1616","1616","1616","0.15360589151246923","0.15001821853772604","0.15599060177089422"
"809","1618","1618","1618","0.15333728641588912","0.15076012234028854","0.15554859539916222"
"810","1620","1620","1620","0.15339640310368663","0.15174600424639215","0.15623479743837657"
"811","1622","1622","1622","0.15442589584828312","0.1508877212927984","0.15976439401784903"
"812","1624","1624","1624","0.15536020109300044","0.15211004280527896","0.16209694435906372"
"813","1626","1626","1626","0.15590705957153755","0.15329578562407303","0.16017388888488268"
"814","1628","1628","1628","0.15572803362067178","0.15263300543473063","0.15885463365834385"
"815","1630","1630","1630","0.1571124147376142","0.15408194858103189","0.15911435183568223"
"816","1632","1632","1632","0.15525143871972932","0.1533546247869299","0.15747252395056596"
"817","1634","1634","1634","0.15462341994230708","0.14904163310740273","0.1596088718198408"
"818","1636","1636","1636","0.15449458602618507","0.15028054512281216","0.15926290451631325"
"819","1638","1638","1638","0.15729810486650941","0.1543272462893345","0.1603128370554512"
"820","1640","1640","1640","0.1540802145866298","0.14944889167588432","0.15773378494163273"
"821","1642","1642","1642","0.154674967343179","0.15233728067659408","0.15786507157156288"
"822","1644","1644","1644","0.15356229041315347","0.15334912393260552","0.153795348424372"
"823","1646","1646","1646","0.15472963533988415","0.15317011452727747","0.1574481942478514"
"824","1648","1648","1648","0.15409118583362652","0.15261224107405616","0.15533544152456466"
"825","1650","1650","1650","0.15575366948040148","0.1499429826092243","0.1612392257104364"
"826","1652","1652","1652","0.15504562264197252","0.15066134384207125","0.1589080470616914"
"827","1654","1654","1654","0.15553309685142408","0.15298570943050357","0.15909981398217216"
"828","1656","1656","1656","0.15548675321194524","0.15397686347752648","0.1570307737614317"
"829","1658","1658","1658","0.1547498335004309","0.1514765476133618","0.1581810368712999"
"830","1660","1660","1660","0.15507825758506458","0.1528442219592276","0.15919172528053438"
"831","1662","1662","1662","0.1542510073589924","0.15249578420875334","0.15672835973003627"
"832","1664","1664","1664","0.15568518109106488","0.15323277302776084","0.15803295398583658"
"833","1666","1666","1666","0.15561196533424557","0.15289105552634993","0.16070036652126918"
"834","1668","1668","1668","0.15409026642236942","0.1510722043251336","0.15692605652155764"
"835","1670","1670","1670","0.15448050398831278","0.15195185070402645","0.1576464462461286"
"836","1672","1672","1672","0.15532410886724377","0.15137007402268082","0.15789364212382773"
"837","1674","1674","1674","0.15450235745120428","0.1508925577582774","0.15895090687011812"
"838","1676","1676","1676","0.1543637094513334","0.15307885107595678","0.15597786966794674"
"839","1678","1678","1678","0.15384992235216136","0.15153546173080057","0.1554671181935906"
"840","1680","1680","1680","0.1542957500072973","0.1509236513550512","0.15702172005702159"
"841","1682","1682","1682","0.1541709913946904","0.15081406999741206","0.15578021934349406"
"842","1684","1684","1684","0.152935888532263","0.15089580859587068","0.15586467349558275"
"843","1686","1686","1686","0.15566399766013483","0.15368387276538376","0.1603123494529276"
"844","1688","1688","1688","0.15566010643787448","0.15060420531765398","0.15881029226654098"
"845","1690","1690","1690","0.1536173709228524","0.15080613751558558","0.1565649820987283"
"846","1692","1692","1692","0.15494483624302122","0.15371642506898134","0.15714781286817933"
"847","1694","1694","1694","0.15360180334945772","0.15100979783562968","0.15579386665684178"
"848","1696","1696","1696","0.15489663038144189","0.15209389245960145","0.15768307525522213"
"849","1698","1698","1698","0.15469241915022142","0.15256342660207786","0.1559219275336481"
"850","1700","1700","1700","0.15395020670805842","0.14959863070117432","0.1575214576509047"
"851","1702","1702","1702","0.15484893723413454","0.15433445161526668","0.15565468933490037"
"852","1704","1704","1704","0.1565935564633178","0.15284997988513183","0.160144853339568"
"853","1706","1706","1706","0.1553429451635879","0.150327961460606","0.16144477840913135"
"854","1708","1708","1708","0.15304861641217504","0.15060288201701835","0.1547034926769828"
"855","1710","1710","1710","0.15440392514470974","0.1522233846875291","0.15805729117459358"
"856","1712","1712","1712","0.15494362134632483","0.15166021900185303","0.16061772491697368"
"857","1714","1714","1714","0.15585455530860953","0.15433478119365424","0.15729918928952583"
"858","1716","1716","1716","0.15593308760996588","0.15411083019795718","0.15796702478909788"
"859","1718","1718","1718","0.15468316184062467","0.15045380862683325","0.15727467239008847"
"860","1720","1720","1720","0.1541885717538276","0.15164939940296362","0.15681001991608234"
"861","1722","1722","1722","0.15563733600317087","0.15181005408546197","0.15923541569158517"
"862","1724","1724","1724","0.15356536521387823","0.15036412927029538","0.15894592545469713"
"863","1726","1726","1726","0.15426610725421516","0.1509967532105089","0.15730123722601347"
"864","1728","1728","1728","0.15678170622812101","0.15604416088988776","0.15790772843614984"
"865","1730","1730","1730","0.15496599601780528","0.14977688012835086","0.15798982085447907"
"866","1732","1732","1732","0.1547718657113246","0.15244113948603458","0.1586368904464705"
"867","1734","1734","1734","0.15452154186048908","0.1523396205701327","0.1600931230788775"
"868","1736","1736","1736","0.1559342706538867","0.15025428813778818","0.15963061603442272"
"869","1738","1738","1738","0.1552103445567477","0.15397312824115147","0.15636317392228286"
"870","1740","1740","1740","0.15519168316689005","0.1520414009484445","0.157114102954125"
"871","1742","1742","1742","0.15254092419486995","0.15052871528872605","0.15489474683036647"
"872","1744","1744","1744","0.15461053210133496","0.15311030305819967","0.15662012343000264"
"873","1746","1746","1746","0.15410755416442729","0.15112582646474088","0.1566593846213253"
"874","1748","1748","1748","0.15446383404943345","0.15196671635005501","0.15783439006557914"
"875","1750","1750","1750","0.15374497027146936","0.15194935847770843","0.15562236308803248"
"876","1752","1752","1752","0.15451125769358542","0.15371583747824877","0.15637987332775397"
"877","1754","1754","1754","0.15472227195655192","0.15327068761330215","0.1569059848663004"
"878","1756","1756","1756","0.15386743119198937","0.15097749950726216","0.15597172915535268"
"879","1758","1758","1758","0.15515174925822897","0.1528832176066165","0.1568522773617868"
"880","1760","1760","1760","0.15451779374866592","0.15214422961937293","0.15641874704637287"
"881","1762","1762","1762","0.15370371911933597","0.1506223001272493","0.15887855037312495"
"882","1764","1764","1764","0.15536464183652404","0.15413365963714773","0.15706639726153457"
"883","1766","1766","1766","0.15281538123012814","0.15159523919215098","0.1535699597832375"
"884","1768","1768","1768","0.15540425263970328","0.15168032917888322","0.15977475505443528"
"885","1770","1770","1770","0.1548640037483826","0.15336291575848848","0.15639291951238704"
"886","1772","1772","1772","0.1561754316934817","0.15475213229061688","0.15864129249636696"
"887","1774","1774","1774","0.15455420009126944","0.15184631296433063","0.15870936220908063"
"888","1776","1776","1776","0.1546574513497529","0.15197459198851462","0.15715409667675984"
"889","1778","1778","1778","0.1557264120749282","0.15372127784581427","0.1586414776885558"
"890","1780","1780","1780","0.15589316762142136","0.15475242645693","0.1573221066659829"
"891","1782","1782","1782","0.15497843108686643","0.15361733289909246","0.15735838771056154"
"892","1784","1784","1784","0.1545397948850237","0.1515169251215988","0.1588394742587637"
"893","1786","1786","1786","0.15452353761814203","0.15417393426129683","0.1553190804748666"
"894","1788","1788","1788","0.15440860603396175","0.15222149278260835","0.1567453157390144"
"895","1790","1790","1790","0.15401048236313714","0.150376534306888","0.15576685321683073"
"896","1792","1792","1792","0.15409558175768062","0.15116760931654374","0.15533966014933376"
"897","1794","1794","1794","0.1542027153097985","0.15291523931894013","0.1557535645995861"
"898","1796","1796","1796","0.15526855682905855","0.15404292936675476","0.15669305553584248"
"899","1798","1798","1798","0.15475066849643296","0.1537045901507898","0.1563902562309482"
"900","1800","1800","1800","0.1537392219298342","0.15000941051898173","0.156271567016825"
"901","1802","1802","1802","0.1524225935946879","0.14964430871327566","0.15450553065799957"
"902","1804","1804","1804","0.1544779323757472","0.1510019149571194","0.15635106978279195"
"903","1806","1806","1806","0.15269999882694243","0.15078093068901152","0.15389779058158395"
"904","1808","1808","1808","0.1538188590560193","0.1507957381256271","0.1565852950252932"
"905","1810","1810","1810","0.15507396634173923","0.15322180671237526","0.15698896155761083"
"906","1812","1812","1812","0.1541574447428633","0.15168748083615277","0.15937202198641584"
"907","1814","1814","1814","0.15467964628121073","0.15195907228865713","0.15696075235482973"
"908","1816","1816","1816","0.1542603698148458","0.15234083285326286","0.15702175865129014"
"909","1818","1818","1818","0.1551281196849694","0.15303813048300455","0.15716736993003919"
"910","1820","1820","1820","0.15312754132301049","0.1508453894890172","0.15652860521318024"
"911","1822","1822","1822","0.15571123706161574","0.1543635755564067","0.1567561386581067"
"912","1824","1824","1824","0.15336011900390967","0.14953462450013985","0.15713767872793932"
"913","1826","1826","1826","0.15499084469295515","0.15259660981847992","0.15680798092783732"
"914","1828","1828","1828","0.1545817643552641","0.1518465212823749","0.1568709010334454"
"915","1830","1830","1830","0.15570562701112184","0.15360629013774718","0.15711209156228703"
"916","1832","1832","1832","0.15366799197692166","0.14981247340563203","0.15746672294049333"
"917","1834","1834","1834","0.1553685850271003","0.15204762993996596","0.1581879272335718"
"918","1836","1836","1836","0.15570762227373539","0.15242599208578902","0.1619896434301593"
"919","1838","1838","1838","0.1544840967414109","0.15296624936669498","0.15609422443703658"
"920","1840","1840","1840","0.15489661741034194","0.15274302078185562","0.1591517588559297"
"921","1842","1842","1842","0.15564871965524923","0.15350028783959319","0.15804787968402648"
"922","1844","1844","1844","0.1541303171039143","0.1526564535595945","0.1558216302360934"
"923","1846","1846","1846","0.15581842241645333","0.15296641372431843","0.15899631472436626"
"924","1848","1848","1848","0.15373122663285593","0.15142562370276297","0.15628358732383132"
"925","1850","1850","1850","0.15493642379451136","0.1539337077977735","0.15563943726184667"
"926","1852","1852","1852","0.15411297182188538","0.1515525638559236","0.1557307736008044"
"927","1854","1854","1854","0.15535045409463138","0.15289328297473453","0.15893657107299544"
"928","1856","1856","1856","0.15433689478463813","0.15199679072859634","0.15762224442462847"
"929","1858","1858","1858","0.15418361479573844","0.1523363309908122","0.15502409627011632"
"930","1860","1860","1860","0.15380368359932783","0.15092732555080587","0.15964776426115135"
"931","1862","1862","1862","0.1531215262098706","0.1520062123665314","0.1552483218496141"
"932","1864","1864","1864","0.15524875837813173","0.1536834579624248","0.16048412591535838"
"933","1866","1866","1866","0.15660045902799338","0.15261189673840092","0.1592599333218056"
"934","1868","1868","1868","0.1535633483264826","0.15160126173708457","0.15501888437530256"
"935","1870","1870","1870","0.15423832967720608","0.151684551173524","0.15524222606623633"
"936","1872","1872","1872","0.1546319212058386","0.150956929837994","0.1602060716174381"
"937","1874","1874","1874","0.15457644982129282","0.15139062473061463","0.15833046208805193"
"938","1876","1876","1876","0.15396844316420935","0.15099896058562573","0.15644071677871535"
"939","1878","1878","1878","0.15602863892329694","0.15249414764029892","0.15831035096173035"
"940","1880","1880","1880","0.15573603252607815","0.1531838093456377","0.15797098511152796"
"941","1882","1882","1882","0.1546642527354787","0.15206486553177628","0.15783299609002865"
"942","1884","1884","1884","0.15481365788928847","0.1521512575139357","0.16073226717146427"
"943","1886","1886","1886","0.1549748953565388","0.1529432564495382","0.15739942148009553"
"944","1888","1888","1888","0.1538741415491342","0.15102785168482563","0.1551489998534099"
"945","1890","1890","1890","0.15303912691771293","0.15166388455848298","0.15482751336751155"
"946","1892","1892","1892","0.15488673380032086","0.15418103631512134","0.1561096975937101"
"947","1894","1894","1894","0.15471882561841072","0.15225221769505054","0.15784225284524317"
"948","1896","1896","1896","0.1549515829127221","0.15305612422210954","0.15681313438806596"
"949","1898","1898","1898","0.15475448553707263","0.1500697801725162","0.15729510660112175"
"950","1900","1900","1900","0.15468083979896896","0.15320834486598342","0.15547478450474136"
"951","1902","1902","1902","0.15336097927635653","0.14931084695041524","0.1580619107344583"
"952","1904","1904","1904","0.15520637536866722","0.15219222995497234","0.15799284348511133"
"953","1906","1906","1906","0.1533010356443027","0.15001768856070996","0.15496492985187102"
"954","1908","1908","1908","0.15379443127777792","0.15037031359550418","0.15709323404542788"
"955","1910","1910","1910","0.15481359098485697","0.1518085153636168","0.15807153027374732"
"956","1912","1912","1912","0.15463918018036246","0.1510162110345609","0.1594993945611135"
"957","1914","1914","1914","0.15530958821347524","0.15113107727434472","0.16130382767377555"
"958","1916","1916","1916","0.15398273260484666","0.14907149631687577","0.15829126444007602"
"959","1918","1918","1918","0.15508548567561678","0.15152960329652282","0.16081786535564793"
"960","1920","1920","1920","0.15491347895301638","0.1525877912174866","0.15839798242852451"
"961","1922","1922","1922","0.1523686663049358","0.14677774356825296","0.15533920820150196"
"962","1924","1924","1924","0.15378871732313973","0.1514664601600051","0.1561506250718394"
"963","1926","1926","1926","0.15682572793442373","0.1544858173597654","0.15982973760342445"
"964","1928","1928","1928","0.15525506450144236","0.1499491914573845","0.15965636633977043"
"965","1930","1930","1930","0.1537598567857525","0.14764335119788358","0.15922504101606405"
"966","1932","1932","1932","0.15369206510161648","0.15110773852614345","0.15722479561160055"
"967","1934","1934","1934","0.15266862568649725","0.1504928157545059","0.1538267767132335"
"968","1936","1936","1936","0.15448695681405264","0.15210256641882955","0.16094236514767013"
"969","1938","1938","1938","0.15599959108193087","0.1498158844225042","0.16194061993279535"
"970","1940","1940","1940","0.15258136782688908","0.15067542561964706","0.15445679731420364"
"971","1942","1942","1942","0.15553697981748146","0.1523844754449357","0.16078226699739195"
"972","1944","1944","1944","0.1559282582439256","0.1518602351264587","0.1602908727123409"
"973","1946","1946","1946","0.15470910652196893","0.1497072600567968","0.15917906250789546"
"974","1948","1948","1948","0.15433378542113654","0.1508251713114424","0.15653760370780773"
"975","1950","1950","1950","0.15701218787678647","0.1532633342299202","0.16073134057805832"
"976","1952","1952","1952","0.1544576942180668","0.1507558988571001","0.15783441019953473"
"977","1954","1954","1954","0.1543830292612217","0.14968912178838262","0.15671968827415433"
"978","1956","1956","1956","0.15430275800113574","0.15282566645354348","0.15567387177199613"
"979","1958","1958","1958","0.15534804645471156","0.15124040912244843","0.1590493536757951"
"980","1960","1960","1960","0.15566283770090958","0.1532287786800776","0.15765727820305783"
"981","1962","1962","1962","0.1529556474884672","0.1505142745067686","0.15603442000438933"
"982","1964","1964","1964","0.15679090226932063","0.15514262595399686","0.1579670644538364"
"983","1966","1966","1966","0.1562754663505182","0.15362373993092782","0.1617474616420455"
"984","1968","1968","1968","0.15528338216282922","0.15331690472743695","0.15816512112670272"
"985","1970","1970","1970","0.15513881758095177","0.15285242790335674","0.1585157815555229"
"986","1972","1972","1972","0.15580605943106618","0.15189291028582425","0.160271916238784"
"987","1974","1974","1974","0.1536192468128621","0.15050806099722475","0.1572767485249762"
"988","1976","1976","1976","0.157735148061597","0.15497387214489203","0.16291962556385672"
"989","1978","1978","1978","0.15436361308822194","0.15173379039850482","0.16091431267574727"
"990","1980","1980","1980","0.1540438454011897","0.15143046464659377","0.1553126762230115"
"991","1982","1982","1982","0.15517215448242377","0.1512755695976238","0.1599243518553036"
"992","1984","1984","1984","0.1550430035560709","0.15279445998566704","0.15681160650108117"
"993","1986","1986","1986","0.15423951953018897","0.15125773241734514","0.15698611641107613"
"994","1988","1988","1988","0.15570967788030637","0.15181631208832114","0.1606950207096806"
"995","1990","1990","1990","0.1548802797163449","0.1524185645395712","0.15840114246996842"
"996","1992","1992","1992","0.154905306349003","0.1514621653017981","0.1575046609827866"
"997","1994","1994","1994","0.1539876911181694","0.15022934137695165","0.15668517326053732"
"998","1996","1996","1996","0.15521315713851938","0.15446760594993747","0.15581491549889112"
"999","1998","1998","1998","0.15489606541088094","0.15205273172959627","0.1581528545590524"
