"epoch","Name: hopfield_prot - _step","Name: hopfield_prot - _step__MIN","Name: hopfield_prot - _step__MAX","Name: hopfield_prot - ci_val","Name: hopfield_prot - ci_val__MIN","Name: hopfield_prot - ci_val__MAX"
"726","1452","1452","1452","0.8736465572951767","0.8703881416564069","0.8803611670431455"
"727","1454","1454","1454","0.8743909878767703","0.8676552715499747","0.8782527103371173"
"728","1456","1456","1456","0.8740475956469339","0.8700653093091562","0.8774341998706155"
"729","1458","1458","1458","0.871559648750982","0.8687436591026945","0.8746159595430559"
"730","1460","1460","1460","0.87445139420986","0.8711764367350676","0.878940139346783"
"731","1462","1462","1462","0.8724487733491844","0.8705108613582063","0.8769095393167127"
"732","1464","1464","1464","0.8725981539381127","0.8706925821505068","0.8773226989918309"
"733","1466","1466","1466","0.8726389057009326","0.8684082073335195","0.8777330758061793"
"734","1468","1468","1468","0.8707514954981891","0.8634099563522382","0.8737412695357039"
"735","1470","1470","1470","0.8725210018024049","0.86813263217186","0.8777119396219455"
"736","1472","1472","1472","0.8696054263380357","0.86628855057664","0.8756733863351943"
"737","1474","1474","1474","0.8725460360862943","0.8681461805781336","0.876718068158085"
"738","1476","1476","1476","0.869770673591195","0.8613165992868586","0.8783176519863759"
"739","1478","1478","1478","0.8692633196518755","0.8654584904155971","0.8740847641329866"
"740","1480","1480","1480","0.8688139515234148","0.8657582547648788","0.8724514863714694"
"741","1482","1482","1482","0.8727571942927316","0.8696040557186722","0.878185308658989"
"742","1484","1484","1484","0.8709910972649533","0.8639063894379785","0.8781718214120369"
"743","1486","1486","1486","0.8718885240254354","0.8657682458323641","0.8791135338303875"
"744","1488","1488","1488","0.8721168587563337","0.8694328313515144","0.8753303728916179"
"745","1490","1490","1490","0.8712421527637499","0.8651623087401296","0.8755578058555996"
"746","1492","1492","1492","0.8739250338545899","0.8683584652630005","0.8793228552498369"
"747","1494","1494","1494","0.8720761858989678","0.8644332404017737","0.8768327847086261"
"748","1496","1496","1496","0.8723808155296517","0.8640601046531731","0.8795696446080887"
"749","1498","1498","1498","0.8736125989182764","0.8690720649817287","0.8761392963829961"
"750","1500","1500","1500","0.871171797598256","0.8674661754509976","0.8772279361374283"
"751","1502","1502","1502","0.8712085337526985","0.8642806080169981","0.8759176633769776"
"752","1504","1504","1504","0.8705922468644227","0.8634922001348676","0.8779759899377577"
"753","1506","1506","1506","0.8726736202471181","0.8667050672266261","0.8773414955520644"
"754","1508","1508","1508","0.8708781567906252","0.8603746111552587","0.8760638200843955"
"755","1510","1510","1510","0.8710589316854505","0.865599603777976","0.8736858861573906"
"756","1512","1512","1512","0.870957457496994","0.8632231177884268","0.873184717923489"
"757","1514","1514","1514","0.868554720990576","0.862212384747742","0.8740771120126908"
"758","1516","1516","1516","0.8721976979318768","0.865691025605474","0.8768460276984263"
"759","1518","1518","1518","0.8699976205174611","0.8650911856775458","0.8728025777404748"
"760","1520","1520","1520","0.8678829434380839","0.8603179994852247","0.8740293587877567"
"761","1522","1522","1522","0.8704492026005936","0.8677828959192552","0.8738227776829784"
"762","1524","1524","1524","0.870776381013075","0.8681609853299022","0.8741728533151032"
"763","1526","1526","1526","0.8728725191206609","0.869942354552428","0.8753592919138119"
"764","1528","1528","1528","0.8711852822496624","0.8696943514707589","0.8745440006383736"
"765","1530","1530","1530","0.8720172618662938","0.8686804778424598","0.8765005018476171"
"766","1532","1532","1532","0.8703521384926365","0.8652361674602039","0.8758405984330875"
"767","1534","1534","1534","0.8725214116611795","0.8686316729418252","0.8798225298416122"
"768","1536","1536","1536","0.8725105018421244","0.8672186991477587","0.8773644567664223"
"769","1538","1538","1538","0.8751762554601108","0.8712375572424892","0.8810014123625284"
"770","1540","1540","1540","0.8703085368735648","0.8650410118141135","0.8735916582436509"
"771","1542","1542","1542","0.8701526614935297","0.8662789452577075","0.8728510431198636"
"772","1544","1544","1544","0.8728786932515525","0.8700841612528437","0.8775835930710382"
"773","1546","1546","1546","0.8709575596343162","0.8665124269731027","0.8750148871153375"
"774","1548","1548","1548","0.8726875663914363","0.8667866656660819","0.8753825645445338"
"775","1550","1550","1550","0.8718111422764643","0.8699673833453788","0.8755249641802014"
"776","1552","1552","1552","0.8756711274989838","0.8725068604139057","0.8801955400881043"
"777","1554","1554","1554","0.8717699223069271","0.8666174469605622","0.8751168646107564"
"778","1556","1556","1556","0.8724672203514195","0.8660586900332788","0.8780033490292775"
"779","1558","1558","1558","0.8732111428418816","0.8696562038324857","0.8755291798198866"
"780","1560","1560","1560","0.8725863280055087","0.8719195830786388","0.8733134230430603"
"781","1562","1562","1562","0.8711164186695282","0.8645919813536089","0.8751153965670653"
"782","1564","1564","1564","0.8713244070770185","0.8651724672701278","0.8760158139409536"
"783","1566","1566","1566","0.8698533322430144","0.8656272433478313","0.8732666272484428"
"784","1568","1568","1568","0.871783551688296","0.8649505525053311","0.8747581062642349"
"785","1570","1570","1570","0.8705103811651295","0.8665639055070689","0.8736019546250835"
"786","1572","1572","1572","0.8707132838662378","0.8662134937059773","0.8738060187401744"
"787","1574","1574","1574","0.8702982459575164","0.8653480250678621","0.8762015157262208"
"788","1576","1576","1576","0.8698171127462544","0.8664255543009739","0.8741140703659318"
"789","1578","1578","1578","0.8697732883885081","0.8624230693117021","0.8739772178933878"
"790","1580","1580","1580","0.8702969915661922","0.86684348373423","0.8726871469705745"
"791","1582","1582","1582","0.8696074364192248","0.8644135668162776","0.8734408775406061"
"792","1584","1584","1584","0.872343442722429","0.8700862117288807","0.875889905371227"
"793","1586","1586","1586","0.8717517127596421","0.8675806133793728","0.8775749055731852"
"794","1588","1588","1588","0.8689594432433058","0.866405165914361","0.8728460858428504"
"795","1590","1590","1590","0.8720987563892999","0.8680442422247624","0.8736922020391263"
"796","1592","1592","1592","0.8718011721114263","0.8678498351772223","0.8759281114742208"
"797","1594","1594","1594","0.8724204910527688","0.8665585907986729","0.8803966380611574"
"798","1596","1596","1596","0.8740004554361341","0.8682737066976813","0.8802272753079501"
"799","1598","1598","1598","0.8724003131106475","0.8649331812843438","0.87836648690013"
"800","1600","1600","1600","0.8717603294763269","0.8648408337539556","0.8768221306251363"
"801","1602","1602","1602","0.8688065548759752","0.8603523243556696","0.8783563764870006"
"802","1604","1604","1604","0.8729402246564147","0.8697823376770458","0.8751107086131353"
"803","1606","1606","1606","0.8725312563134512","0.8674082824702524","0.8756108412736179"
"804","1608","1608","1608","0.8730244415301351","0.8701462936844848","0.8751913573508924"
"805","1610","1610","1610","0.8738201594524508","0.8660654407645144","0.8775732007221632"
"806","1612","1612","1612","0.8722177649263413","0.8645662778723973","0.8783350189665522"
"807","1614","1614","1614","0.8744516005755063","0.8662921029382256","0.8780315328557855"
"808","1616","1616","1616","0.8738357112880916","0.8697130849724624","0.8780304827163401"
"809","1618","1618","1618","0.8739136404706193","0.8728970859327305","0.8751325368546131"
"810","1620","1620","1620","0.874493719339444","0.8676915214197494","0.880956679113709"
"811","1622","1622","1622","0.8754032201708203","0.8725178718647735","0.8789235795199641"
"812","1624","1624","1624","0.8727468810155831","0.8681544311649314","0.8767543410472052"
"813","1626","1626","1626","0.8719489151971382","0.8704934498995797","0.8739770509715326"
"814","1628","1628","1628","0.8729828846671287","0.8680581842945799","0.8751278921675737"
"815","1630","1630","1630","0.8736385623381043","0.8678072340280137","0.8793726693484121"
"816","1632","1632","1632","0.8746572439765499","0.8710616845874138","0.8780323171464485"
"817","1634","1634","1634","0.8742550999275774","0.8706030369806391","0.8784763675913076"
"818","1636","1636","1636","0.873304114706334","0.8701823298772612","0.8747719680219935"
"819","1638","1638","1638","0.875019898896034","0.8712490921346354","0.8791509794381864"
"820","1640","1640","1640","0.8740346978101303","0.8717477330165094","0.8775093942704096"
"821","1642","1642","1642","0.8748478583966636","0.8674815776339517","0.877221169127123"
"822","1644","1644","1644","0.874114806166436","0.871211669679255","0.8790569439885197"
"823","1646","1646","1646","0.872465507851685","0.8708724913018593","0.8737981966955641"
"824","1648","1648","1648","0.8743275930495413","0.8700851435646783","0.878183134911467"
"825","1650","1650","1650","0.874121143362743","0.8702151437636042","0.8823352232915865"
"826","1652","1652","1652","0.8719063609456722","0.8673329485597572","0.8782631942956062"
"827","1654","1654","1654","0.8706803513666417","0.8672458978241635","0.8755495723099387"
"828","1656","1656","1656","0.8703191711680601","0.8664096761902063","0.8755061410866075"
"829","1658","1658","1658","0.8729300933748021","0.8672884253719474","0.876570284870371"
"830","1660","1660","1660","0.8703024277881145","0.8668663718185262","0.8746585132732223"
"831","1662","1662","1662","0.8699438515413547","0.8665552396409903","0.8737743148270998"
"832","1664","1664","1664","0.8717659705433787","0.8679815487007996","0.878450452714635"
"833","1666","1666","1666","0.8718270401008181","0.8676280937424581","0.8777911617273478"
"834","1668","1668","1668","0.8719917928536891","0.8668765306712435","0.8786102580553015"
"835","1670","1670","1670","0.8704462764889687","0.8663142620242709","0.8769051048065767"
"836","1672","1672","1672","0.8724041851058317","0.8686347992351309","0.8778676384111458"
"837","1674","1674","1674","0.8713510060447269","0.8661072489762375","0.8758403456457345"
"838","1676","1676","1676","0.8716011567520502","0.8645544646287465","0.8757771915347254"
"839","1678","1678","1678","0.8709558315482191","0.8660118463388857","0.8754140721012176"
"840","1680","1680","1680","0.8721681211285045","0.8689705201058565","0.8746133802912162"
"841","1682","1682","1682","0.8687681325821701","0.8655896062139307","0.8745655215921199"
"842","1684","1684","1684","0.871033493119608","0.8687503165745849","0.8731158132549962"
"843","1686","1686","1686","0.8732947774577398","0.8657662994001396","0.8788606257322704"
"844","1688","1688","1688","0.8718339298660143","0.8669037473052612","0.8779829722986505"
"845","1690","1690","1690","0.8703413578047042","0.867241962276095","0.8733716012568261"
"846","1692","1692","1692","0.8699735065357856","0.8648334914751542","0.8764214175502587"
"847","1694","1694","1694","0.8701587695109524","0.8662401272877237","0.875884679920872"
"848","1696","1696","1696","0.8703049398030116","0.867181925140232","0.8731370664263085"
"849","1698","1698","1698","0.8705987139186437","0.8670697440856783","0.8749275233662426"
"850","1700","1700","1700","0.8702961386380903","0.8608444294535845","0.8746171071501875"
"851","1702","1702","1702","0.8714055536549434","0.8654606497913839","0.8742013153501795"
"852","1704","1704","1704","0.8716288241595095","0.8672022023195999","0.8755502578703078"
"853","1706","1706","1706","0.8717253952934307","0.8656509350037103","0.8768022260347575"
"854","1708","1708","1708","0.8733670225048982","0.8669541885864105","0.8777777514422401"
"855","1710","1710","1710","0.8718275475495325","0.8692438459046359","0.8751228524731197"
"856","1712","1712","1712","0.8723005608505883","0.870123919608648","0.8748828419667655"
"857","1714","1714","1714","0.8740052581994527","0.8664610473201232","0.8774893002559012"
"858","1716","1716","1716","0.8742180288785792","0.8693962774275105","0.8779148292558443"
"859","1718","1718","1718","0.8743434685672107","0.8696893383722727","0.8791003663115375"
"860","1720","1720","1720","0.873584830841649","0.871491439976638","0.8762145054128991"
"861","1722","1722","1722","0.8741919541498243","0.8687275512774771","0.8800549461336261"
"862","1724","1724","1724","0.871723853729739","0.8666554001239752","0.8760587423205132"
"863","1726","1726","1726","0.8741024672485362","0.8713554493209678","0.87647836161437"
"864","1728","1728","1728","0.8745323191468518","0.8705659703589926","0.8786302371240974"
"865","1730","1730","1730","0.8722354380820871","0.863771438296014","0.8772679972146128"
"866","1732","1732","1732","0.8735014187487179","0.8678013063103789","0.8786117049335055"
"867","1734","1734","1734","0.8714573598196523","0.8664012155945536","0.8770954752068351"
"868","1736","1736","1736","0.8701529732572398","0.8669603300914056","0.8763060323311873"
"869","1738","1738","1738","0.8720518807668635","0.867966978119323","0.8768358009927487"
"870","1740","1740","1740","0.8734859286078631","0.8697026122243364","0.8766821103221608"
"871","1742","1742","1742","0.8736584207857506","0.8658661627510444","0.8772052492782096"
"872","1744","1744","1744","0.8725636246665983","0.867035645314291","0.8782927548331451"
"873","1746","1746","1746","0.8713097717184045","0.8647454676165063","0.8755721968660235"
"874","1748","1748","1748","0.8712423901076892","0.8651585664548117","0.8776105539120714"
"875","1750","1750","1750","0.871096515618299","0.8684516865767059","0.8736915465853039"
"876","1752","1752","1752","0.8704599573595206","0.8649669271923999","0.8748652291045805"
"877","1754","1754","1754","0.8706589666140683","0.8675348587529615","0.8730565280020767"
"878","1756","1756","1756","0.871698142819065","0.8654105755286984","0.8754759913698372"
"879","1758","1758","1758","0.8693076448088168","0.8655472771233564","0.8729083661879394"
"880","1760","1760","1760","0.8701929642689145","0.8678838631130424","0.8725423373553651"
"881","1762","1762","1762","0.869109152363038","0.8649372378435475","0.8768302217968789"
"882","1764","1764","1764","0.8732122216634398","0.8699605209554566","0.8796968832657864"
"883","1766","1766","1766","0.8710657792185517","0.8669611026644184","0.8764058560197616"
"884","1768","1768","1768","0.870829315891158","0.8657672682837895","0.8756017016026614"
"885","1770","1770","1770","0.8699532435574412","0.86690809673797","0.8744000863172845"
"886","1772","1772","1772","0.8706513644853494","0.8665314575804739","0.8748781808997337"
"887","1774","1774","1774","0.8716672044072279","0.8669588613468193","0.877910828513833"
"888","1776","1776","1776","0.8701875066214914","0.8672095158777894","0.8749176941838992"
"889","1778","1778","1778","0.8716216535380067","0.8664833971765833","0.8776749789127263"
"890","1780","1780","1780","0.870952650781345","0.8666364533421427","0.8741333404481276"
"891","1782","1782","1782","0.8707671261481824","0.8665391554142758","0.8767864320995329"
"892","1784","1784","1784","0.8724863453408119","0.8702517261479625","0.8765163365508485"
"893","1786","1786","1786","0.8702391635968818","0.8632349940724001","0.8786633200582197"
"894","1788","1788","1788","0.8688606215757393","0.8662911293858857","0.8752197229680475"
"895","1790","1790","1790","0.8685042882210056","0.8648266403967645","0.8745069351864856"
"896","1792","1792","1792","0.8685502689642253","0.8648963747573568","0.8726713242945233"
"897","1794","1794","1794","0.87047449692937","0.867561837525168","0.8752293592271996"
"898","1796","1796","1796","0.8690730730678846","0.86466956309856","0.8733779306051633"
"899","1798","1798","1798","0.8675553006731341","0.8583360306161002","0.8779603720488668"
"900","1800","1800","1800","0.8718395146366131","0.8687130222844381","0.8757843824344111"
"901","1802","1802","1802","0.8691258476668052","0.8678073398146338","0.8705468495631288"
"902","1804","1804","1804","0.8704430498069643","0.8670929485314781","0.8753281653946295"
"903","1806","1806","1806","0.8675286719722426","0.8644579296737567","0.8707981525150286"
"904","1808","1808","1808","0.8711193728479951","0.8674860828236691","0.8763298480042901"
"905","1810","1810","1810","0.870049505280415","0.8656360930104136","0.8753524671613312"
"906","1812","1812","1812","0.870577223222068","0.8660070314152594","0.873740026133096"
"907","1814","1814","1814","0.8703040469975765","0.865656486716092","0.875323139416484"
"908","1816","1816","1816","0.8715062641294432","0.86554155544308","0.8794675498160488"
"909","1818","1818","1818","0.8719690431763901","0.8647595814485132","0.8746864962696259"
"910","1820","1820","1820","0.8718504120187603","0.8629829620621513","0.878900203577858"
"911","1822","1822","1822","0.8704313169830247","0.86520050770992","0.8757437728821162"
"912","1824","1824","1824","0.8695901285871906","0.8663510501381898","0.8758985792287303"
"913","1826","1826","1826","0.8690126995836096","0.8660069561609253","0.8751049976863086"
"914","1828","1828","1828","0.871230368123301","0.8657099406457834","0.8779530793708442"
"915","1830","1830","1830","0.8714225949927943","0.8671254231782843","0.8789538163362982"
"916","1832","1832","1832","0.8703312601649076","0.8645604763789111","0.8767596217868767"
"917","1834","1834","1834","0.870486864297985","0.8688355673128093","0.874457874201904"
"918","1836","1836","1836","0.8709314843223384","0.8663007839850968","0.8754845211240315"
"919","1838","1838","1838","0.8696195224613085","0.8646151684323169","0.8736980159114923"
"920","1840","1840","1840","0.870555969419739","0.866341269353925","0.8739461183657616"
"921","1842","1842","1842","0.8710968129025402","0.8635289402780302","0.8755179224585509"
"922","1844","1844","1844","0.8733201877629682","0.8713288095488365","0.876543185584293"
"923","1846","1846","1846","0.8728539170894875","0.8694904829888367","0.8761681722397795"
"924","1848","1848","1848","0.8714490464820479","0.8655960157847133","0.8759916556671136"
"925","1850","1850","1850","0.8717764528246275","0.8691160797385324","0.8745759742862332"
"926","1852","1852","1852","0.8714877815491311","0.8670445856655585","0.8759484768877576"
"927","1854","1854","1854","0.8665280260553805","0.8618239125297994","0.8699889779416811"
"928","1856","1856","1856","0.8735216818792775","0.8698354671161216","0.8769420012113205"
"929","1858","1858","1858","0.871150752962048","0.8666182180118516","0.8757390902514472"
"930","1860","1860","1860","0.8714387615489411","0.8667169355660367","0.8747046035323133"
"931","1862","1862","1862","0.8700176127551005","0.8661558676015348","0.8752168925605576"
"932","1864","1864","1864","0.8727869559486482","0.8683014780850753","0.8775783331674719"
"933","1866","1866","1866","0.8723359797331682","0.8638829015623622","0.8788166017952092"
"934","1868","1868","1868","0.8713723521828065","0.8641466762088501","0.875938323017134"
"935","1870","1870","1870","0.8718705457509512","0.8656419071667534","0.8766274072097202"
"936","1872","1872","1872","0.87356363124082","0.8704617954572634","0.8767563601940639"
"937","1874","1874","1874","0.8706648325268489","0.8643399815978078","0.8739264963873089"
"938","1876","1876","1876","0.8698533199780686","0.8651647950870747","0.8741872942726869"
"939","1878","1878","1878","0.8688711331030424","0.8643502118615126","0.873469036039162"
"940","1880","1880","1880","0.8701474921581207","0.8653815018077587","0.8757069180389689"
"941","1882","1882","1882","0.8693771497852201","0.8658985498530388","0.8737268884780065"
"942","1884","1884","1884","0.8732236436648393","0.8714407989588875","0.877278377722371"
"943","1886","1886","1886","0.872209239156352","0.8676667222777908","0.8756953823024923"
"944","1888","1888","1888","0.8716466196756789","0.8670978199284499","0.8766475066105148"
"945","1890","1890","1890","0.8684794220314579","0.8651602994910464","0.8717306185839263"
"946","1892","1892","1892","0.8719158200115974","0.8669398809682761","0.8779994456509381"
"947","1894","1894","1894","0.8694771058698813","0.8663212489940021","0.8715578140477672"
"948","1896","1896","1896","0.8697779324147664","0.8654172204611164","0.877852289499934"
"949","1898","1898","1898","0.871912302808013","0.8684352600600281","0.876018961984469"
"950","1900","1900","1900","0.8711657345050643","0.8693257466778552","0.8727819156962957"
"951","1902","1902","1902","0.8739300506741993","0.8715703336127106","0.8770217357573947"
"952","1904","1904","1904","0.8711700707436313","0.8681787610660365","0.8755264108780442"
"953","1906","1906","1906","0.8715389456530825","0.8700665270682486","0.8758603870256586"
"954","1908","1908","1908","0.8704472575567778","0.864305466458574","0.8769709787200727"
"955","1910","1910","1910","0.8681979457061206","0.8648820197224104","0.8708914974175871"
"956","1912","1912","1912","0.8695562022394551","0.8648010608250594","0.8749011708410197"
"957","1914","1914","1914","0.87072593512704","0.86656045773677","0.8753221381151756"
"958","1916","1916","1916","0.8720986785254834","0.8689385465337514","0.8767397838057873"
"959","1918","1918","1918","0.8712396524680767","0.8655680889661825","0.8742317392160002"
"960","1920","1920","1920","0.8709446406823188","0.8644375885615111","0.8750176762094094"
"961","1922","1922","1922","0.8703869176597718","0.8675927246561118","0.8745106980621935"
"962","1924","1924","1924","0.8713128888846526","0.8670079430768702","0.8764808631521022"
"963","1926","1926","1926","0.8731373835090885","0.8674643849683814","0.8770250577462817"
"964","1928","1928","1928","0.8724628504159749","0.8692912791810429","0.8770415221115511"
"965","1930","1930","1930","0.8708627085165578","0.8660923376464007","0.8774974471872758"
"966","1932","1932","1932","0.8736342621439427","0.8677589246221794","0.8770202124331851"
"967","1934","1934","1934","0.8709460455435305","0.867654067315134","0.8767306215645504"
"968","1936","1936","1936","0.8712932565417322","0.8653546148133118","0.8767140711746864"
"969","1938","1938","1938","0.8701299371780948","0.8686566953215905","0.8712048603504216"
"970","1940","1940","1940","0.8695123618110439","0.863248271651893","0.8727556430251037"
"971","1942","1942","1942","0.8691056873641481","0.8641540186389242","0.8727790546534904"
"972","1944","1944","1944","0.8720379651686686","0.8712737918202975","0.8728916762024195"
"973","1946","1946","1946","0.8707568569954596","0.864805890659494","0.8764102410759003"
"974","1948","1948","1948","0.8721538011504943","0.867498716076316","0.8753424436333482"
"975","1950","1950","1950","0.8710539987602864","0.8684487433994716","0.8764281534934797"
"976","1952","1952","1952","0.8715423722756892","0.8692091948325794","0.8740958707757769"
"977","1954","1954","1954","0.8759911177210471","0.8733681829310895","0.8785118211109184"
"978","1956","1956","1956","0.873308975908032","0.8697649474924782","0.8759316068912717"
"979","1958","1958","1958","0.8719369267472368","0.8683169238750882","0.8753073984855103"
"980","1960","1960","1960","0.870886967213","0.8677613567486949","0.8765853374188219"
"981","1962","1962","1962","0.8725148776618294","0.8692958895223517","0.8782020149166678"
"982","1964","1964","1964","0.8723318955427889","0.8678614693043009","0.8768344947954111"
"983","1966","1966","1966","0.8710828655109211","0.863419705023821","0.8777063072840242"
"984","1968","1968","1968","0.8719862758911526","0.8684302788387822","0.875864371524227"
"985","1970","1970","1970","0.870384654889093","0.8650300536389844","0.8763218769122693"
"986","1972","1972","1972","0.8724336041990952","0.8678975608660636","0.8773032420655775"
"987","1974","1974","1974","0.8719067566007459","0.8679107643928836","0.8764058649754912"
"988","1976","1976","1976","0.8718222739805231","0.8689182077994108","0.8771968074980759"
"989","1978","1978","1978","0.8700221185128543","0.864740377774958","0.872208247220483"
"990","1980","1980","1980","0.8677109201784752","0.8618299653359401","0.8747342078667942"
"991","1982","1982","1982","0.8691737447246759","0.859785095442078","0.8771247941423451"
"992","1984","1984","1984","0.8693247872013108","0.8606576633046876","0.8732325586335596"
"993","1986","1986","1986","0.8695862353139423","0.8603960998822188","0.8792800548663923"
"994","1988","1988","1988","0.8692967501457671","0.8626806356130728","0.8749283268230945"
"995","1990","1990","1990","0.8693018292993351","0.8657322567288146","0.8710376443162452"
"996","1992","1992","1992","0.8713438515049436","0.864680136916595","0.8751159350937092"
"997","1994","1994","1994","0.8685885924747968","0.8620860162546228","0.8743113644363387"
"998","1996","1996","1996","0.8705349135722145","0.8648814122986255","0.8743881628489143"
"999","1998","1998","1998","0.8725410852160405","0.8699143521254094","0.8749168726872928"
